subject	session	relative_key	geometry_flags	n_phi_keys	phi_keys	preserved_ok	missing_preserved_keys	changed_preserved_keys	readable	orig_shape	def_shape	orig_zooms	def_zooms	orig_orientation	def_orientation	orig_datatype	def_datatype	changed_voxel_volume_mm3
sub-001	ses-01	sub-001/ses-01/anat/sub-001_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	1960570.4611220956
sub-001	ses-01	sub-001/ses-01/anat/sub-001_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	1967261.7894399166
sub-001	ses-01	sub-001/ses-01/anat/sub-001_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2106356.0
sub-001	ses-02	sub-001/ses-02/anat/sub-001_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2792518.2766374946
sub-001	ses-02	sub-001/ses-02/anat/sub-001_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2786923.14037174
sub-001	ses-02	sub-001/ses-02/anat/sub-001_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2180453.0
sub-002	ses-01	sub-002/ses-01/anat/sub-002_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3012791.951099932
sub-002	ses-01	sub-002/ses-01/anat/sub-002_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3027427.471795082
sub-002	ses-01	sub-002/ses-01/anat/sub-002_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2466153.0
sub-002	ses-02	sub-002/ses-02/anat/sub-002_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3870815.415853858
sub-002	ses-02	sub-002/ses-02/anat/sub-002_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3859490.999315977
sub-002	ses-02	sub-002/ses-02/anat/sub-002_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2996243.0
sub-003	ses-01	sub-003/ses-01/anat/sub-003_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3035665.0401863456
sub-003	ses-01	sub-003/ses-01/anat/sub-003_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2942056.587740183
sub-003	ses-01	sub-003/ses-01/anat/sub-003_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2119594.0
sub-003	ses-02	sub-003/ses-02/anat/sub-003_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3689120.943223834
sub-003	ses-02	sub-003/ses-02/anat/sub-003_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3637103.788753152
sub-003	ses-02	sub-003/ses-02/anat/sub-003_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2334831.0
sub-004	ses-01	sub-004/ses-01/anat/sub-004_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2445961.3321769238
sub-004	ses-01	sub-004/ses-01/anat/sub-004_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2443776.628073156
sub-004	ses-01	sub-004/ses-01/anat/sub-004_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1743746.0
sub-004	ses-02	sub-004/ses-02/anat/sub-004_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2703855.232426226
sub-004	ses-02	sub-004/ses-02/anat/sub-004_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2708058.2406258583
sub-004	ses-02	sub-004/ses-02/anat/sub-004_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1795582.0
sub-005	ses-01	sub-005/ses-01/anat/sub-005_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3235479.193677008
sub-005	ses-01	sub-005/ses-01/anat/sub-005_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3214948.504701853
sub-005	ses-01	sub-005/ses-01/anat/sub-005_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2736904.0
sub-005	ses-02	sub-005/ses-02/anat/sub-005_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3470831.7808556557
sub-005	ses-02	sub-005/ses-02/anat/sub-005_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3451333.795929551
sub-005	ses-02	sub-005/ses-02/anat/sub-005_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2701970.0
sub-006	ses-01	sub-006/ses-01/anat/sub-006_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	1475302.9820731282
sub-006	ses-01	sub-006/ses-01/anat/sub-006_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	1210523.1934967637
sub-006	ses-01	sub-006/ses-01/anat/sub-006_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1388830.0
sub-006	ses-02	sub-006/ses-02/anat/sub-006_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2152664.1662460566
sub-006	ses-02	sub-006/ses-02/anat/sub-006_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2016083.0397588015
sub-006	ses-02	sub-006/ses-02/anat/sub-006_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1732579.0
sub-007	ses-01	sub-007/ses-01/anat/sub-007_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3015894.6712473035
sub-007	ses-01	sub-007/ses-01/anat/sub-007_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3018243.7273588777
sub-007	ses-01	sub-007/ses-01/anat/sub-007_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2692692.0
sub-007	ses-02	sub-007/ses-02/anat/sub-007_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3079010.450245142
sub-007	ses-02	sub-007/ses-02/anat/sub-007_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3086533.2666024566
sub-007	ses-02	sub-007/ses-02/anat/sub-007_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2673090.0
sub-008	ses-01	sub-008/ses-01/anat/sub-008_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3009826.4469590783
sub-008	ses-01	sub-008/ses-01/anat/sub-008_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3035438.7361755967
sub-008	ses-01	sub-008/ses-01/anat/sub-008_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1792876.0
sub-008	ses-02	sub-008/ses-02/anat/sub-008_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3124241.556393504
sub-008	ses-02	sub-008/ses-02/anat/sub-008_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	3160102.55009681
sub-008	ses-02	sub-008/ses-02/anat/sub-008_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1900234.0
sub-009	ses-01	sub-009/ses-01/anat/sub-009_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2247286.3787403703
sub-009	ses-01	sub-009/ses-01/anat/sub-009_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2245156.970639229
sub-009	ses-01	sub-009/ses-01/anat/sub-009_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1805638.0
sub-009	ses-02	sub-009/ses-02/anat/sub-009_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2388082.801427841
sub-009	ses-02	sub-009/ses-02/anat/sub-009_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2384073.3292374015
sub-009	ses-02	sub-009/ses-02/anat/sub-009_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2011863.0
sub-010	ses-01	sub-010/ses-01/anat/sub-010_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2964526.7328074574
sub-010	ses-01	sub-010/ses-01/anat/sub-010_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2914152.0744147897
sub-010	ses-01	sub-010/ses-01/anat/sub-010_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2063973.0
sub-011	ses-01	sub-011/ses-01/anat/sub-011_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	1851223.6399284005
sub-011	ses-01	sub-011/ses-01/anat/sub-011_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	1836301.3992196321
sub-011	ses-01	sub-011/ses-01/anat/sub-011_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2028500.0
sub-011	ses-02	sub-011/ses-02/anat/sub-011_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2290648.172799945
sub-011	ses-02	sub-011/ses-02/anat/sub-011_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2258557.547275722
sub-011	ses-02	sub-011/ses-02/anat/sub-011_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2253682.0
sub-012	ses-01	sub-012/ses-01/anat/sub-012_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2351488.623689711
sub-012	ses-01	sub-012/ses-01/anat/sub-012_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2363198.0642458797
sub-012	ses-01	sub-012/ses-01/anat/sub-012_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1693917.0
sub-012	ses-02	sub-012/ses-02/anat/sub-012_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2770704.0036013722
sub-012	ses-02	sub-012/ses-02/anat/sub-012_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2769673.859552443
sub-012	ses-02	sub-012/ses-02/anat/sub-012_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1915580.0
sub-013	ses-01	sub-013/ses-01/anat/sub-013_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2855435.9116259217
sub-013	ses-01	sub-013/ses-01/anat/sub-013_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2850607.7513965964
sub-013	ses-01	sub-013/ses-01/anat/sub-013_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1431996.0
sub-014	ses-01	sub-014/ses-01/anat/sub-014_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2509114.4871765375
sub-014	ses-01	sub-014/ses-01/anat/sub-014_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2244567.1466112137
sub-014	ses-01	sub-014/ses-01/anat/sub-014_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1495847.0
sub-015	ses-01	sub-015/ses-01/anat/sub-015_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2886103.689082563
sub-015	ses-01	sub-015/ses-01/anat/sub-015_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2891102.8573200107
sub-015	ses-01	sub-015/ses-01/anat/sub-015_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1836049.0
sub-015	ses-02	sub-015/ses-02/anat/sub-015_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2396723.825838268
sub-015	ses-02	sub-015/ses-02/anat/sub-015_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	2399508.081970513
sub-015	ses-02	sub-015/ses-02/anat/sub-015_ses-02_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	2057894.0
sub-016	ses-01	sub-016/ses-01/anat/sub-016_ses-01_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	1814523.4781852365
sub-016	ses-01	sub-016/ses-01/anat/sub-016_ses-01_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	1822419.030560255
sub-016	ses-01	sub-016/ses-01/anat/sub-016_ses-01_run-03_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(192, 224, 224)	(192, 224, 224)	(1.0, 1.0, 1.0)	(1.0, 1.0, 1.0)	RAS	RAS	int16	int16	1565298.0
sub-016	ses-02	sub-016/ses-02/anat/sub-016_ses-02_run-01_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	1969703.5175558925
sub-016	ses-02	sub-016/ses-02/anat/sub-016_ses-02_run-02_T1w.nii.gz	OK	1	InstitutionalDepartmentName	True			True	(208, 300, 320)	(208, 300, 320)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	(0.7999999523162842, 0.800000011920929, 0.800000011920929)	RAS	RAS	int16	int16	1990967.3905658722
