file	ProtocolName	SeriesNumber	Channels	has_EXT_or_trigger	interpretation
sub-067/ses-02/func/sub-067_ses-02_task-movie_run-05_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-067/ses-02/func/sub-067_ses-02_task-movie_run-07_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-067/ses-02/func/sub-067_ses-02_task-movie_run-07_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-067/ses-02/func/sub-067_ses-02_task-movie_run-07_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-068/ses-01/func/sub-068_ses-01_task-movie_run-01_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-068/ses-01/func/sub-068_ses-01_task-movie_run-01_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-068/ses-01/func/sub-068_ses-01_task-movie_run-01_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-068/ses-01/func/sub-068_ses-01_task-movie_run-03_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-068/ses-01/func/sub-068_ses-01_task-movie_run-03_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-068/ses-01/func/sub-068_ses-01_task-movie_run-03_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-068/ses-01/func/sub-068_ses-01_task-movie_run-05_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-068/ses-01/func/sub-068_ses-01_task-movie_run-05_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-068/ses-01/func/sub-068_ses-01_task-movie_run-05_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-068/ses-01/func/sub-068_ses-01_task-movie_run-07_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-068/ses-01/func/sub-068_ses-01_task-movie_run-07_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-068/ses-01/func/sub-068_ses-01_task-movie_run-07_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-068/ses-02/func/sub-068_ses-02_task-movie_run-01_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-068/ses-02/func/sub-068_ses-02_task-movie_run-01_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-068/ses-02/func/sub-068_ses-02_task-movie_run-01_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-068/ses-02/func/sub-068_ses-02_task-movie_run-03_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-068/ses-02/func/sub-068_ses-02_task-movie_run-03_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-068/ses-02/func/sub-068_ses-02_task-movie_run-03_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-068/ses-02/func/sub-068_ses-02_task-movie_run-05_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-068/ses-02/func/sub-068_ses-02_task-movie_run-05_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-068/ses-02/func/sub-068_ses-02_task-movie_run-05_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-068/ses-02/func/sub-068_ses-02_task-movie_run-07_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-068/ses-02/func/sub-068_ses-02_task-movie_run-07_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-068/ses-02/func/sub-068_ses-02_task-movie_run-07_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-069/ses-01/func/sub-069_ses-01_task-movie_run-01_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-069/ses-01/func/sub-069_ses-01_task-movie_run-01_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-069/ses-01/func/sub-069_ses-01_task-movie_run-01_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-069/ses-01/func/sub-069_ses-01_task-movie_run-03_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-069/ses-01/func/sub-069_ses-01_task-movie_run-03_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-069/ses-01/func/sub-069_ses-01_task-movie_run-03_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-069/ses-01/func/sub-069_ses-01_task-movie_run-05_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-069/ses-01/func/sub-069_ses-01_task-movie_run-05_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-069/ses-01/func/sub-069_ses-01_task-movie_run-05_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-069/ses-01/func/sub-069_ses-01_task-movie_run-07_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-069/ses-01/func/sub-069_ses-01_task-movie_run-07_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-069/ses-01/func/sub-069_ses-01_task-movie_run-07_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-069/ses-02/func/sub-069_ses-02_task-movie_run-01_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-069/ses-02/func/sub-069_ses-02_task-movie_run-01_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-069/ses-02/func/sub-069_ses-02_task-movie_run-01_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-069/ses-02/func/sub-069_ses-02_task-movie_run-03_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-069/ses-02/func/sub-069_ses-02_task-movie_run-03_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-069/ses-02/func/sub-069_ses-02_task-movie_run-03_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-069/ses-02/func/sub-069_ses-02_task-movie_run-05_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-069/ses-02/func/sub-069_ses-02_task-movie_run-05_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-069/ses-02/func/sub-069_ses-02_task-movie_run-05_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-069/ses-02/func/sub-069_ses-02_task-movie_run-07_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-069/ses-02/func/sub-069_ses-02_task-movie_run-07_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-069/ses-02/func/sub-069_ses-02_task-movie_run-07_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-070/ses-01/func/sub-070_ses-01_task-movie_run-01_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-070/ses-01/func/sub-070_ses-01_task-movie_run-01_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-070/ses-01/func/sub-070_ses-01_task-movie_run-01_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-070/ses-01/func/sub-070_ses-01_task-movie_run-03_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-070/ses-01/func/sub-070_ses-01_task-movie_run-03_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-070/ses-01/func/sub-070_ses-01_task-movie_run-03_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-070/ses-01/func/sub-070_ses-01_task-movie_run-05_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-070/ses-01/func/sub-070_ses-01_task-movie_run-05_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-070/ses-01/func/sub-070_ses-01_task-movie_run-05_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-070/ses-01/func/sub-070_ses-01_task-movie_run-07_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-070/ses-01/func/sub-070_ses-01_task-movie_run-07_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-070/ses-01/func/sub-070_ses-01_task-movie_run-07_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-071/ses-01/func/sub-071_ses-01_task-movie_run-01_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-071/ses-01/func/sub-071_ses-01_task-movie_run-01_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-071/ses-01/func/sub-071_ses-01_task-movie_run-01_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-071/ses-01/func/sub-071_ses-01_task-movie_run-03_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-071/ses-01/func/sub-071_ses-01_task-movie_run-03_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-071/ses-01/func/sub-071_ses-01_task-movie_run-03_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-071/ses-01/func/sub-071_ses-01_task-movie_run-05_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-071/ses-01/func/sub-071_ses-01_task-movie_run-05_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-071/ses-01/func/sub-071_ses-01_task-movie_run-05_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-071/ses-01/func/sub-071_ses-01_task-movie_run-07_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-071/ses-01/func/sub-071_ses-01_task-movie_run-07_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-071/ses-01/func/sub-071_ses-01_task-movie_run-07_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-072/ses-01/func/sub-072_ses-01_task-movie_run-01_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-072/ses-01/func/sub-072_ses-01_task-movie_run-01_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-072/ses-01/func/sub-072_ses-01_task-movie_run-01_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-072/ses-01/func/sub-072_ses-01_task-movie_run-03_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-072/ses-01/func/sub-072_ses-01_task-movie_run-03_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-072/ses-01/func/sub-072_ses-01_task-movie_run-03_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-072/ses-01/func/sub-072_ses-01_task-movie_run-05_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-072/ses-01/func/sub-072_ses-01_task-movie_run-05_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-072/ses-01/func/sub-072_ses-01_task-movie_run-05_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-072/ses-01/func/sub-072_ses-01_task-movie_run-07_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-072/ses-01/func/sub-072_ses-01_task-movie_run-07_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-072/ses-01/func/sub-072_ses-01_task-movie_run-07_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-072/ses-02/func/sub-072_ses-02_task-movie_run-01_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-072/ses-02/func/sub-072_ses-02_task-movie_run-01_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-072/ses-02/func/sub-072_ses-02_task-movie_run-01_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-072/ses-02/func/sub-072_ses-02_task-movie_run-03_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-072/ses-02/func/sub-072_ses-02_task-movie_run-03_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-072/ses-02/func/sub-072_ses-02_task-movie_run-03_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-072/ses-02/func/sub-072_ses-02_task-movie_run-05_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-072/ses-02/func/sub-072_ses-02_task-movie_run-05_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-072/ses-02/func/sub-072_ses-02_task-movie_run-05_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-072/ses-02/func/sub-072_ses-02_task-movie_run-07_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-072/ses-02/func/sub-072_ses-02_task-movie_run-07_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-072/ses-02/func/sub-072_ses-02_task-movie_run-07_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-073/ses-01/func/sub-073_ses-01_task-movie_run-01_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-073/ses-01/func/sub-073_ses-01_task-movie_run-01_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-073/ses-01/func/sub-073_ses-01_task-movie_run-01_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-073/ses-01/func/sub-073_ses-01_task-movie_run-03_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-073/ses-01/func/sub-073_ses-01_task-movie_run-03_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-073/ses-01/func/sub-073_ses-01_task-movie_run-03_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-073/ses-01/func/sub-073_ses-01_task-movie_run-05_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-073/ses-01/func/sub-073_ses-01_task-movie_run-05_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-073/ses-01/func/sub-073_ses-01_task-movie_run-05_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-073/ses-01/func/sub-073_ses-01_task-movie_run-07_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-073/ses-01/func/sub-073_ses-01_task-movie_run-07_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-073/ses-01/func/sub-073_ses-01_task-movie_run-07_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-073/ses-02/func/sub-073_ses-02_task-movie_run-01_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-073/ses-02/func/sub-073_ses-02_task-movie_run-01_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-073/ses-02/func/sub-073_ses-02_task-movie_run-01_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-073/ses-02/func/sub-073_ses-02_task-movie_run-03_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-073/ses-02/func/sub-073_ses-02_task-movie_run-03_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-073/ses-02/func/sub-073_ses-02_task-movie_run-03_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-073/ses-02/func/sub-073_ses-02_task-movie_run-05_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-073/ses-02/func/sub-073_ses-02_task-movie_run-05_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-073/ses-02/func/sub-073_ses-02_task-movie_run-05_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-073/ses-02/func/sub-073_ses-02_task-movie_run-07_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-073/ses-02/func/sub-073_ses-02_task-movie_run-07_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-073/ses-02/func/sub-073_ses-02_task-movie_run-07_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-074/ses-01/func/sub-074_ses-01_task-movie_run-01_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-074/ses-01/func/sub-074_ses-01_task-movie_run-01_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-074/ses-01/func/sub-074_ses-01_task-movie_run-01_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-074/ses-01/func/sub-074_ses-01_task-movie_run-03_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-074/ses-01/func/sub-074_ses-01_task-movie_run-03_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-074/ses-01/func/sub-074_ses-01_task-movie_run-03_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-074/ses-01/func/sub-074_ses-01_task-movie_run-05_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-074/ses-01/func/sub-074_ses-01_task-movie_run-05_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-074/ses-01/func/sub-074_ses-01_task-movie_run-05_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-074/ses-01/func/sub-074_ses-01_task-movie_run-07_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-074/ses-01/func/sub-074_ses-01_task-movie_run-07_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-074/ses-01/func/sub-074_ses-01_task-movie_run-07_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-074/ses-02/func/sub-074_ses-02_task-movie_run-01_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-074/ses-02/func/sub-074_ses-02_task-movie_run-01_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-074/ses-02/func/sub-074_ses-02_task-movie_run-01_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-074/ses-02/func/sub-074_ses-02_task-movie_run-03_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-074/ses-02/func/sub-074_ses-02_task-movie_run-03_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-074/ses-02/func/sub-074_ses-02_task-movie_run-03_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-074/ses-02/func/sub-074_ses-02_task-movie_run-05_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-074/ses-02/func/sub-074_ses-02_task-movie_run-05_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-074/ses-02/func/sub-074_ses-02_task-movie_run-05_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-074/ses-02/func/sub-074_ses-02_task-movie_run-07_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-074/ses-02/func/sub-074_ses-02_task-movie_run-07_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-074/ses-02/func/sub-074_ses-02_task-movie_run-07_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-075/ses-01/func/sub-075_ses-01_task-movie_run-01_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-075/ses-01/func/sub-075_ses-01_task-movie_run-01_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-075/ses-01/func/sub-075_ses-01_task-movie_run-01_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-075/ses-01/func/sub-075_ses-01_task-movie_run-03_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-075/ses-01/func/sub-075_ses-01_task-movie_run-03_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-075/ses-01/func/sub-075_ses-01_task-movie_run-03_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-075/ses-01/func/sub-075_ses-01_task-movie_run-05_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-075/ses-01/func/sub-075_ses-01_task-movie_run-05_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-075/ses-01/func/sub-075_ses-01_task-movie_run-05_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-075/ses-01/func/sub-075_ses-01_task-movie_run-07_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-075/ses-01/func/sub-075_ses-01_task-movie_run-07_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-075/ses-01/func/sub-075_ses-01_task-movie_run-07_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-076/ses-01/func/sub-076_ses-01_task-movie_run-01_recording-ecg_physio.json	movie		cardiac	NO	physiology only
sub-076/ses-01/func/sub-076_ses-01_task-movie_run-01_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-076/ses-01/func/sub-076_ses-01_task-movie_run-01_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-076/ses-01/func/sub-076_ses-01_task-movie_run-01_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-076/ses-01/func/sub-076_ses-01_task-movie_run-03_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-076/ses-01/func/sub-076_ses-01_task-movie_run-03_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-076/ses-01/func/sub-076_ses-01_task-movie_run-05_recording-ecg_physio.json	movie		cardiac	NO	physiology only
sub-076/ses-01/func/sub-076_ses-01_task-movie_run-05_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-076/ses-01/func/sub-076_ses-01_task-movie_run-05_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-076/ses-01/func/sub-076_ses-01_task-movie_run-05_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-076/ses-01/func/sub-076_ses-01_task-movie_run-07_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-076/ses-01/func/sub-076_ses-01_task-movie_run-07_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-077/ses-01/func/sub-077_ses-01_task-movie_run-01_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-077/ses-01/func/sub-077_ses-01_task-movie_run-01_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-077/ses-01/func/sub-077_ses-01_task-movie_run-01_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-077/ses-01/func/sub-077_ses-01_task-movie_run-03_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-077/ses-01/func/sub-077_ses-01_task-movie_run-03_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-077/ses-01/func/sub-077_ses-01_task-movie_run-03_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-077/ses-01/func/sub-077_ses-01_task-movie_run-05_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-077/ses-01/func/sub-077_ses-01_task-movie_run-05_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-077/ses-01/func/sub-077_ses-01_task-movie_run-05_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-077/ses-01/func/sub-077_ses-01_task-movie_run-07_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-077/ses-01/func/sub-077_ses-01_task-movie_run-07_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-077/ses-01/func/sub-077_ses-01_task-movie_run-07_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-078/ses-01/func/sub-078_ses-01_task-movie_run-01_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-078/ses-01/func/sub-078_ses-01_task-movie_run-01_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-078/ses-01/func/sub-078_ses-01_task-movie_run-01_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-078/ses-01/func/sub-078_ses-01_task-movie_run-03_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-078/ses-01/func/sub-078_ses-01_task-movie_run-03_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-078/ses-01/func/sub-078_ses-01_task-movie_run-03_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-078/ses-01/func/sub-078_ses-01_task-movie_run-05_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-078/ses-01/func/sub-078_ses-01_task-movie_run-05_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-078/ses-01/func/sub-078_ses-01_task-movie_run-05_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-078/ses-01/func/sub-078_ses-01_task-movie_run-07_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-078/ses-01/func/sub-078_ses-01_task-movie_run-07_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-078/ses-01/func/sub-078_ses-01_task-movie_run-07_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-079/ses-01/func/sub-079_ses-01_task-movie_run-01_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-079/ses-01/func/sub-079_ses-01_task-movie_run-01_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-079/ses-01/func/sub-079_ses-01_task-movie_run-01_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-079/ses-01/func/sub-079_ses-01_task-movie_run-03_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-079/ses-01/func/sub-079_ses-01_task-movie_run-03_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-079/ses-01/func/sub-079_ses-01_task-movie_run-03_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-079/ses-01/func/sub-079_ses-01_task-movie_run-05_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-079/ses-01/func/sub-079_ses-01_task-movie_run-05_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-079/ses-01/func/sub-079_ses-01_task-movie_run-05_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-079/ses-01/func/sub-079_ses-01_task-movie_run-07_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-079/ses-01/func/sub-079_ses-01_task-movie_run-07_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-079/ses-01/func/sub-079_ses-01_task-movie_run-07_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-080/ses-01/func/sub-080_ses-01_task-movie_run-01_recording-ecg_physio.json	movie		cardiac	NO	physiology only
sub-080/ses-01/func/sub-080_ses-01_task-movie_run-01_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-080/ses-01/func/sub-080_ses-01_task-movie_run-01_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-080/ses-01/func/sub-080_ses-01_task-movie_run-01_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-080/ses-01/func/sub-080_ses-01_task-movie_run-03_recording-ecg_physio.json	movie		cardiac	NO	physiology only
sub-080/ses-01/func/sub-080_ses-01_task-movie_run-03_recording-pulse_physio.json	movie		cardiac	NO	physiology only
sub-080/ses-01/func/sub-080_ses-01_task-movie_run-03_recording-respiratory_physio.json	movie		respiratory	NO	physiology only
sub-080/ses-01/func/sub-080_ses-01_task-movie_run-03_recording-trigger_physio.json	movie		trigger	YES	scanner trigger source possible but stimulus onset unavailable
sub-080/ses-01/func/sub-080_ses-01_task-movie_run-05_recording-pulse_physio.json	movie		cardiac	NO	physiology only
