scan_id	subject	session	run	nifti	voxel_size_x	voxel_size_y	voxel_size_z	voxel_size_str	matrix_i	matrix_j	matrix_k	matrix_str	fov_x_mm	fov_y_mm	fov_z_mm	slice_thickness_mm	TR_s	TE_s	PhaseEncodingDirection	TotalReadoutTime	n_volumes	unique_bvals	n_b0	n_diffusion_directions	max_bvalue	orientation	protocol_id	protocol_label
sub-035_ses-02_run-05_dwi	sub-035	ses-02	run-05	/lustre07/scratch/alexrees/bids/sub-035/ses-02/dwi/sub-035_ses-02_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-035_ses-02_run-02_dwi	sub-035	ses-02	run-02	/lustre07/scratch/alexrees/bids/sub-035/ses-02/dwi/sub-035_ses-02_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-036_ses-02_run-01_dwi	sub-036	ses-02	run-01	/lustre07/scratch/alexrees/bids/sub-036/ses-02/dwi/sub-036_ses-02_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-037_ses-01_run-01_dwi	sub-037	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-037/ses-01/dwi/sub-037_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-036_ses-01_run-05_dwi	sub-036	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-036/ses-01/dwi/sub-036_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8199999332427976	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-038_ses-01_run-01_dwi	sub-038	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-038/ses-01/dwi/sub-038_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-036_ses-02_run-02_dwi	sub-036	ses-02	run-02	/lustre07/scratch/alexrees/bids/sub-036/ses-02/dwi/sub-036_ses-02_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-037_ses-01_run-05_dwi	sub-037	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-037/ses-01/dwi/sub-037_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-036_ses-02_run-05_dwi	sub-036	ses-02	run-05	/lustre07/scratch/alexrees/bids/sub-036/ses-02/dwi/sub-036_ses-02_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-037_ses-01_run-02_dwi	sub-037	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-037/ses-01/dwi/sub-037_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-038_ses-01_run-02_dwi	sub-038	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-038/ses-01/dwi/sub-038_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-036_ses-01_run-01_dwi	sub-036	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-036/ses-01/dwi/sub-036_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-038_ses-01_run-05_dwi	sub-038	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-038/ses-01/dwi/sub-038_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-038_ses-02_run-02_dwi	sub-038	ses-02	run-02	/lustre07/scratch/alexrees/bids/sub-038/ses-02/dwi/sub-038_ses-02_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-038_ses-02_run-01_dwi	sub-038	ses-02	run-01	/lustre07/scratch/alexrees/bids/sub-038/ses-02/dwi/sub-038_ses-02_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-039_ses-01_run-02_dwi	sub-039	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-039/ses-01/dwi/sub-039_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-039_ses-01_run-05_dwi	sub-039	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-039/ses-01/dwi/sub-039_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-039_ses-02_run-02_dwi	sub-039	ses-02	run-02	/lustre07/scratch/alexrees/bids/sub-039/ses-02/dwi/sub-039_ses-02_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-039_ses-02_run-05_dwi	sub-039	ses-02	run-05	/lustre07/scratch/alexrees/bids/sub-039/ses-02/dwi/sub-039_ses-02_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-039_ses-01_run-01_dwi	sub-039	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-039/ses-01/dwi/sub-039_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-040_ses-01_run-02_dwi	sub-040	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-040/ses-01/dwi/sub-040_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-040_ses-01_run-05_dwi	sub-040	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-040/ses-01/dwi/sub-040_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-038_ses-02_run-05_dwi	sub-038	ses-02	run-05	/lustre07/scratch/alexrees/bids/sub-038/ses-02/dwi/sub-038_ses-02_run-05_dwi.nii.gz	1.375	1.375	1.8199999332427976	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-039_ses-02_run-01_dwi	sub-039	ses-02	run-01	/lustre07/scratch/alexrees/bids/sub-039/ses-02/dwi/sub-039_ses-02_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-041_ses-01_run-02_dwi	sub-041	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-041/ses-01/dwi/sub-041_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-040_ses-01_run-01_dwi	sub-040	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-040/ses-01/dwi/sub-040_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-040_ses-02_run-01_dwi	sub-040	ses-02	run-01	/lustre07/scratch/alexrees/bids/sub-040/ses-02/dwi/sub-040_ses-02_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-040_ses-02_run-02_dwi	sub-040	ses-02	run-02	/lustre07/scratch/alexrees/bids/sub-040/ses-02/dwi/sub-040_ses-02_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-041_ses-02_run-01_dwi	sub-041	ses-02	run-01	/lustre07/scratch/alexrees/bids/sub-041/ses-02/dwi/sub-041_ses-02_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-040_ses-02_run-05_dwi	sub-040	ses-02	run-05	/lustre07/scratch/alexrees/bids/sub-040/ses-02/dwi/sub-040_ses-02_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-041_ses-02_run-05_dwi	sub-041	ses-02	run-05	/lustre07/scratch/alexrees/bids/sub-041/ses-02/dwi/sub-041_ses-02_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-041_ses-01_run-05_dwi	sub-041	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-041/ses-01/dwi/sub-041_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8199999332427976	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-041_ses-01_run-01_dwi	sub-041	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-041/ses-01/dwi/sub-041_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-041_ses-02_run-02_dwi	sub-041	ses-02	run-02	/lustre07/scratch/alexrees/bids/sub-041/ses-02/dwi/sub-041_ses-02_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-042_ses-01_run-01_dwi	sub-042	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-042/ses-01/dwi/sub-042_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-042_ses-01_run-02_dwi	sub-042	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-042/ses-01/dwi/sub-042_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-043_ses-02_run-01_dwi	sub-043	ses-02	run-01	/lustre07/scratch/alexrees/bids/sub-043/ses-02/dwi/sub-043_ses-02_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-043_ses-02_run-02_dwi	sub-043	ses-02	run-02	/lustre07/scratch/alexrees/bids/sub-043/ses-02/dwi/sub-043_ses-02_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-043_ses-02_run-03_dwi	sub-043	ses-02	run-03	/lustre07/scratch/alexrees/bids/sub-043/ses-02/dwi/sub-043_ses-02_run-03_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-043_ses-02_run-04_dwi	sub-043	ses-02	run-04	/lustre07/scratch/alexrees/bids/sub-043/ses-02/dwi/sub-043_ses-02_run-04_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-043_ses-02_run-09_dwi	sub-043	ses-02	run-09	/lustre07/scratch/alexrees/bids/sub-043/ses-02/dwi/sub-043_ses-02_run-09_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-044_ses-01_run-01_dwi	sub-044	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-044/ses-01/dwi/sub-044_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-042_ses-01_run-05_dwi	sub-042	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-042/ses-01/dwi/sub-042_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8199999332427976	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-044_ses-01_run-05_dwi	sub-044	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-044/ses-01/dwi/sub-044_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-043_ses-02_run-10_dwi	sub-043	ses-02	run-10	/lustre07/scratch/alexrees/bids/sub-043/ses-02/dwi/sub-043_ses-02_run-10_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-044_ses-02_run-02_dwi	sub-044	ses-02	run-02	/lustre07/scratch/alexrees/bids/sub-044/ses-02/dwi/sub-044_ses-02_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-045_ses-01_run-01_dwi	sub-045	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-045/ses-01/dwi/sub-045_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-044_ses-01_run-02_dwi	sub-044	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-044/ses-01/dwi/sub-044_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-044_ses-02_run-05_dwi	sub-044	ses-02	run-05	/lustre07/scratch/alexrees/bids/sub-044/ses-02/dwi/sub-044_ses-02_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-045_ses-01_run-02_dwi	sub-045	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-045/ses-01/dwi/sub-045_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-044_ses-02_run-01_dwi	sub-044	ses-02	run-01	/lustre07/scratch/alexrees/bids/sub-044/ses-02/dwi/sub-044_ses-02_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-045_ses-01_run-05_dwi	sub-045	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-045/ses-01/dwi/sub-045_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-046_ses-01_run-01_dwi	sub-046	ses-01	run-01	/lustre07/scratch/alexrees/bids/sub-046/ses-01/dwi/sub-046_ses-01_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-046_ses-02_run-05_dwi	sub-046	ses-02	run-05	/lustre07/scratch/alexrees/bids/sub-046/ses-02/dwi/sub-046_ses-02_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-046_ses-02_run-02_dwi	sub-046	ses-02	run-02	/lustre07/scratch/alexrees/bids/sub-046/ses-02/dwi/sub-046_ses-02_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-046_ses-01_run-05_dwi	sub-046	ses-01	run-05	/lustre07/scratch/alexrees/bids/sub-046/ses-01/dwi/sub-046_ses-01_run-05_dwi.nii.gz	1.375	1.375	1.8200000524520876	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-046_ses-02_run-01_dwi	sub-046	ses-02	run-01	/lustre07/scratch/alexrees/bids/sub-046/ses-02/dwi/sub-046_ses-02_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-047_ses-01_run-04_dwi	sub-047	ses-01	run-04	/lustre07/scratch/alexrees/bids/sub-047/ses-01/dwi/sub-047_ses-01_run-04_dwi.nii.gz	0.9818181991577148	0.9818181991577148	6.75	0.982×0.982×6.75	220	220	30	220×220×30	216.0	216.0	202.5	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol E	Protocol E: b=0,1000,2000; 365 dir; 0.982×0.982×6.75 mm; n=2
sub-047_ses-01_run-02_dwi	sub-047	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-047/ses-01/dwi/sub-047_ses-01_run-02_dwi.nii.gz	0.9818181991577148	0.9818181991577148	6.75	0.982×0.982×6.75	220	220	30	220×220×30	216.0	216.0	202.5	5.0	3.5	0.075	j-	0.0678889	124	0,1000,2000	20	104	2000.0	LAS	Protocol F	Protocol F: b=0,1000,2000; 104 dir; 0.982×0.982×6.75 mm; n=2
sub-047_ses-01_run-07_dwi	sub-047	ses-01	run-07	/lustre07/scratch/alexrees/bids/sub-047/ses-01/dwi/sub-047_ses-01_run-07_dwi.nii.gz	1.375	1.375	1.8199999332427976	1.38×1.38×1.82	160	160	32	160×160×32	220.0	220.0	58.24	1.4	4.14	0.051	j-	0.0160989	15	0,1000	4	11	1000.0	LAS	Protocol B	Protocol B: b=0,1000; 11 dir; 1.38×1.38×1.82 mm; n=121
sub-047_ses-02_run-01_dwi	sub-047	ses-02	run-01	/lustre07/scratch/alexrees/bids/sub-047/ses-02/dwi/sub-047_ses-02_run-01_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
sub-046_ses-01_run-02_dwi	sub-046	ses-01	run-02	/lustre07/scratch/alexrees/bids/sub-046/ses-01/dwi/sub-046_ses-01_run-02_dwi.nii.gz	1.0	1.0	5.0	1×1×5	220	220	30	220×220×30	220.0	220.0	150.0	5.0	3.5	0.075	j-	0.0678889	385	0,1000,2000	20	365	2000.0	LAS	Protocol A	Protocol A: b=0,1000,2000; 365 dir; 1×1×5 mm; n=232
