subject	session	mean_signal	median_signal	std_signal	mean_b0_signal	mean_diffusion_signal
sub-062	ses-01	107.99259185791016	91.0	90.54095458984376	347.124267578125	94.88948822021484
sub-063	ses-01	246.1824951171875	208.0	159.14413452148438	451.8431091308594	171.3968048095703
sub-063	ses-01	110.46077728271484	99.0	93.53704833984376	357.74053955078125	96.91120910644533
sub-064	ses-01	101.96417236328124	100.0	77.11941528320312	299.4631652832031	91.1423110961914
sub-064	ses-01	520.6845703125	1614.0	2804.926513671875	1840.2911376953125	448.37738037109375
sub-064	ses-01	335.07177734375	288.0	199.05245971679688	590.9567260742188	242.022689819336
sub-065	ses-01	120.41451263427734	101.0	97.62459564208984	368.98919677734375	106.79398345947266
sub-065	ses-01	651.9597778320312	1588.0	2637.3994140625	2208.98876953125	566.6431274414062
sub-065	ses-01	338.7582702636719	292.0	213.33204650878903	611.5523681640625	239.56044006347656
sub-066	ses-01	70.32655334472656	58.0	53.69563293457031	189.97122192382807	63.77067947387695
sub-066	ses-01	-32.185829162597656	-30.0	2409.259521484375	-267.1774597167969	-19.309574127197266
sub-066	ses-01	366.5186767578125	321.0	229.67123413085932	649.0595703125	263.7765197753906
sub-067	ses-01	108.37889099121094	93.0	88.02621459960938	337.8429870605469	95.80550384521484
sub-067	ses-01	334.0393981933594	283.0	208.0181427001953	604.9367065429688	235.53128051757807
sub-068	ses-01	107.70207977294922	92.0	81.29251098632812	314.6745910644531	96.36111450195312
sub-068	ses-01	44.61767578125	90.0	2313.79296875	7.314663410186768	46.66167449951172
sub-068	ses-01	361.6921081542969	312.0	212.6073303222656	637.8466796875	261.272216796875
sub-069	ses-01	107.64173889160156	90.0	88.5710220336914	337.3834228515625	95.05315399169922
sub-069	ses-01	34.952430725097656	72.0	2324.6533203125	36.07550048828125	34.890892028808594
sub-069	ses-01	359.0910339355469	314.0	213.2109222412109	631.7085571289062	259.9574279785156
sub-071	ses-01	94.2749481201172	80.0	67.72076416015625	264.9851989746094	84.92096710205078
sub-071	ses-01	76.13127136230469	158.0	2312.407470703125	86.94684600830078	75.53862762451172
sub-071	ses-01	315.209716796875	273.0	180.2190093994141	548.0674438476562	230.5341796875
sub-072	ses-01	117.2748794555664	96.0	101.21275329589844	378.6175537109375	102.9547348022461
sub-072	ses-01	188.36959838867188	352.0	2303.47119140625	281.15936279296875	183.2852325439453
sub-072	ses-01	363.9019165039063	309.0	235.3144073486328	666.9739379882812	253.69387817382807
sub-073	ses-01	108.9237060546875	92.0	87.54232025146484	339.0907287597656	96.3118133544922
sub-073	ses-01	820.73876953125	1754.0	2577.001953125	2098.4384765625	750.7279052734375
sub-073	ses-01	358.6230163574219	312.0	218.83740234375	642.8927612304688	255.2522125244141
sub-074	ses-01	106.36245727539062	90.0	87.62537384033203	337.9622497558594	93.67206573486328
sub-074	ses-01	602.582763671875	1160.0	2374.26171875	1579.1240234375	549.0736694335938
sub-074	ses-01	340.153564453125	291.0	218.47531127929688	620.826904296875	238.090576171875
sub-075	ses-01	105.0088348388672	88.0	85.34330749511719	328.3971862792969	92.76837921142578
sub-075	ses-01	-92.95525360107422	-160.0	2424.9423828125	-434.5361633300781	-74.2385025024414
sub-075	ses-01	306.7040100097656	266.0	191.3301696777344	549.7462158203125	218.32505798339844
sub-076	ses-01	106.83374786376952	89.0	90.72230529785156	351.94305419921875	93.40310668945312
sub-076	ses-01	-67.19831848144531	-112.0	2399.546630859375	-445.2027282714844	-46.48575973510742
sub-076	ses-01	355.2406921386719	302.0	233.1809234619141	658.2403564453125	245.0590057373047
sub-077	ses-01	108.83836364746094	91.0	88.63734436035156	335.0315246582031	96.44422149658205
sub-077	ses-01	774.7103881835938	1604.0	2462.65576171875	1975.94775390625	708.88916015625
sub-077	ses-01	329.3210754394531	284.0	205.17030334472656	592.1612548828125	233.7428436279297
sub-078	ses-01	108.10076904296876	105.0	92.82772064208984	365.4978332519531	93.996826171875
sub-078	ses-01	-89.4228515625	-136.0	2416.245361328125	-390.1263732910156	-72.9459457397461
sub-078	ses-01	315.9986572265625	270.0	197.3129425048828	577.097900390625	221.053466796875
sub-079	ses-01	95.4504623413086	79.0	76.57963562011719	283.41943359375	85.1507797241211
sub-079	ses-01	226.99940490722656	538.0	2611.11962890625	1294.642822265625	168.4984130859375
sub-079	ses-01	360.70306396484375	314.0	214.6866607666016	638.0343017578125	259.8553466796875
sub-080	ses-01	101.2539291381836	83.0	91.0783920288086	357.98760986328125	87.18633270263672
sub-080	ses-01	262.3803405761719	624.0	2578.35498046875	1354.283447265625	202.55001831054688
sub-080	ses-01	311.9987487792969	263.0	215.15768432617188	590.1387329101562	210.85694885253903
sub-081	ses-01	100.43844604492188	83.0	88.8211669921875	348.1040344238281	86.86772918701172
sub-081	ses-01	-67.78670501708984	-114.0	2436.05126953125	-407.7571716308594	-49.15818405151367
sub-081	ses-01	332.60516357421875	275.0	235.8542938232422	641.2706298828125	220.36314392089844
sub-082	ses-01	96.18856811523438	84.0	94.81212615966795	366.3482055664063	81.38529205322266
sub-082	ses-01	697.3424682617188	1350.0	2414.65234375	1666.436279296875	644.2413940429688
sub-082	ses-01	384.7459106445313	312.0	290.964111328125	761.777587890625	247.6434631347656
sub-083	ses-01	110.33280181884766	106.0	92.67024993896484	353.029541015625	97.03436279296876
sub-083	ses-01	121.30461883544922	238.0	2312.075439453125	287.35430908203125	112.20600128173828
sub-083	ses-01	356.2207336425781	307.0	220.2120513916016	640.5543212890625	252.82672119140625
sub-084	ses-01	90.9875946044922	80.0	78.63775634765625	293.3966979980469	79.89669036865234
sub-084	ses-01	242.537338256836	626.0	2690.087158203125	824.5048828125	210.6486968994141
sub-084	ses-01	353.9870910644531	298.0	240.94955444335932	659.1079711914062	243.0340118408203
sub-057	ses-02					
sub-057	ses-02					
sub-057	ses-02					
sub-057	ses-02					
sub-064	ses-02					
sub-064	ses-02					
sub-064	ses-02					
sub-064	ses-02					
sub-066	ses-02					
sub-066	ses-02					
sub-066	ses-02					
sub-066	ses-02					
sub-067	ses-02					
sub-067	ses-02					
sub-067	ses-02					
sub-067	ses-02					
sub-068	ses-02	107.61766052246094	97.0	81.53431701660156	313.8080139160156	96.31956481933594
sub-068	ses-02					
sub-068	ses-02					
sub-068	ses-02					
sub-069	ses-02					
sub-069	ses-02					
sub-069	ses-02					
sub-069	ses-02					
sub-072	ses-02					
sub-072	ses-02					
sub-072	ses-02					
sub-072	ses-02					
sub-073	ses-02					
sub-073	ses-02					
sub-073	ses-02					
sub-073	ses-02					
sub-074	ses-02					
sub-074	ses-02					
sub-074	ses-02					
sub-074	ses-02					
sub-081	ses-02					
sub-081	ses-02					
