participant_id	session_id	task	run	ProtocolName	SeriesDescription	SeriesNumber	SeriesTime	Echo	Magnitude_or_Phase	fmri_number_from_protocol	RepetitionTime	nifti_path	json_path	nifti_exists	has_events_tsv
sub-006	ses-01	fmri	4	fMRI4_AP	fMRI4_AP	20			phase	4	0.937	/home/alexrees/scratch/bids/sub-006/ses-01/func/sub-006_ses-01_task-fmri_run-04_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-006/ses-01/func/sub-006_ses-01_task-fmri_run-04_part-phase_bold.json	True	False
sub-006	ses-01	fmri	5	fMRI1_AP	fMRI1_AP	3			mag	1	0.937	/home/alexrees/scratch/bids/sub-006/ses-01/func/sub-006_ses-01_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-006/ses-01/func/sub-006_ses-01_task-fmri_run-05_bold.json	True	True
sub-006	ses-01	fmri	6	fMRI1_AP	fMRI1_AP	4			phase	1	0.937	/home/alexrees/scratch/bids/sub-006/ses-01/func/sub-006_ses-01_task-fmri_run-06_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-006/ses-01/func/sub-006_ses-01_task-fmri_run-06_part-phase_bold.json	True	False
sub-006	ses-01	fmri	7	fMRI2_AP	fMRI2_AP	7			mag	2	0.937	/home/alexrees/scratch/bids/sub-006/ses-01/func/sub-006_ses-01_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-006/ses-01/func/sub-006_ses-01_task-fmri_run-07_bold.json	True	True
sub-006	ses-01	fmri	8	fMRI2_AP	fMRI2_AP	8			phase	2	0.937	/home/alexrees/scratch/bids/sub-006/ses-01/func/sub-006_ses-01_task-fmri_run-08_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-006/ses-01/func/sub-006_ses-01_task-fmri_run-08_part-phase_bold.json	True	False
sub-006	ses-02	fmri	1	fMRI3_AP	fMRI3_AP	11			mag	3	0.937	/home/alexrees/scratch/bids/sub-006/ses-02/func/sub-006_ses-02_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-006/ses-02/func/sub-006_ses-02_task-fmri_run-01_bold.json	True	True
sub-006	ses-02	fmri	2	fMRI3_AP	fMRI3_AP	12			phase	3	0.937	/home/alexrees/scratch/bids/sub-006/ses-02/func/sub-006_ses-02_task-fmri_run-02_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-006/ses-02/func/sub-006_ses-02_task-fmri_run-02_part-phase_bold.json	True	False
sub-006	ses-02	fmri	3	fMRI4_AP	fMRI4_AP	15			mag	4	0.937	/home/alexrees/scratch/bids/sub-006/ses-02/func/sub-006_ses-02_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-006/ses-02/func/sub-006_ses-02_task-fmri_run-03_bold.json	True	True
sub-006	ses-02	fmri	4	fMRI4_AP	fMRI4_AP	16			phase	4	0.937	/home/alexrees/scratch/bids/sub-006/ses-02/func/sub-006_ses-02_task-fmri_run-04_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-006/ses-02/func/sub-006_ses-02_task-fmri_run-04_part-phase_bold.json	True	False
sub-006	ses-02	fmri	5	fMRI1_AP	fMRI1_AP	3			mag	1	0.937	/home/alexrees/scratch/bids/sub-006/ses-02/func/sub-006_ses-02_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-006/ses-02/func/sub-006_ses-02_task-fmri_run-05_bold.json	True	True
sub-006	ses-02	fmri	6	fMRI1_AP	fMRI1_AP	4			phase	1	0.937	/home/alexrees/scratch/bids/sub-006/ses-02/func/sub-006_ses-02_task-fmri_run-06_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-006/ses-02/func/sub-006_ses-02_task-fmri_run-06_part-phase_bold.json	True	False
sub-006	ses-02	fmri	7	fMRI2_AP	fMRI2_AP	7			mag	2	0.937	/home/alexrees/scratch/bids/sub-006/ses-02/func/sub-006_ses-02_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-006/ses-02/func/sub-006_ses-02_task-fmri_run-07_bold.json	True	True
sub-006	ses-02	fmri	8	fMRI2_AP	fMRI2_AP	8			phase	2	0.937	/home/alexrees/scratch/bids/sub-006/ses-02/func/sub-006_ses-02_task-fmri_run-08_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-006/ses-02/func/sub-006_ses-02_task-fmri_run-08_part-phase_bold.json	True	False
sub-007	ses-01	fmri	1	fMRI3_AP	fMRI3_AP	15			mag	3	0.937	/home/alexrees/scratch/bids/sub-007/ses-01/func/sub-007_ses-01_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-007/ses-01/func/sub-007_ses-01_task-fmri_run-01_bold.json	True	True
sub-007	ses-01	fmri	2	fMRI3_AP	fMRI3_AP	16			phase	3	0.937	/home/alexrees/scratch/bids/sub-007/ses-01/func/sub-007_ses-01_task-fmri_run-02_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-007/ses-01/func/sub-007_ses-01_task-fmri_run-02_part-phase_bold.json	True	False
sub-007	ses-01	fmri	3	fMRI4_AP	fMRI4_AP	19			mag	4	0.937	/home/alexrees/scratch/bids/sub-007/ses-01/func/sub-007_ses-01_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-007/ses-01/func/sub-007_ses-01_task-fmri_run-03_bold.json	True	True
sub-007	ses-01	fmri	4	fMRI4_AP	fMRI4_AP	20			phase	4	0.937	/home/alexrees/scratch/bids/sub-007/ses-01/func/sub-007_ses-01_task-fmri_run-04_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-007/ses-01/func/sub-007_ses-01_task-fmri_run-04_part-phase_bold.json	True	False
sub-007	ses-01	fmri	5	fMRI1_AP	fMRI1_AP	3			mag	1	0.937	/home/alexrees/scratch/bids/sub-007/ses-01/func/sub-007_ses-01_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-007/ses-01/func/sub-007_ses-01_task-fmri_run-05_bold.json	True	True
sub-007	ses-01	fmri	6	fMRI1_AP	fMRI1_AP	4			phase	1	0.937	/home/alexrees/scratch/bids/sub-007/ses-01/func/sub-007_ses-01_task-fmri_run-06_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-007/ses-01/func/sub-007_ses-01_task-fmri_run-06_part-phase_bold.json	True	False
sub-007	ses-01	fmri	7	fMRI2_AP	fMRI2_AP	7			mag	2	0.937	/home/alexrees/scratch/bids/sub-007/ses-01/func/sub-007_ses-01_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-007/ses-01/func/sub-007_ses-01_task-fmri_run-07_bold.json	True	True
sub-007	ses-01	fmri	8	fMRI2_AP	fMRI2_AP	8			phase	2	0.937	/home/alexrees/scratch/bids/sub-007/ses-01/func/sub-007_ses-01_task-fmri_run-08_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-007/ses-01/func/sub-007_ses-01_task-fmri_run-08_part-phase_bold.json	True	False
sub-007	ses-02	fmri	1	fMRI3_AP	fMRI3_AP	11			mag	3	0.937	/home/alexrees/scratch/bids/sub-007/ses-02/func/sub-007_ses-02_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-007/ses-02/func/sub-007_ses-02_task-fmri_run-01_bold.json	True	True
sub-007	ses-02	fmri	2	fMRI3_AP	fMRI3_AP	12			phase	3	0.937	/home/alexrees/scratch/bids/sub-007/ses-02/func/sub-007_ses-02_task-fmri_run-02_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-007/ses-02/func/sub-007_ses-02_task-fmri_run-02_part-phase_bold.json	True	False
sub-007	ses-02	fmri	3	fMRI4_AP	fMRI4_AP	19			mag	4	0.937	/home/alexrees/scratch/bids/sub-007/ses-02/func/sub-007_ses-02_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-007/ses-02/func/sub-007_ses-02_task-fmri_run-03_bold.json	True	True
sub-007	ses-02	fmri	4	fMRI4_AP	fMRI4_AP	20			phase	4	0.937	/home/alexrees/scratch/bids/sub-007/ses-02/func/sub-007_ses-02_task-fmri_run-04_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-007/ses-02/func/sub-007_ses-02_task-fmri_run-04_part-phase_bold.json	True	False
sub-007	ses-02	fmri	5	fMRI1_AP	fMRI1_AP	3			mag	1	0.937	/home/alexrees/scratch/bids/sub-007/ses-02/func/sub-007_ses-02_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-007/ses-02/func/sub-007_ses-02_task-fmri_run-05_bold.json	True	True
sub-007	ses-02	fmri	6	fMRI1_AP	fMRI1_AP	4			phase	1	0.937	/home/alexrees/scratch/bids/sub-007/ses-02/func/sub-007_ses-02_task-fmri_run-06_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-007/ses-02/func/sub-007_ses-02_task-fmri_run-06_part-phase_bold.json	True	False
sub-007	ses-02	fmri	7	fMRI2_AP	fMRI2_AP	7			mag	2	0.937	/home/alexrees/scratch/bids/sub-007/ses-02/func/sub-007_ses-02_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-007/ses-02/func/sub-007_ses-02_task-fmri_run-07_bold.json	True	True
sub-007	ses-02	fmri	8	fMRI2_AP	fMRI2_AP	8			phase	2	0.937	/home/alexrees/scratch/bids/sub-007/ses-02/func/sub-007_ses-02_task-fmri_run-08_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-007/ses-02/func/sub-007_ses-02_task-fmri_run-08_part-phase_bold.json	True	False
sub-008	ses-01	fmri	1	fMRI3_AP	fMRI3_AP	15			mag	3	0.937	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-fmri_run-01_bold.json	True	True
sub-008	ses-01	fmri	2	fMRI3_AP	fMRI3_AP	16			phase	3	0.937	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-fmri_run-02_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-fmri_run-02_part-phase_bold.json	True	False
sub-008	ses-01	fmri	3	fMRI4_AP	fMRI4_AP	19			mag	4	0.937	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-fmri_run-03_bold.json	True	True
sub-008	ses-01	fmri	4	fMRI4_AP	fMRI4_AP	20			phase	4	0.937	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-fmri_run-04_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-fmri_run-04_part-phase_bold.json	True	False
sub-008	ses-01	fmri	5	fMRI1_AP	fMRI1_AP	3			mag	1	0.937	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-fmri_run-05_bold.json	True	True
sub-008	ses-01	fmri	6	fMRI1_AP	fMRI1_AP	4			phase	1	0.937	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-fmri_run-06_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-fmri_run-06_part-phase_bold.json	True	False
sub-008	ses-01	fmri	7	fMRI2_AP	fMRI2_AP	7			mag	2	0.937	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-fmri_run-07_bold.json	True	True
sub-008	ses-01	fmri	8	fMRI2_AP	fMRI2_AP	8			phase	2	0.937	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-fmri_run-08_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-008/ses-01/func/sub-008_ses-01_task-fmri_run-08_part-phase_bold.json	True	False
sub-008	ses-02	fmri	1	fMRI3_AP	fMRI3_AP	11			mag	3	0.937	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-fmri_run-01_bold.json	True	True
sub-008	ses-02	fmri	2	fMRI3_AP	fMRI3_AP	12			phase	3	0.937	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-fmri_run-02_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-fmri_run-02_part-phase_bold.json	True	False
sub-008	ses-02	fmri	3	fMRI4_AP	fMRI4_AP	15			mag	4	0.937	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-fmri_run-03_bold.json	True	True
sub-008	ses-02	fmri	4	fMRI4_AP	fMRI4_AP	16			phase	4	0.937	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-fmri_run-04_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-fmri_run-04_part-phase_bold.json	True	False
sub-008	ses-02	fmri	5	fMRI1_AP	fMRI1_AP	3			mag	1	0.937	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-fmri_run-05_bold.json	True	True
sub-008	ses-02	fmri	6	fMRI1_AP	fMRI1_AP	4			phase	1	0.937	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-fmri_run-06_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-fmri_run-06_part-phase_bold.json	True	False
sub-008	ses-02	fmri	7	fMRI2_AP	fMRI2_AP	7			mag	2	0.937	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-fmri_run-07_bold.json	True	True
sub-008	ses-02	fmri	8	fMRI2_AP	fMRI2_AP	8			phase	2	0.937	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-fmri_run-08_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-008/ses-02/func/sub-008_ses-02_task-fmri_run-08_part-phase_bold.json	True	False
sub-009	ses-01	fmri	1	fMRI3_AP	fMRI3_AP	15			mag	3	0.937	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-fmri_run-01_bold.json	True	True
sub-009	ses-01	fmri	2	fMRI3_AP	fMRI3_AP	16			phase	3	0.937	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-fmri_run-02_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-fmri_run-02_part-phase_bold.json	True	False
sub-009	ses-01	fmri	3	fMRI4_AP	fMRI4_AP	19			mag	4	0.937	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-fmri_run-03_bold.json	True	True
sub-009	ses-01	fmri	4	fMRI4_AP	fMRI4_AP	20			phase	4	0.937	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-fmri_run-04_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-fmri_run-04_part-phase_bold.json	True	False
sub-009	ses-01	fmri	5	fMRI1_AP	fMRI1_AP	3			mag	1	0.937	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-fmri_run-05_bold.json	True	True
sub-009	ses-01	fmri	6	fMRI1_AP	fMRI1_AP	4			phase	1	0.937	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-fmri_run-06_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-fmri_run-06_part-phase_bold.json	True	False
sub-009	ses-01	fmri	7	fMRI2_AP	fMRI2_AP	7			mag	2	0.937	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-fmri_run-07_bold.json	True	True
sub-009	ses-01	fmri	8	fMRI2_AP	fMRI2_AP	8			phase	2	0.937	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-fmri_run-08_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-009/ses-01/func/sub-009_ses-01_task-fmri_run-08_part-phase_bold.json	True	False
sub-009	ses-02	fmri	1	fMRI3_AP	fMRI3_AP	16			mag	3	0.937	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-fmri_run-01_bold.json	True	True
sub-009	ses-02	fmri	2	fMRI3_AP	fMRI3_AP	17			phase	3	0.937	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-fmri_run-02_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-fmri_run-02_part-phase_bold.json	True	False
sub-009	ses-02	fmri	3	fMRI4_AP	fMRI4_AP	20			mag	4	0.937	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-fmri_run-03_bold.json	True	True
sub-009	ses-02	fmri	4	fMRI4_AP	fMRI4_AP	21			phase	4	0.937	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-fmri_run-04_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-fmri_run-04_part-phase_bold.json	True	False
sub-009	ses-02	fmri	5	fMRI1_AP	fMRI1_AP	3			mag	1	0.937	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-fmri_run-05_bold.json	True	True
sub-009	ses-02	fmri	6	fMRI1_AP	fMRI1_AP	4			phase	1	0.937	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-fmri_run-06_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-fmri_run-06_part-phase_bold.json	True	False
sub-009	ses-02	fmri	7	fMRI2_AP	fMRI2_AP	7			mag	2	0.937	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-fmri_run-07_bold.json	True	True
sub-009	ses-02	fmri	8	fMRI2_AP	fMRI2_AP	8			phase	2	0.937	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-fmri_run-08_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-009/ses-02/func/sub-009_ses-02_task-fmri_run-08_part-phase_bold.json	True	False
sub-010	ses-01	fmri	1	fMRI3_AP	fMRI3_AP	15			mag	3	0.937	/home/alexrees/scratch/bids/sub-010/ses-01/func/sub-010_ses-01_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-010/ses-01/func/sub-010_ses-01_task-fmri_run-01_bold.json	True	True
sub-010	ses-01	fmri	2	fMRI3_AP	fMRI3_AP	16			phase	3	0.937	/home/alexrees/scratch/bids/sub-010/ses-01/func/sub-010_ses-01_task-fmri_run-02_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-010/ses-01/func/sub-010_ses-01_task-fmri_run-02_part-phase_bold.json	True	False
sub-010	ses-01	fmri	3	fMRI4_AP	fMRI4_AP	19			mag	4	0.937	/home/alexrees/scratch/bids/sub-010/ses-01/func/sub-010_ses-01_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-010/ses-01/func/sub-010_ses-01_task-fmri_run-03_bold.json	True	True
sub-010	ses-01	fmri	4	fMRI4_AP	fMRI4_AP	20			phase	4	0.937	/home/alexrees/scratch/bids/sub-010/ses-01/func/sub-010_ses-01_task-fmri_run-04_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-010/ses-01/func/sub-010_ses-01_task-fmri_run-04_part-phase_bold.json	True	False
sub-010	ses-01	fmri	5	fMRI1_AP	fMRI1_AP	3			mag	1	0.937	/home/alexrees/scratch/bids/sub-010/ses-01/func/sub-010_ses-01_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-010/ses-01/func/sub-010_ses-01_task-fmri_run-05_bold.json	True	True
sub-010	ses-01	fmri	6	fMRI1_AP	fMRI1_AP	4			phase	1	0.937	/home/alexrees/scratch/bids/sub-010/ses-01/func/sub-010_ses-01_task-fmri_run-06_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-010/ses-01/func/sub-010_ses-01_task-fmri_run-06_part-phase_bold.json	True	False
sub-010	ses-01	fmri	7	fMRI2_AP	fMRI2_AP	7			mag	2	0.937	/home/alexrees/scratch/bids/sub-010/ses-01/func/sub-010_ses-01_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-010/ses-01/func/sub-010_ses-01_task-fmri_run-07_bold.json	True	True
sub-010	ses-01	fmri	8	fMRI2_AP	fMRI2_AP	8			phase	2	0.937	/home/alexrees/scratch/bids/sub-010/ses-01/func/sub-010_ses-01_task-fmri_run-08_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-010/ses-01/func/sub-010_ses-01_task-fmri_run-08_part-phase_bold.json	True	False
sub-011	ses-01	fmri	1	fMRI3_AP	fMRI3_AP	15			mag	3	0.937	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-01_bold.nii.gz	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-01_bold.json	True	True
sub-011	ses-01	fmri	2	fMRI3_AP	fMRI3_AP	16			phase	3	0.937	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-02_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-02_part-phase_bold.json	True	False
sub-011	ses-01	fmri	3	fMRI4_AP	fMRI4_AP	24			mag	4	0.937	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-03_bold.nii.gz	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-03_bold.json	True	False
sub-011	ses-01	fmri	4	fMRI4_AP	fMRI4_AP	25			phase	4	0.937	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-04_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-04_part-phase_bold.json	True	False
sub-011	ses-01	fmri	5	fMRI4_AP	fMRI4_AP	27			mag	4	0.937	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-05_bold.nii.gz	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-05_bold.json	True	False
sub-011	ses-01	fmri	6	fMRI4_AP	fMRI4_AP	28			phase	4	0.937	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-06_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-06_part-phase_bold.json	True	False
sub-011	ses-01	fmri	7	fMRI1_AP	fMRI1_AP	3			mag	1	0.937	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-07_bold.nii.gz	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-07_bold.json	True	False
sub-011	ses-01	fmri	8	fMRI1_AP	fMRI1_AP	4			phase	1	0.937	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-08_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-08_part-phase_bold.json	True	False
sub-011	ses-01	fmri	9	fMRI2_AP	fMRI2_AP	7			mag	2	0.937	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-09_bold.nii.gz	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-09_bold.json	True	True
sub-011	ses-01	fmri	10	fMRI2_AP	fMRI2_AP	8			phase	2	0.937	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-10_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-011/ses-01/func/sub-011_ses-01_task-fmri_run-10_part-phase_bold.json	True	False
sub-011	ses-02	fmri	1	fMRI2_AP	fMRI2_AP	10			phase	2	0.937	/home/alexrees/scratch/bids/sub-011/ses-02/func/sub-011_ses-02_task-fmri_run-01_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-011/ses-02/func/sub-011_ses-02_task-fmri_run-01_part-phase_bold.json	True	False
sub-011	ses-02	fmri	2	fMRI3_AP	fMRI3_AP	13			mag	3	0.937	/home/alexrees/scratch/bids/sub-011/ses-02/func/sub-011_ses-02_task-fmri_run-02_bold.nii.gz	/home/alexrees/scratch/bids/sub-011/ses-02/func/sub-011_ses-02_task-fmri_run-02_bold.json	True	True
sub-011	ses-02	fmri	3	fMRI3_AP	fMRI3_AP	14			phase	3	0.937	/home/alexrees/scratch/bids/sub-011/ses-02/func/sub-011_ses-02_task-fmri_run-03_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-011/ses-02/func/sub-011_ses-02_task-fmri_run-03_part-phase_bold.json	True	False
sub-011	ses-02	fmri	4	fMRI4_AP	fMRI4_AP	17			mag	4	0.937	/home/alexrees/scratch/bids/sub-011/ses-02/func/sub-011_ses-02_task-fmri_run-04_bold.nii.gz	/home/alexrees/scratch/bids/sub-011/ses-02/func/sub-011_ses-02_task-fmri_run-04_bold.json	True	True
sub-011	ses-02	fmri	5	fMRI4_AP	fMRI4_AP	18			phase	4	0.937	/home/alexrees/scratch/bids/sub-011/ses-02/func/sub-011_ses-02_task-fmri_run-05_part-phase_bold.nii.gz	/home/alexrees/scratch/bids/sub-011/ses-02/func/sub-011_ses-02_task-fmri_run-05_part-phase_bold.json	True	False
sub-011	ses-02	fmri	6	fMRI1_AP	fMRI1_AP	5			mag	1	0.937	/home/alexrees/scratch/bids/sub-011/ses-02/func/sub-011_ses-02_task-fmri_run-06_bold.nii.gz	/home/alexrees/scratch/bids/sub-011/ses-02/func/sub-011_ses-02_task-fmri_run-06_bold.json	True	False
