relative_path	subject	session	line_number	matched_keyword	line_text	surrounding_lines	is_movie_related
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/3-Movie_Data/Show_movie.m	sub-001	ses-02	103	KbCheck	[keyIsDown,secs,keyCode]=KbCheck;	%%%% PAUSE CODE %%%%%%% | [keyIsDown,secs,keyCode]=KbCheck; | if (keyIsDown==1 && keyCode(space))	TRUE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/3-Movie_Data/Show_movie.m	sub-001	ses-02	138	Flip	Screen('Flip', win);	% Update display: | Screen('Flip', win); | 	TRUE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/3-Movie_Data/main.m	sub-001	ses-02	11	fopen	outputFileID = fopen(outputFile, 'w');	% Open the output file for writing | outputFileID = fopen(outputFile, 'w'); | 	TRUE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/3-Movie_Data/main.m	sub-001	ses-02	14	diary	diary(outputFile);	% Redirect MATLAB output to the text file | diary(outputFile); | 	TRUE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/3-Movie_Data/main.m	sub-001	ses-02	26	trigger	% press t to start --> this comes from the trigger box	%% NOTE: | % press t to start --> this comes from the trigger box | % press space to finish --> you usually do not need to do this, unless	TRUE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/3-Movie_Data/main.m	sub-001	ses-02	80	save	save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)])	t = datestr(now,'mmmm-dd-yyyy_HH-MM-SS_AM') | save([resultdir '/' (t) '_Subject_is_' comment '_selected_run_id_' num2str(run_id)]) | 	TRUE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/CheckerFlickerSine.m	sub-001	ses-02	23	pulse	% Passed in pulse time	if nargin==2 | % Passed in pulse time | obj.flickerFrequency = flickerFrequency;	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/CheckerFlickerSine.m	sub-001	ses-02	47	load	Redlevel = load('RedLevel.mat');	% read the isoluminant R and G values | Redlevel = load('RedLevel.mat'); | Redlevel= (Redlevel.RedLevel);	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/CheckerFlickerSine.m	sub-001	ses-02	49	load	Greenlevel = load('GreenLevel.mat');	Redlevel= (Redlevel.RedLevel); | Greenlevel = load('GreenLevel.mat'); | Greenlevel = (Greenlevel.GreenLevel);	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/CheckerFlickerSine.m	sub-001	ses-02	69	Flip	% Flip contrast	 | % Flip contrast | switch obj.stimParams.gratingColor	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/CheckerMoveSine.m	sub-001	ses-02	26	pulse	% Passed in pulse time	if nargin==2 | % Passed in pulse time | obj.pulseTime = pulseTime;	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/CheckerMoveSine.m	sub-001	ses-02	45	load	Redlevel = load('RedLevel.mat');	% read the isoluminant R and G values | Redlevel = load('RedLevel.mat'); | Redlevel= (Redlevel.RedLevel);	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/CheckerMoveSine.m	sub-001	ses-02	47	load	Greenlevel = load('GreenLevel.mat');	Redlevel= (Redlevel.RedLevel); | Greenlevel = load('GreenLevel.mat'); | Greenlevel = (Greenlevel.GreenLevel);	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/CheckerMoveSquare.m	sub-001	ses-02	26	pulse	% Passed in pulse time	if nargin==2 | % Passed in pulse time | obj.pulseTime = pulseTime;	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/CheckerMoveSquare.m	sub-001	ses-02	45	load	Redlevel = load('RedLevel.mat');	% Read the isoluminant R and G values | Redlevel = load('RedLevel.mat'); | Redlevel= (Redlevel.RedLevel);	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/CheckerMoveSquare.m	sub-001	ses-02	47	load	Greenlevel = load('GreenLevel.mat');	Redlevel= (Redlevel.RedLevel); | Greenlevel = load('GreenLevel.mat'); | Greenlevel = (Greenlevel.GreenLevel);	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/CheckerFlickerSquare.m	sub-001	ses-02	23	pulse	% Passed in pulse time	if nargin==2 | % Passed in pulse time | obj.flickerFrequency = flickerFrequency;	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/CheckerFlickerSquare.m	sub-001	ses-02	40	load	Redlevel = load('RedLevel.mat');	 | Redlevel = load('RedLevel.mat'); | Redlevel= (Redlevel.RedLevel);	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/CheckerFlickerSquare.m	sub-001	ses-02	42	load	Greenlevel = load('GreenLevel.mat');	Redlevel= (Redlevel.RedLevel); | Greenlevel = load('GreenLevel.mat'); | Greenlevel = (Greenlevel.GreenLevel);	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/CheckerFlickerSquare.m	sub-001	ses-02	67	Flip	% Flip contrast	 | % Flip contrast | switch obj.stimParams.gratingColor	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/presentStimParams.m	sub-001	ses-02	54	save	% save stim order	end | % save stim order | Stim_order_selected = stimRunIndices(:,:,stimOrder);	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/presentStimParams.m	sub-001	ses-02	58	save	save([resultdir '/' (t) '__Subject_is_' comment '__sequence_of_stimuli_for_fMRI_number_' num2str(fMRI_number) '_is_' num2str(stimRunIndices(:,:,stimOrder))],'Stim_order_selected');	t = datestr(now,'mmmm-dd-yyyy_HH-MM-SS_AM') | save([resultdir '/' (t) '__Subject_is_' comment '__sequence_of_stimuli_for_fMRI_number_' num2str(fMRI_number) '_is_' num2str(stimRunIndices(:,:,stimOrder))],'Stim_order_selected'); | save([resultdir '/fMRI_' num2str(fMRI_number)],'Stim_order_selected');	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/presentStimParams.m	sub-001	ses-02	59	save	save([resultdir '/fMRI_' num2str(fMRI_number)],'Stim_order_selected');	save([resultdir '/' (t) '__Subject_is_' comment '__sequence_of_stimuli_for_fMRI_number_' num2str(fMRI_number) '_is_' num2str(stimRunIndices(:,:,stimOrder))],'Stim_order_selected'); | save([resultdir '/fMRI_' num2str(fMRI_number)],'Stim_order_selected'); | 	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/RandomGenerator.m	sub-001	ses-02	26	save	% save the order	 | % save the order | runs_random_record = runs_random	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/RandomGenerator.m	sub-001	ses-02	28	save	save Results/runs_random runs_random	runs_random_record = runs_random | save Results/runs_random runs_random | 	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/RandomGenerator.m	sub-001	ses-02	31	save	save(file_name_to_record, 'runs_random_record')	file_name_to_record = sprintf(['Results/runs_random_record_', subject_initials]) | save(file_name_to_record, 'runs_random_record') | 	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	12	load	% load shuffeled order of runs	%__________________________________________________________________________% | % load shuffeled order of runs | % estimate which fMRI run it should correspond to	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	14	load	runs_random = load([resultdir '/runs_random.mat']);	% estimate which fMRI run it should correspond to | runs_random = load([resultdir '/runs_random.mat']); | runs_random = runs_random.runs_random;	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	68	save	%% Save input parameters	Screen('Preference', 'SkipSyncTests', 1); | %% Save input parameters | scan.comment = comment;	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	71	load	%load in params	%% File specifc Parameters | %load in params | presentStimParams	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	77	save	%% Chosse current paradigm and save it	conditionEnd = 2; | %% Chosse current paradigm and save it | switch paradigmNumber	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	122	trigger	% only look for t as trigger	keysOfInterest(KbName('t'))=1; | % only look for t as trigger | KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	123	KbQueue	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest);	% only look for t as trigger | KbQueueCreate(psychtoolbox_forp_id, keysOfInterest); | KbQueueStart;	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	124	KbQueue	KbQueueStart;	KbQueueCreate(psychtoolbox_forp_id, keysOfInterest); | KbQueueStart; | 	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	126	KbCheck	[keyPress, keyTime, keyID] = KbCheck(-1);	 | [keyPress, keyTime, keyID] = KbCheck(-1); | oldKeyID = keyID;	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	150	save	%% Save old LUT, define new LUT and define some colors	pixPerDeg = 800/30; | %% Save old LUT, define new LUT and define some colors | %absmax, absmin and absmean luminance and derived colors are absolute,	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	201	Flip	% Flip info to the real window	 | % Flip info to the real window | Screen('Flip', windowPtr);	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	202	Flip	Screen('Flip', windowPtr);	% Flip info to the real window | Screen('Flip', windowPtr); | %% Create the textures now that we have the diameter, screenprops,	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	245	Flip	% Flip info to the real window	 | % Flip info to the real window | Screen('Flip', windowPtr);	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	246	Flip	Screen('Flip', windowPtr);	% Flip info to the real window | Screen('Flip', windowPtr); | %Screen('BlendFunction', windowPtr, 'GL_SRC_ALPHA', 'GL_ONE_MINUS_SRC_ALPHA');	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	255	trigger	trigger = true;	laststate = conditionNone; | trigger = true; | currentConditionStartTime = 0;	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	277	trigger	%% Wait for trigger	 | %% Wait for trigger | scan.runs{run}.triggerTimes = KbQueueWait;	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	278	KbQueue	scan.runs{run}.triggerTimes = KbQueueWait;	%% Wait for trigger | scan.runs{run}.triggerTimes = KbQueueWait; | 	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	278	triggerTimes	scan.runs{run}.triggerTimes = KbQueueWait;	%% Wait for trigger | scan.runs{run}.triggerTimes = KbQueueWait; | 	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	282	Flip	%% Flip screen and estimate time of next screen;	while state~=conditionEnd | %% Flip screen and estimate time of next screen; | vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]];	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	283	Flip	vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]];	%% Flip screen and estimate time of next screen; | vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]]; | t           = (vbl(end,1)-vbl(1,1));	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	283	trigger	vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]];	%% Flip screen and estimate time of next screen; | vbl         = [vbl ; [Screen('Flip', windowPtr) , state, trigger]]; | t           = (vbl(end,1)-vbl(1,1));	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	332	trigger	%% Process key Input % Check for trigger	Screen('DrawingFinished', windowPtr); | %% Process key Input % Check for trigger | [ pressed, firstPress]=KbQueueCheck; % Collect keyboard events since KbQueueStart was invoked	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	333	KbQueue	[ pressed, firstPress]=KbQueueCheck; % Collect keyboard events since KbQueueStart was invoked	%% Process key Input % Check for trigger | [ pressed, firstPress]=KbQueueCheck; % Collect keyboard events since KbQueueStart was invoked | if pressed && firstPress(KbName('t'))	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	335	triggerTimes	scan.runs{run}.triggerTimes = [scan.runs{run}.triggerTimes firstPress(KbName('t'))];	if pressed && firstPress(KbName('t')) | scan.runs{run}.triggerTimes = [scan.runs{run}.triggerTimes firstPress(KbName('t'))]; | trigger = true;	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	336	trigger	trigger = true;	scan.runs{run}.triggerTimes = [scan.runs{run}.triggerTimes firstPress(KbName('t'))]; | trigger = true; | else	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	338	trigger	trigger = false;	else | trigger = false; | end	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	340	KbCheck	[keyPress, keyTime, keyID] = KbCheck(-1);	end | [keyPress, keyTime, keyID] = KbCheck(-1); | if any(keyID-oldKeyID)	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	349	triggerTimes	state = paradigm(min(find(paradigm(:,1) > length(scan.runs{run}.triggerTimes)))-1,2);	laststate = state; | state = paradigm(min(find(paradigm(:,1) > length(scan.runs{run}.triggerTimes)))-1,2); | if isempty(state) || keyPressID(KbName('Escape'))	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	356	triggerTimes	if length(scan.runs{run}.triggerTimes) == runParadigmFinal(end,1)	end | if length(scan.runs{run}.triggerTimes) == runParadigmFinal(end,1) | runs_random = runs_random(2:end);	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	358	save	save Results/runs_random	runs_random = runs_random(2:end); | save Results/runs_random | end	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	368	Flip	Screen('Flip', windowPtr);	 | Screen('Flip', windowPtr); | end	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	376	fopen	fid = fopen([filename '.m']);	filename = mfilename('fullpath'); | fid = fopen([filename '.m']); | lineNumber = 0;	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	389	save	save([resultdir '/' timeend '__scan_info_for_subject_' comment '__selected_run_is_' num2str(run_number) ...	timeend = datestr(now,'mmmm-dd-yyyy_HH-MM-SS_AM') | save([resultdir '/' timeend '__scan_info_for_subject_' comment '__selected_run_is_' num2str(run_number) ... | '__fmri_number_is' num2str(fMRI_number) '.mat'], 'scan');	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	400	fopen	fid = fopen([filename '.m']);	filename = mfilename('fullpath'); | fid = fopen([filename '.m']); | lineNumber = 0;	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/2-Grating/main.m	sub-001	ses-02	417	save	save([resultdir '/catch_' timecatch '_scan_info_for_subject_' comment '__selected_run_is_' num2str(run_number) ...	timecatch = datestr(now,'mmmm-dd-yyyy_HH-MM-SS_AM') | save([resultdir '/catch_' timecatch '_scan_info_for_subject_' comment '__selected_run_is_' num2str(run_number) ... | '__fmri_number_is' num2str(fMRI_number) '.mat'], 'scan');	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/1-Check_FOV_and_EyeTracking/main.m	sub-001	ses-02	186	Flip	% Flip info to the real window	 | % Flip info to the real window | Screen('Flip', windowPtr);	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/1-Check_FOV_and_EyeTracking/main.m	sub-001	ses-02	187	Flip	Screen('Flip', windowPtr);	% Flip info to the real window | Screen('Flip', windowPtr); | %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/1-Check_FOV_and_EyeTracking/main.m	sub-001	ses-02	317	fprintf	"fprintf('\n Press the ""t"" key to proceed to the demo.\n  Press ""esc"" to end');"	"%% Print some info for the operator | fprintf('\n Press the ""t"" key to proceed to the demo.\n  Press ""esc"" to end'); | %% Keyboard - Looking for trigger to start the stimulus"	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/1-Check_FOV_and_EyeTracking/main.m	sub-001	ses-02	318	trigger	%% Keyboard - Looking for trigger to start the stimulus	"fprintf('\n Press the ""t"" key to proceed to the demo.\n  Press ""esc"" to end'); | %% Keyboard - Looking for trigger to start the stimulus | TrigKey = KbName('t');"	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/1-Check_FOV_and_EyeTracking/main.m	sub-001	ses-02	321	KbCheck	while KbCheck; end % Wait until all keys are released.	escapeKey = KbName('ESCAPE'); | while KbCheck; end % Wait until all keys are released. | while 1	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/1-Check_FOV_and_EyeTracking/main.m	sub-001	ses-02	324	KbCheck	[ keyIsDown, seconds, keyCode ] = KbCheck;	% Check the state of the keyboard. | [ keyIsDown, seconds, keyCode ] = KbCheck; | keyCode = find(keyCode, 1);	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/1-Check_FOV_and_EyeTracking/main.m	sub-001	ses-02	329	Flip	Screen('Flip', windowPtr);	if (keyCode == TrigKey) | Screen('Flip', windowPtr); | break;	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/1-Check_FOV_and_EyeTracking/main.m	sub-001	ses-02	338	KbCheck	[ keyIsDown, seconds, keyCode ] = KbCheck;	% Check the state of the keyboard. | [ keyIsDown, seconds, keyCode ] = KbCheck; | keyCode = find(keyCode, 1);	FALSE
<RAW>/Data_ON/SUBON1_Session02_12DEC2024/SUBON1-Session2-2024DEC13-MATLAB/SUBON-session2-2024DEC13/1-Check_FOV_and_EyeTracking/main.m	sub-001	ses-02	371	save	save([resultdir '/' (t) '  The Right Eye is _ eye =1 ' ]);	if optionZ == '1' | save([resultdir '/' (t) '  The Right Eye is _ eye =1 ' ]); | end	FALSE
