bids_root	relative_bold	n_volumes	TR	scan_duration_s	mp4_duration_s	events_duration_s	duration_capped_to_scan	tsv_rewritten
/lustre07/scratch/alexrees/bids	sub-080/ses-01/func/sub-080_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/bids	sub-080/ses-01/func/sub-080_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/bids	sub-080/ses-01/func/sub-080_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/bids	sub-081/ses-01/func/sub-081_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/bids	sub-081/ses-01/func/sub-081_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/bids	sub-081/ses-01/func/sub-081_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/bids	sub-081/ses-01/func/sub-081_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/bids	sub-081/ses-02/func/sub-081_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/bids	sub-081/ses-02/func/sub-081_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/bids	sub-081/ses-02/func/sub-081_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/bids	sub-081/ses-02/func/sub-081_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/bids	sub-082/ses-01/func/sub-082_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/bids	sub-082/ses-01/func/sub-082_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/bids	sub-082/ses-01/func/sub-082_ses-01_task-movie_run-05_bold.nii.gz	49	0.937	45.913	196.821333	45.913	True	True
/lustre07/scratch/alexrees/bids	sub-082/ses-01/func/sub-082_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/bids	sub-082/ses-01/func/sub-082_ses-01_task-movie_run-09_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/bids	sub-083/ses-01/func/sub-083_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/bids	sub-083/ses-01/func/sub-083_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/bids	sub-083/ses-01/func/sub-083_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/bids	sub-083/ses-01/func/sub-083_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/bids	sub-084/ses-01/func/sub-084_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/bids	sub-084/ses-01/func/sub-084_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/bids	sub-084/ses-01/func/sub-084_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/bids	sub-084/ses-01/func/sub-084_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-001/ses-01/func/sub-001_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-001/ses-01/func/sub-001_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-001/ses-01/func/sub-001_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-001/ses-01/func/sub-001_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-001/ses-02/func/sub-001_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-001/ses-02/func/sub-001_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-001/ses-02/func/sub-001_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-001/ses-02/func/sub-001_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-002/ses-01/func/sub-002_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-002/ses-01/func/sub-002_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-002/ses-01/func/sub-002_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-002/ses-01/func/sub-002_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-002/ses-02/func/sub-002_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-002/ses-02/func/sub-002_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-002/ses-02/func/sub-002_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-002/ses-02/func/sub-002_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-003/ses-01/func/sub-003_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-003/ses-01/func/sub-003_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-003/ses-01/func/sub-003_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-003/ses-01/func/sub-003_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-003/ses-02/func/sub-003_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-003/ses-02/func/sub-003_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-003/ses-02/func/sub-003_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-003/ses-02/func/sub-003_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-004/ses-01/func/sub-004_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-004/ses-01/func/sub-004_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-004/ses-01/func/sub-004_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-004/ses-01/func/sub-004_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-004/ses-02/func/sub-004_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-004/ses-02/func/sub-004_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-004/ses-02/func/sub-004_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-004/ses-02/func/sub-004_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-005/ses-01/func/sub-005_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-005/ses-01/func/sub-005_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-005/ses-01/func/sub-005_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-005/ses-01/func/sub-005_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-005/ses-02/func/sub-005_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-005/ses-02/func/sub-005_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-005/ses-02/func/sub-005_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-005/ses-02/func/sub-005_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-006/ses-01/func/sub-006_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-006/ses-01/func/sub-006_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-006/ses-01/func/sub-006_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-006/ses-01/func/sub-006_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-006/ses-02/func/sub-006_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-006/ses-02/func/sub-006_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-006/ses-02/func/sub-006_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-006/ses-02/func/sub-006_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-007/ses-01/func/sub-007_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-007/ses-01/func/sub-007_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-007/ses-01/func/sub-007_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-007/ses-01/func/sub-007_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-007/ses-01/func/sub-007_ses-01_task-movie_run-09_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-007/ses-02/func/sub-007_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-007/ses-02/func/sub-007_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-007/ses-02/func/sub-007_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-007/ses-02/func/sub-007_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-008/ses-01/func/sub-008_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-008/ses-01/func/sub-008_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-008/ses-01/func/sub-008_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-008/ses-01/func/sub-008_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-008/ses-02/func/sub-008_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-008/ses-02/func/sub-008_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-008/ses-02/func/sub-008_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-008/ses-02/func/sub-008_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-009/ses-01/func/sub-009_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-009/ses-01/func/sub-009_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-009/ses-01/func/sub-009_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-009/ses-01/func/sub-009_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-009/ses-02/func/sub-009_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-009/ses-02/func/sub-009_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-009/ses-02/func/sub-009_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-009/ses-02/func/sub-009_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-010/ses-01/func/sub-010_ses-01_task-movie_run-01_bold.nii.gz	53	0.937	49.661	196.821333	49.661	True	True
/lustre07/scratch/alexrees/release_dataset	sub-010/ses-01/func/sub-010_ses-01_task-movie_run-03_bold.nii.gz	35	0.937	32.795	196.821333	32.795	True	True
/lustre07/scratch/alexrees/release_dataset	sub-011/ses-01/func/sub-011_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-011/ses-01/func/sub-011_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-011/ses-01/func/sub-011_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-011/ses-01/func/sub-011_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-011/ses-02/func/sub-011_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-011/ses-02/func/sub-011_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-011/ses-02/func/sub-011_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-011/ses-02/func/sub-011_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-012/ses-01/func/sub-012_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-012/ses-01/func/sub-012_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-012/ses-01/func/sub-012_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-012/ses-01/func/sub-012_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-012/ses-02/func/sub-012_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-012/ses-02/func/sub-012_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-012/ses-02/func/sub-012_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-012/ses-02/func/sub-012_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-013/ses-01/func/sub-013_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-013/ses-01/func/sub-013_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-013/ses-01/func/sub-013_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-013/ses-01/func/sub-013_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-014/ses-01/func/sub-014_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-014/ses-01/func/sub-014_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-014/ses-01/func/sub-014_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-014/ses-01/func/sub-014_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-015/ses-01/func/sub-015_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-015/ses-01/func/sub-015_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-015/ses-01/func/sub-015_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-015/ses-01/func/sub-015_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-015/ses-02/func/sub-015_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-015/ses-02/func/sub-015_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-015/ses-02/func/sub-015_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-015/ses-02/func/sub-015_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-016/ses-01/func/sub-016_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-016/ses-01/func/sub-016_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-016/ses-01/func/sub-016_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-016/ses-01/func/sub-016_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-016/ses-02/func/sub-016_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-016/ses-02/func/sub-016_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-016/ses-02/func/sub-016_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-016/ses-02/func/sub-016_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-017/ses-01/func/sub-017_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-017/ses-01/func/sub-017_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-017/ses-01/func/sub-017_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-017/ses-01/func/sub-017_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-017/ses-02/func/sub-017_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-017/ses-02/func/sub-017_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-017/ses-02/func/sub-017_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-017/ses-02/func/sub-017_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-018/ses-01/func/sub-018_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-018/ses-01/func/sub-018_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-018/ses-01/func/sub-018_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-018/ses-01/func/sub-018_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-019/ses-01/func/sub-019_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-019/ses-01/func/sub-019_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-019/ses-01/func/sub-019_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-019/ses-01/func/sub-019_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-019/ses-02/func/sub-019_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-019/ses-02/func/sub-019_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-019/ses-02/func/sub-019_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-019/ses-02/func/sub-019_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-020/ses-01/func/sub-020_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-020/ses-01/func/sub-020_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-020/ses-01/func/sub-020_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-020/ses-01/func/sub-020_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-021/ses-01/func/sub-021_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-021/ses-01/func/sub-021_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-021/ses-01/func/sub-021_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
