iqm	family	split	split_value	n	n_total	missing	missing_pct	mean	sd	median	iqr	min	max	p01	p99	variance	zero_variance	near_zero_variance
summary_bg_stdv	intensity_summary	sequence_group	WMn	116	116	0	0.0	2464.374579310345	1485.2009424424655	2199.7672000000002	1721.2019249999998	415.9293	9066.9461	574.729215	7641.538034999998	2205821.8394319876	False	False
summary_bg_stdv	intensity_summary	cohort	Control	277	277	0	0.0	790.1756021660649	1354.363319704897	56.0871	1207.7466	3.925	7717.7772	4.528464	5438.970228000005	1834300.0017620693	False	False
summary_bg_stdv	intensity_summary	cohort	Glaucoma	74	74	0	0.0	940.9829675675676	1648.9892250695386	79.73815	1389.984175	5.3194	9066.9461	7.3999	6667.244109999987	2719165.464395438	False	False
summary_bg_stdv	intensity_summary	cohort	Data_ON	21	21	0	0.0	283.7214238095238	631.5040389258495	27.9845	62.7673	5.0541	2754.1041	5.07056	2396.501340000001	398797.3511796608	False	False
summary_bg_stdv	intensity_summary	cohort	Data_TON	8	8	0	0.0	504.1456875	780.2629514474305	95.98075	453.35864999999995	41.0343	1796.8481	42.977619000000004	1792.718079	608810.2734014554	False	False
summary_bg_stdv	intensity_summary	session	ses-01	230	230	0	0.0	734.4211195652174	1357.455610690386	63.891000000000005	1094.514725	3.925	9066.9461	5.034859	5779.457364	1842685.7349948091	False	False
summary_bg_stdv	intensity_summary	session	ses-02	150	150	0	0.0	863.9055953333334	1421.8382280524218	58.7251	1395.782875	4.0209	7209.5161	4.551457	5308.823241	2021623.9467512504	False	False
summary_csf_k	intensity_summary	all	all	380	380	0	0.0	-0.33715763157894735	0.7293185076955054	-0.6328	0.697975	-1.1248	5.1372	-1.1050360000000001	1.855594	0.531905485667199	False	False
summary_csf_k	intensity_summary	sequence_group	T1w	264	264	0	0.0	-0.6406007575757576	0.4669432519394014	-0.70945	0.22640000000000005	-1.1161	5.1372	-1.093709	0.7684910000000003	0.2180360005317433	False	False
summary_csf_k	intensity_summary	sequence_group	WMn	116	116	0	0.0	0.35343706896551724	0.7495932191389945	0.3554	0.9493	-1.1248	2.3282	-1.10793	1.9849249999999992	0.5618899941791605	False	False
summary_csf_k	intensity_summary	cohort	Control	277	277	0	0.0	-0.3755552346570397	0.6534880653382493	-0.652	0.7301	-1.1248	2.3282	-1.1068280000000001	1.7214440000000009	0.4270466515395281	False	False
