subject_id	session	sequence_group	run	mriqc_source_file	iqm	value	outlier_iqr	outlier_robust_z	robust_z	split
sub-022	ses-01	T1w	1	sub-022/ses-01/anat/sub-022_ses-01_run-01_T1w.json	summary_wm_p95	1147.0	False	True	3.634805555555556	sequence_group=T1w
sub-025	ses-01	T1w	1	sub-025/ses-01/anat/sub-025_ses-01_run-01_T1w.json	summary_wm_p95	1150.0	False	True	3.7472222222222222	sequence_group=T1w
sub-026	ses-01	T1w	1	sub-026/ses-01/anat/sub-026_ses-01_run-01_T1w.json	summary_wm_p95	1178.0	False	True	4.796444444444444	sequence_group=T1w
sub-027	ses-01	T1w	1	sub-027/ses-01/anat/sub-027_ses-01_run-01_T1w.json	summary_wm_p95	1147.0	False	True	3.634805555555556	sequence_group=T1w
sub-027	ses-02	T1w	1	sub-027/ses-02/anat/sub-027_ses-02_run-01_T1w.json	summary_wm_p95	1154.0	False	True	3.8971111111111107	sequence_group=T1w
sub-028	ses-02	T1w	1	sub-028/ses-02/anat/sub-028_ses-02_run-01_T1w.json	summary_wm_p95	1160.0	False	True	4.121944444444444	sequence_group=T1w
sub-029	ses-01	T1w	1	sub-029/ses-01/anat/sub-029_ses-01_run-01_T1w.json	summary_wm_p95	1160.0	False	True	4.121944444444444	sequence_group=T1w
sub-030	ses-02	T1w	1	sub-030/ses-02/anat/sub-030_ses-02_run-01_T1w.json	summary_wm_p95	1149.0	False	True	3.7097499999999997	sequence_group=T1w
sub-033	ses-01	T1w	1	sub-033/ses-01/anat/sub-033_ses-01_run-01_T1w.json	summary_wm_p95	1198.0	False	True	5.545888888888888	sequence_group=T1w
sub-034	ses-01	T1w	1	sub-034/ses-01/anat/sub-034_ses-01_run-01_T1w.json	summary_wm_p95	1171.0	False	True	4.534138888888888	sequence_group=T1w
sub-035	ses-01	T1w	1	sub-035/ses-01/anat/sub-035_ses-01_run-01_T1w.json	summary_wm_p95	1162.0	False	True	4.196888888888889	sequence_group=T1w
sub-035	ses-02	T1w	1	sub-035/ses-02/anat/sub-035_ses-02_run-01_T1w.json	summary_wm_p95	1154.0	False	True	3.8971111111111107	sequence_group=T1w
sub-036	ses-02	T1w	1	sub-036/ses-02/anat/sub-036_ses-02_run-01_T1w.json	summary_wm_p95	1171.0	False	True	4.534138888888888	sequence_group=T1w
sub-037	ses-01	T1w	1	sub-037/ses-01/anat/sub-037_ses-01_run-01_T1w.json	summary_wm_p95	1149.0	False	True	3.7097499999999997	sequence_group=T1w
sub-039	ses-01	T1w	1	sub-039/ses-01/anat/sub-039_ses-01_run-01_T1w.json	summary_wm_p95	1148.0	False	True	3.6722777777777775	sequence_group=T1w
sub-039	ses-02	T1w	1	sub-039/ses-02/anat/sub-039_ses-02_run-01_T1w.json	summary_wm_p95	1156.0	False	True	3.9720555555555555	sequence_group=T1w
sub-043	ses-02	T1w	2	sub-043/ses-02/anat/sub-043_ses-02_run-02_T1w.json	summary_wm_p95	1149.0	False	True	3.7097499999999997	sequence_group=T1w
sub-048	ses-01	T1w	1	sub-048/ses-01/anat/sub-048_ses-01_run-01_T1w.json	summary_wm_p95	1221.0	False	True	6.40775	sequence_group=T1w
sub-048	ses-02	T1w	1	sub-048/ses-02/anat/sub-048_ses-02_run-01_T1w.json	summary_wm_p95	1152.0	False	True	3.822166666666666	sequence_group=T1w
sub-050	ses-01	T1w	1	sub-050/ses-01/anat/sub-050_ses-01_run-01_T1w.json	summary_wm_p95	1178.0	False	True	4.796444444444444	sequence_group=T1w
sub-052	ses-01	T1w	1	sub-052/ses-01/anat/sub-052_ses-01_run-01_T1w.json	summary_wm_p95	1169.0	False	True	4.459194444444445	sequence_group=T1w
sub-054	ses-01	T1w	1	sub-054/ses-01/anat/sub-054_ses-01_run-01_T1w.json	summary_wm_p95	1160.0	False	True	4.121944444444444	sequence_group=T1w
sub-059	ses-01	T1w	1	sub-059/ses-01/anat/sub-059_ses-01_run-01_T1w.json	summary_wm_p95	1144.0	False	True	3.522388888888889	sequence_group=T1w
sub-064	ses-01	T1w	1	sub-064/ses-01/anat/sub-064_ses-01_run-01_T1w.json	summary_wm_p95	1155.0	False	True	3.9345833333333338	sequence_group=T1w
sub-064	ses-02	T1w	1	sub-064/ses-02/anat/sub-064_ses-02_run-01_T1w.json	summary_wm_p95	1173.0	False	True	4.609083333333333	sequence_group=T1w
sub-068	ses-01	T1w	1	sub-068/ses-01/anat/sub-068_ses-01_run-01_T1w.json	summary_wm_p95	1176.0	False	True	4.7215	sequence_group=T1w
sub-068	ses-02	T1w	1	sub-068/ses-02/anat/sub-068_ses-02_run-01_T1w.json	summary_wm_p95	1183.0	False	True	4.983805555555556	sequence_group=T1w
sub-069	ses-01	T1w	1	sub-069/ses-01/anat/sub-069_ses-01_run-01_T1w.json	summary_wm_p95	1146.0	False	True	3.5973333333333333	sequence_group=T1w
sub-069	ses-02	T1w	1	sub-069/ses-02/anat/sub-069_ses-02_run-01_T1w.json	summary_wm_p95	1162.0	False	True	4.196888888888889	sequence_group=T1w
sub-072	ses-02	T1w	1	sub-072/ses-02/anat/sub-072_ses-02_run-01_T1w.json	summary_wm_p95	1151.0	False	True	3.7846944444444444	sequence_group=T1w
sub-074	ses-01	T1w	1	sub-074/ses-01/anat/sub-074_ses-01_run-01_T1w.json	summary_wm_p95	1224.0	False	True	6.520166666666666	sequence_group=T1w
sub-074	ses-02	T1w	1	sub-074/ses-02/anat/sub-074_ses-02_run-01_T1w.json	summary_wm_p95	1203.0	False	True	5.73325	sequence_group=T1w
sub-077	ses-01	T1w	1	sub-077/ses-01/anat/sub-077_ses-01_run-01_T1w.json	summary_wm_p95	1162.0	False	True	4.196888888888889	sequence_group=T1w
sub-078	ses-01	T1w	1	sub-078/ses-01/anat/sub-078_ses-01_run-01_T1w.json	summary_wm_p95	1173.0	False	True	4.609083333333333	sequence_group=T1w
sub-080	ses-01	T1w	1	sub-080/ses-01/anat/sub-080_ses-01_run-01_T1w.json	summary_wm_p95	1153.0	False	True	3.859638888888889	sequence_group=T1w
sub-081	ses-01	T1w	1	sub-081/ses-01/anat/sub-081_ses-01_run-01_T1w.json	summary_wm_p95	1144.0	False	True	3.522388888888889	sequence_group=T1w
sub-083	ses-01	T1w	1	sub-083/ses-01/anat/sub-083_ses-01_run-01_T1w.json	summary_wm_p95	1173.0	False	True	4.609083333333333	sequence_group=T1w
sub-030	ses-01	WMn	3	sub-030/ses-01/anat/sub-030_ses-01_run-03_T1w.json	tpm_overlap_csf	0.2526062734138209	True	False	-2.7843257780107993	sequence_group=WMn
sub-072	ses-02	T1w	2	sub-072/ses-02/anat/sub-072_ses-02_run-02_T1w.json	tpm_overlap_gm	0.5004124444088246	True	False	-3.273167697891324	sequence_group=T1w
sub-080	ses-01	T1w	1	sub-080/ses-01/anat/sub-080_ses-01_run-01_T1w.json	tpm_overlap_gm	0.5000386698624584	True	False	-3.3198515001184608	sequence_group=T1w
sub-080	ses-01	T1w	2	sub-080/ses-01/anat/sub-080_ses-01_run-02_T1w.json	tpm_overlap_gm	0.5032085950815433	True	False	-2.9239332562432385	sequence_group=T1w
sub-014	ses-01	WMn	3	sub-014/ses-01/anat/sub-014_ses-01_run-03_T1w.json	tpm_overlap_gm	0.4964188144745231	True	True	-4.2529411058528375	sequence_group=WMn
sub-030	ses-01	WMn	3	sub-030/ses-01/anat/sub-030_ses-01_run-03_T1w.json	tpm_overlap_gm	0.4827183634417573	True	True	-5.485509964458526	sequence_group=WMn
sub-048	ses-01	WMn	3	sub-048/ses-01/anat/sub-048_ses-01_run-03_T1w.json	tpm_overlap_gm	0.510385433577332	True	False	-2.996426285650282	sequence_group=WMn
sub-069	ses-01	WMn	3	sub-069/ses-01/anat/sub-069_ses-01_run-03_T1w.json	tpm_overlap_gm	0.5117103783609103	True	False	-2.8772268756669943	sequence_group=WMn
sub-079	ses-01	T1w	1	sub-079/ses-01/anat/sub-079_ses-01_run-01_T1w.json	tpm_overlap_wm	0.5060802545870726	True	False	-2.8312142166586347	sequence_group=T1w
sub-030	ses-01	WMn	3	sub-030/ses-01/anat/sub-030_ses-01_run-03_T1w.json	tpm_overlap_wm	0.4442964307792949	True	True	-4.29177116063679	sequence_group=WMn
sub-071	ses-01	WMn	3	sub-071/ses-01/anat/sub-071_ses-01_run-03_T1w.json	tpm_overlap_wm	0.457143181672609	True	False	-3.00998488847688	sequence_group=WMn
sub-081	ses-01	WMn	3	sub-081/ses-01/anat/sub-081_ses-01_run-03_T1w.json	tpm_overlap_wm	0.5207371752254715	True	False	3.335114242409824	sequence_group=WMn
sub-081	ses-02	WMn	1	sub-081/ses-02/anat/sub-081_ses-02_run-01_T1w.json	tpm_overlap_wm	0.5219036526701599	True	False	3.4514996839741947	sequence_group=WMn
sub-012	ses-01	WMn	3	sub-012/ses-01/anat/sub-012_ses-01_run-03_T1w.json	wm2max	0.111170397043936	True	True	4.676844103703843	sequence_group=WMn
sub-012	ses-02	WMn	3	sub-012/ses-02/anat/sub-012_ses-02_run-03_T1w.json	wm2max	0.0948908621382132	True	True	3.657595660851681	sequence_group=WMn
sub-053	ses-01	WMn	3	sub-053/ses-01/anat/sub-053_ses-01_run-03_T1w.json	wm2max	0.0932466386076904	True	True	3.554652162595038	sequence_group=WMn
sub-057	ses-01	WMn	3	sub-057/ses-01/anat/sub-057_ses-01_run-03_T1w.json	wm2max	0.1096958664291775	True	True	4.5845249409185405	sequence_group=WMn
sub-057	ses-02	WMn	3	sub-057/ses-02/anat/sub-057_ses-02_run-03_T1w.json	wm2max	0.1095497861807263	True	True	4.575378975347189	sequence_group=WMn
sub-078	ses-01	WMn	3	sub-078/ses-01/anat/sub-078_ses-01_run-03_T1w.json	wm2max	0.1017442821079558	True	True	4.0866827123445635	sequence_group=WMn
