path	subject	session	extension	category	size	potential BIDS destination
/lustre07/scratch/alexrees/raw_original/Data_TON/SUBTON02-session1-2025MAR07/TON02-Session1-2025March07-MATLAB/3-Movie_Data/Results/March-07-2025_11-29-43_AM_Subject_is_SUBTON02-Session1-2025MAR07_selected_run_id_4.mat	SUBTON002	ses-01	.mat	task_timing	871	bids/sub-[SUBTON002]/ses-01/func/March-07-2025_11-29-43_AM_Subject_is_SUBTON02-Session1-2025MAR07_selected_run_id_4_events.tsv
/lustre07/scratch/alexrees/raw_original/Data_TON/SUBTON02-session1-2025MAR07/TON02-Session1-2025March07-MATLAB/3-Movie_Data/Show_movie.m	SUBTON002	ses-01	.m	stimulus	4743	bids/stimuli/Show_movie.m
/lustre07/scratch/alexrees/raw_original/Data_TON/SUBTON02-session1-2025MAR07/TON02-Session1-2025March07-MATLAB/3-Movie_Data/main.m	SUBTON002	ses-01	.m	stimulus	3448	bids/stimuli/main.m
/lustre07/scratch/alexrees/raw_original/Data_TON/SUBTON02-session1-2025MAR07/TON02-Session1-2025March07-MATLAB/4-resting state/main.m	SUBTON002	ses-01	.m	unknown	6305	reports/associated_data/unclassified/sub-[SUBTON002]/ses-01/main.m
/lustre07/scratch/alexrees/raw_original/Data_TON/SUBTON02-session1-2025MAR07/peripheral/SUBTON02-session1-2025MAR07.ecg	SUBTON002	ses-01	.ecg	physiology	34959	bids/sub-[SUBTON002]/ses-01/func/SUBTON02-session1-2025MAR07_physio.tsv.gz
/lustre07/scratch/alexrees/raw_original/Data_TON/SUBTON02-session1-2025MAR07/peripheral/SUBTON02-session1-2025MAR07.puls	SUBTON002	ses-01	.puls	physiology	5739088	bids/sub-[SUBTON002]/ses-01/func/SUBTON02-session1-2025MAR07_physio.tsv.gz
/lustre07/scratch/alexrees/raw_original/Data_TON/SUBTON02-session1-2025MAR07/peripheral/SUBTON02-session1-2025MAR07.resp	SUBTON002	ses-01	.resp	physiology	5694574	bids/sub-[SUBTON002]/ses-01/func/SUBTON02-session1-2025MAR07_physio.tsv.gz
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/PhysioData/SUBG01_Glau_Session01_2023AUG23.ecg	SUBG001	ses-01	.ecg	physiology	29953	bids/sub-[SUBG001]/ses-01/func/SUBG01_Glau_Session01_2023AUG23_physio.tsv.gz
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/PhysioData/SUBG01_Glau_Session01_2023AUG23.puls	SUBG001	ses-01	.puls	physiology	21143090	bids/sub-[SUBG001]/ses-01/func/SUBG01_Glau_Session01_2023AUG23_physio.tsv.gz
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/PhysioData/SUBG01_Glau_Session01_2023AUG23.resp	SUBG001	ses-01	.resp	physiology	20542171	bids/sub-[SUBG001]/ses-01/func/SUBG01_Glau_Session01_2023AUG23_physio.tsv.gz
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/1-Check_FOV_and_EyeTracking/main.m	SUBG001	ses-01	.m	eye_tracking	18041	bids/sub-[SUBG001]/ses-01/eyetrack/main_eyetrack.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/1-Check_FOV_and_EyeTracking/main_eyetrakcing.m	SUBG001	ses-01	.m	eye_tracking	7881	bids/sub-[SUBG001]/ses-01/eyetrack/main_eyetrakcing_eyetrack.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/1-EyeTracking/main_eyetracking.m	SUBG001	ses-01	.m	eye_tracking	7879	bids/sub-[SUBG001]/ses-01/eyetrack/main_eyetracking_eyetrack.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/CheckerFlickerSine.m	SUBG001	ses-01	.m	stimulus	6004	bids/stimuli/CheckerFlickerSine.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/CheckerFlickerSquare.m	SUBG001	ses-01	.m	stimulus	6062	bids/stimuli/CheckerFlickerSquare.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/CheckerMoveSine.m	SUBG001	ses-01	.m	stimulus	4276	bids/stimuli/CheckerMoveSine.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/CheckerMoveSquare.m	SUBG001	ses-01	.m	stimulus	4301	bids/stimuli/CheckerMoveSquare.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/GratingStimulus1.m	SUBG001	ses-01	.m	stimulus	489	bids/stimuli/GratingStimulus1.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/GratingStimulus2.m	SUBG001	ses-01	.m	stimulus	485	bids/stimuli/GratingStimulus2.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/GratingStimulus3.m	SUBG001	ses-01	.m	stimulus	483	bids/stimuli/GratingStimulus3.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/GratingStimulus4.m	SUBG001	ses-01	.m	stimulus	499	bids/stimuli/GratingStimulus4.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/GratingStimulus5.m	SUBG001	ses-01	.m	stimulus	497	bids/stimuli/GratingStimulus5.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/GreenLevel.mat	SUBG001	ses-01	.mat	stimulus	1936	bids/stimuli/GreenLevel.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/RandomGenerator.m	SUBG001	ses-01	.m	stimulus	1178	bids/stimuli/RandomGenerator.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/RedLevel.mat	SUBG001	ses-01	.mat	stimulus	1936	bids/stimuli/RedLevel.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/Results/August-23-2023_ 9-52-50_AM__Subject_is_SUBG01__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	SUBG001	ses-01	.mat	task_timing	205	bids/sub-[SUBG001]/ses-01/func/August-23-2023__9-52-50_AM__Subject_is_SUBG01__sequence_of_stimuli_for_fMRI_number_1_is_11___6__10__12___1___5___9___2___4___7___3___8_events.tsv
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/Results/August-23-2023_ 9-58-06_AM__scan_info_for_subject_SUBG01__selected_run_is_1__fmri_number_is1.mat	SUBG001	ses-01	.mat	stimulus	75262	bids/stimuli/August-23-2023__9-58-06_AM__scan_info_for_subject_SUBG01__selected_run_is_1__fmri_number_is1.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/Results/August-23-2023_10-00-04_AM__Subject_is_SUBG01__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	SUBG001	ses-01	.mat	task_timing	205	bids/sub-[SUBG001]/ses-01/func/August-23-2023_10-00-04_AM__Subject_is_SUBG01__sequence_of_stimuli_for_fMRI_number_2_is_6___9__10___3___7___5___1__12___8___4___2__11_events.tsv
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/Results/August-23-2023_10-04-01_AM__scan_info_for_subject_SUBG01__selected_run_is_4__fmri_number_is2.mat	SUBG001	ses-01	.mat	stimulus	75262	bids/stimuli/August-23-2023_10-04-01_AM__scan_info_for_subject_SUBG01__selected_run_is_4__fmri_number_is2.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/Results/August-23-2023_10-04-25_AM__Subject_is_SUBG01__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	SUBG001	ses-01	.mat	task_timing	205	bids/sub-[SUBG001]/ses-01/func/August-23-2023_10-04-25_AM__Subject_is_SUBG01__sequence_of_stimuli_for_fMRI_number_3_is_3___1___7___8___9___4__12__11___6___2__10___5_events.tsv
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/Results/August-23-2023_10-09-26_AM__scan_info_for_subject_SUBG01__selected_run_is_2__fmri_number_is3.mat	SUBG001	ses-01	.mat	stimulus	75261	bids/stimuli/August-23-2023_10-09-26_AM__scan_info_for_subject_SUBG01__selected_run_is_2__fmri_number_is3.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/Results/August-23-2023_10-09-59_AM__Subject_is_SUBG01__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	SUBG001	ses-01	.mat	task_timing	205	bids/sub-[SUBG001]/ses-01/func/August-23-2023_10-09-59_AM__Subject_is_SUBG01__sequence_of_stimuli_for_fMRI_number_4_is_12___3__10___6__11___7___1___2___5___8___9___4_events.tsv
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/Results/August-23-2023_10-13-52_AM__scan_info_for_subject_SUBG01__selected_run_is_5__fmri_number_is4.mat	SUBG001	ses-01	.mat	stimulus	75295	bids/stimuli/August-23-2023_10-13-52_AM__scan_info_for_subject_SUBG01__selected_run_is_5__fmri_number_is4.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/Results/fMRI_1.mat	SUBG001	ses-01	.mat	stimulus	205	bids/stimuli/fMRI_1.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/Results/fMRI_2.mat	SUBG001	ses-01	.mat	stimulus	205	bids/stimuli/fMRI_2.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/Results/fMRI_3.mat	SUBG001	ses-01	.mat	stimulus	205	bids/stimuli/fMRI_3.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/Results/fMRI_4.mat	SUBG001	ses-01	.mat	stimulus	205	bids/stimuli/fMRI_4.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/Results/runs_random.mat	SUBG001	ses-01	.mat	stimulus	140916	bids/stimuli/runs_random.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/Results/runs_random_record_SUBG01.mat	SUBG001	ses-01	.mat	stimulus	195	bids/stimuli/runs_random_record_SUBG01.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/main.m	SUBG001	ses-01	.m	stimulus	16513	bids/stimuli/main.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/2-Grating/presentStimParams.m	SUBG001	ses-01	.m	stimulus	3205	bids/stimuli/presentStimParams.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/3-Movie_Data/Results/August-23-2023_10-14-40_AM_Subject_is_SUBG14_selected_run_id_1.mat	SUBG001	ses-01	.mat	task_timing	828	bids/sub-[SUBG001]/ses-01/func/August-23-2023_10-14-40_AM_Subject_is_SUBG14_selected_run_id_1_events.tsv
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/3-Movie_Data/Results/August-23-2023_10-19-37_AM_Subject_is_SUBG14_selected_run_id_2.mat	SUBG001	ses-01	.mat	task_timing	829	bids/sub-[SUBG001]/ses-01/func/August-23-2023_10-19-37_AM_Subject_is_SUBG14_selected_run_id_2_events.tsv
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/3-Movie_Data/Results/August-23-2023_10-23-48_AM_Subject_is_SUBG14_selected_run_id_3.mat	SUBG001	ses-01	.mat	task_timing	827	bids/sub-[SUBG001]/ses-01/func/August-23-2023_10-23-48_AM_Subject_is_SUBG14_selected_run_id_3_events.tsv
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/3-Movie_Data/Results/August-23-2023_10-28-00_AM_Subject_is_SUBG14_selected_run_id_4.mat	SUBG001	ses-01	.mat	task_timing	829	bids/sub-[SUBG001]/ses-01/func/August-23-2023_10-28-00_AM_Subject_is_SUBG14_selected_run_id_4_events.tsv
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/3-Movie_Data/Show_movie.m	SUBG001	ses-01	.m	stimulus	4743	bids/stimuli/Show_movie.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/3-Movie_Data/main.m	SUBG001	ses-01	.m	stimulus	3446	bids/stimuli/main.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session01_2023AUG23/SUBG01_Session01_2023AUG23_Matlab/4-resting state/main.m	SUBG001	ses-01	.m	unknown	6305	reports/associated_data/unclassified/sub-[SUBG001]/ses-01/main.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/1-Check_FOV_and_EyeTracking/main.m	SUBG001	ses-02	.m	eye_tracking	17997	bids/sub-[SUBG001]/ses-02/eyetrack/main_eyetrack.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/1-Check_FOV_and_EyeTracking/updated_main_eyetracking.m	SUBG001	ses-02	.m	eye_tracking	12568	bids/sub-[SUBG001]/ses-02/eyetrack/updated_main_eyetracking_eyetrack.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/CheckerFlickerSine.m	SUBG001	ses-02	.m	stimulus	6004	bids/stimuli/CheckerFlickerSine.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/CheckerFlickerSquare.m	SUBG001	ses-02	.m	stimulus	6062	bids/stimuli/CheckerFlickerSquare.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/CheckerMoveSine.m	SUBG001	ses-02	.m	stimulus	4276	bids/stimuli/CheckerMoveSine.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/CheckerMoveSquare.m	SUBG001	ses-02	.m	stimulus	4301	bids/stimuli/CheckerMoveSquare.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/GratingStimulus1.m	SUBG001	ses-02	.m	stimulus	489	bids/stimuli/GratingStimulus1.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/GratingStimulus2.m	SUBG001	ses-02	.m	stimulus	485	bids/stimuli/GratingStimulus2.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/GratingStimulus3.m	SUBG001	ses-02	.m	stimulus	483	bids/stimuli/GratingStimulus3.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/GratingStimulus4.m	SUBG001	ses-02	.m	stimulus	499	bids/stimuli/GratingStimulus4.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/GratingStimulus5.m	SUBG001	ses-02	.m	stimulus	497	bids/stimuli/GratingStimulus5.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/GreenLevel.mat	SUBG001	ses-02	.mat	stimulus	1936	bids/stimuli/GreenLevel.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/RandomGenerator.m	SUBG001	ses-02	.m	stimulus	1178	bids/stimuli/RandomGenerator.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/RedLevel.mat	SUBG001	ses-02	.mat	stimulus	1936	bids/stimuli/RedLevel.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/February-21-2024_ 9-55-34_AM__Subject_is_SUBG01-Session2-2024FEB21__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	SUBG001	ses-02	.mat	task_timing	205	bids/sub-[SUBG001]/ses-02/func/February-21-2024__9-55-34_AM__Subject_is_SUBG01-Session2-2024FEB21__sequence_of_stimuli_for_fMRI_number_1_is_11___6__10__12___1___5___9___2___4___7___3___8_events.tsv
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/February-21-2024_10-02-00_AM__scan_info_for_subject_SUBG01-Session2-2024FEB21__selected_run_is_1__fmri_number_is1.mat	SUBG001	ses-02	.mat	stimulus	87149	bids/stimuli/February-21-2024_10-02-00_AM__scan_info_for_subject_SUBG01-Session2-2024FEB21__selected_run_is_1__fmri_number_is1.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/February-21-2024_10-02-17_AM__Subject_is_SUBG01-Sesssion2__sequence_of_stimuli_for_fMRI_number_2_is_6   9  10   3   7   5   1  12   8   4   2  11.mat	SUBG001	ses-02	.mat	task_timing	205	bids/sub-[SUBG001]/ses-02/func/February-21-2024_10-02-17_AM__Subject_is_SUBG01-Sesssion2__sequence_of_stimuli_for_fMRI_number_2_is_6___9__10___3___7___5___1__12___8___4___2__11_events.tsv
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/February-21-2024_10-06-26_AM__scan_info_for_subject_SUBG01-Sesssion2__selected_run_is_4__fmri_number_is2.mat	SUBG001	ses-02	.mat	stimulus	87125	bids/stimuli/February-21-2024_10-06-26_AM__scan_info_for_subject_SUBG01-Sesssion2__selected_run_is_4__fmri_number_is2.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/February-21-2024_10-08-32_AM__Subject_is_SUBG01-Session2__sequence_of_stimuli_for_fMRI_number_3_is_3   1   7   8   9   4  12  11   6   2  10   5.mat	SUBG001	ses-02	.mat	task_timing	205	bids/sub-[SUBG001]/ses-02/func/February-21-2024_10-08-32_AM__Subject_is_SUBG01-Session2__sequence_of_stimuli_for_fMRI_number_3_is_3___1___7___8___9___4__12__11___6___2__10___5_events.tsv
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/February-21-2024_10-12-39_AM__scan_info_for_subject_SUBG01-Session2__selected_run_is_2__fmri_number_is3.mat	SUBG001	ses-02	.mat	stimulus	87127	bids/stimuli/February-21-2024_10-12-39_AM__scan_info_for_subject_SUBG01-Session2__selected_run_is_2__fmri_number_is3.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/February-21-2024_10-12-57_AM__Subject_is_SUBG01-Session2__sequence_of_stimuli_for_fMRI_number_4_is_12   3  10   6  11   7   1   2   5   8   9   4.mat	SUBG001	ses-02	.mat	task_timing	205	bids/sub-[SUBG001]/ses-02/func/February-21-2024_10-12-57_AM__Subject_is_SUBG01-Session2__sequence_of_stimuli_for_fMRI_number_4_is_12___3__10___6__11___7___1___2___5___8___9___4_events.tsv
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/February-21-2024_10-17-01_AM__scan_info_for_subject_SUBG01-Session2__selected_run_is_5__fmri_number_is4.mat	SUBG001	ses-02	.mat	stimulus	87122	bids/stimuli/February-21-2024_10-17-01_AM__scan_info_for_subject_SUBG01-Session2__selected_run_is_5__fmri_number_is4.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/fMRI_1.mat	SUBG001	ses-02	.mat	stimulus	205	bids/stimuli/fMRI_1.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/fMRI_2.mat	SUBG001	ses-02	.mat	stimulus	205	bids/stimuli/fMRI_2.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/fMRI_3.mat	SUBG001	ses-02	.mat	stimulus	205	bids/stimuli/fMRI_3.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/fMRI_4.mat	SUBG001	ses-02	.mat	stimulus	205	bids/stimuli/fMRI_4.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/runs_random.mat	SUBG001	ses-02	.mat	stimulus	164320	bids/stimuli/runs_random.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/Results/runs_random_record_SUBG01-Session2-2024FEB21.mat	SUBG001	ses-02	.mat	stimulus	195	bids/stimuli/runs_random_record_SUBG01-Session2-2024FEB21.mat
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/main.m	SUBG001	ses-02	.m	stimulus	16513	bids/stimuli/main.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/2-Grating/presentStimParams.m	SUBG001	ses-02	.m	stimulus	3205	bids/stimuli/presentStimParams.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/3-Movie_Data/Results/February-21-2024_10-18-17_AM_Subject_is_SUBG01-Session2_selected_run_id_1.mat	SUBG001	ses-02	.mat	task_timing	847	bids/sub-[SUBG001]/ses-02/func/February-21-2024_10-18-17_AM_Subject_is_SUBG01-Session2_selected_run_id_1_events.tsv
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/3-Movie_Data/Results/February-21-2024_10-22-45_AM_Subject_is_SUBG01-Session2_selected_run_id_2.mat	SUBG001	ses-02	.mat	task_timing	848	bids/sub-[SUBG001]/ses-02/func/February-21-2024_10-22-45_AM_Subject_is_SUBG01-Session2_selected_run_id_2_events.tsv
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/3-Movie_Data/Results/February-21-2024_10-26-38_AM_Subject_is_SUBG01-Session2_selected_run_id_3.mat	SUBG001	ses-02	.mat	task_timing	848	bids/sub-[SUBG001]/ses-02/func/February-21-2024_10-26-38_AM_Subject_is_SUBG01-Session2_selected_run_id_3_events.tsv
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/3-Movie_Data/Results/February-21-2024_10-30-33_AM_Subject_is_SUBG01-Session2_selected_run_id_4.mat	SUBG001	ses-02	.mat	task_timing	846	bids/sub-[SUBG001]/ses-02/func/February-21-2024_10-30-33_AM_Subject_is_SUBG01-Session2_selected_run_id_4_events.tsv
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/3-Movie_Data/Show_movie.m	SUBG001	ses-02	.m	stimulus	4743	bids/stimuli/Show_movie.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/3-Movie_Data/main.m	SUBG001	ses-02	.m	stimulus	3446	bids/stimuli/main.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01-Session2-2024FEB21-MATLAB/4-resting state/main.m	SUBG001	ses-02	.m	unknown	6310	reports/associated_data/unclassified/sub-[SUBG001]/ses-02/main.m
/lustre07/scratch/alexrees/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01_Session2_2024FEB21_physiology/SUBG01-Session2-2024FEB21.ecg	SUBG001	ses-02	.ecg	physiology	93049	bids/sub-[SUBG001]/ses-02/func/SUBG01-Session2-2024FEB21_physio.tsv.gz
