file	relative_under_movie	folder_role	filename	extension	size_bytes	content_class	timing_keywords_in_content	identity_keywords_in_content	n_lines	notes
/lustre06/project/6001995/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/3-Movie_Data/Results/August-28-2023_ 2-19-34_PM_Subject_is_c18_selected_run_id_2.mat	Results/August-28-2023_ 2-19-34_PM_Subject_is_c18_selected_run_id_2.mat	Results	August-28-2023_ 2-19-34_PM_Subject_is_c18_selected_run_id_2.mat	.mat	822	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC18-Session1-2023AUG28/SUBC018_Control_Session01_2023AUG28_MATLAB/3-Movie_Data/Results/August-28-2023_ 2-14-26_PM_Subject_is_c18_selected_run_id_1.mat	Results/August-28-2023_ 2-14-26_PM_Subject_is_c18_selected_run_id_1.mat	Results	August-28-2023_ 2-14-26_PM_Subject_is_c18_selected_run_id_1.mat	.mat	821	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC22_Session02_2024MAR25/SUBC22_Session02_2024MAR25_MATLAB/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC22_Session02_2024MAR25/SUBC22_Session02_2024MAR25_MATLAB/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC22_Session02_2024MAR25/SUBC22_Session02_2024MAR25_MATLAB/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	65440	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC22_Session02_2024MAR25/SUBC22_Session02_2024MAR25_MATLAB/3-Movie_Data/Results/March-25-2024_11-43-21_AM_Subject_is_SUBC22_selected_run_id_1.mat	Results/March-25-2024_11-43-21_AM_Subject_is_SUBC22_selected_run_id_1.mat	Results	March-25-2024_11-43-21_AM_Subject_is_SUBC22_selected_run_id_1.mat	.mat	827	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC22_Session02_2024MAR25/SUBC22_Session02_2024MAR25_MATLAB/3-Movie_Data/Results/March-25-2024_11-48-25_AM_Subject_is_SUBC22_selected_run_id_2.mat	Results/March-25-2024_11-48-25_AM_Subject_is_SUBC22_selected_run_id_2.mat	Results	March-25-2024_11-48-25_AM_Subject_is_SUBC22_selected_run_id_2.mat	.mat	827	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC22_Session02_2024MAR25/SUBC22_Session02_2024MAR25_MATLAB/3-Movie_Data/Results/March-25-2024_11-53-37_AM_Subject_is_SUBC22_selected_run_id_3.mat	Results/March-25-2024_11-53-37_AM_Subject_is_SUBC22_selected_run_id_3.mat	Results	March-25-2024_11-53-37_AM_Subject_is_SUBC22_selected_run_id_3.mat	.mat	828	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC22_Session02_2024MAR25/SUBC22_Session02_2024MAR25_MATLAB/3-Movie_Data/Results/March-25-2024_11-57-44_AM_Subject_is_SUBC22_selected_run_id_4.mat	Results/March-25-2024_11-57-44_AM_Subject_is_SUBC22_selected_run_id_4.mat	Results	March-25-2024_11-57-44_AM_Subject_is_SUBC22_selected_run_id_4.mat	.mat	828	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC21-Session1-2023SEP09/SUBC021_Session01_2023SEP09_MATLAB/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC21-Session1-2023SEP09/SUBC021_Session01_2023SEP09_MATLAB/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	51346	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC21-Session1-2023SEP09/SUBC021_Session01_2023SEP09_MATLAB/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC21-Session1-2023SEP09/SUBC021_Session01_2023SEP09_MATLAB/3-Movie_Data/Results/September-09-2023_11-17-37_AM_Subject_is_c21_selected_run_id_1.mat	Results/September-09-2023_11-17-37_AM_Subject_is_c21_selected_run_id_1.mat	Results	September-09-2023_11-17-37_AM_Subject_is_c21_selected_run_id_1.mat	.mat	824	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC21-Session1-2023SEP09/SUBC021_Session01_2023SEP09_MATLAB/3-Movie_Data/Results/September-09-2023_11-21-32_AM_Subject_is_c21_selected_run_id_2.mat	Results/September-09-2023_11-21-32_AM_Subject_is_c21_selected_run_id_2.mat	Results	September-09-2023_11-21-32_AM_Subject_is_c21_selected_run_id_2.mat	.mat	825	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC21-Session1-2023SEP09/SUBC021_Session01_2023SEP09_MATLAB/3-Movie_Data/Results/September-09-2023_11-25-40_AM_Subject_is_c21_selected_run_id_3.mat	Results/September-09-2023_11-25-40_AM_Subject_is_c21_selected_run_id_3.mat	Results	September-09-2023_11-25-40_AM_Subject_is_c21_selected_run_id_3.mat	.mat	825	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC21-Session1-2023SEP09/SUBC021_Session01_2023SEP09_MATLAB/3-Movie_Data/Results/September-09-2023_11-30-36_AM_Subject_is_c21_selected_run_id_4.mat	Results/September-09-2023_11-30-36_AM_Subject_is_c21_selected_run_id_4.mat	Results	September-09-2023_11-30-36_AM_Subject_is_c21_selected_run_id_4.mat	.mat	825	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC23-Session01-2023OCT05/SUBC23-Session01-2023OCT05-MATLAB/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC23-Session01-2023OCT05/SUBC23-Session01-2023OCT05-MATLAB/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	54553	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC23-Session01-2023OCT05/SUBC23-Session01-2023OCT05-MATLAB/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC23-Session01-2023OCT05/SUBC23-Session01-2023OCT05-MATLAB/3-Movie_Data/Results/October-05-2023_10-49-18_AM_Subject_is_c23_selected_run_id_2.mat	Results/October-05-2023_10-49-18_AM_Subject_is_c23_selected_run_id_2.mat	Results	October-05-2023_10-49-18_AM_Subject_is_c23_selected_run_id_2.mat	.mat	823	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC23-Session01-2023OCT05/SUBC23-Session01-2023OCT05-MATLAB/3-Movie_Data/Results/October-05-2023_10-44-37_AM_Subject_is_c23_selected_run_id_1.mat	Results/October-05-2023_10-44-37_AM_Subject_is_c23_selected_run_id_1.mat	Results	October-05-2023_10-44-37_AM_Subject_is_c23_selected_run_id_1.mat	.mat	822	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC23-Session01-2023OCT05/SUBC23-Session01-2023OCT05-MATLAB/3-Movie_Data/Results/October-05-2023_10-53-23_AM_Subject_is_c23_selected_run_id_3.mat	Results/October-05-2023_10-53-23_AM_Subject_is_c23_selected_run_id_3.mat	Results	October-05-2023_10-53-23_AM_Subject_is_c23_selected_run_id_3.mat	.mat	822	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC23-Session01-2023OCT05/SUBC23-Session01-2023OCT05-MATLAB/3-Movie_Data/Results/October-05-2023_10-57-22_AM_Subject_is_c23_selected_run_id_4.mat	Results/October-05-2023_10-57-22_AM_Subject_is_c23_selected_run_id_4.mat	Results	October-05-2023_10-57-22_AM_Subject_is_c23_selected_run_id_4.mat	.mat	823	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_MATLAB/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	51399	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_MATLAB/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_MATLAB/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_MATLAB/3-Movie_Data/Results/December-01-2023_10-12-20_AM_Subject_is_C027_selected_run_id_3.mat	Results/December-01-2023_10-12-20_AM_Subject_is_C027_selected_run_id_3.mat	Results	December-01-2023_10-12-20_AM_Subject_is_C027_selected_run_id_3.mat	.mat	822	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_MATLAB/3-Movie_Data/Results/December-01-2023_10-02-51_AM_Subject_is_C027_selected_run_id_1.mat	Results/December-01-2023_10-02-51_AM_Subject_is_C027_selected_run_id_1.mat	Results	December-01-2023_10-02-51_AM_Subject_is_C027_selected_run_id_1.mat	.mat	822	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_MATLAB/3-Movie_Data/Results/December-01-2023_10-07-23_AM_Subject_is_C027_selected_run_id_2.mat	Results/December-01-2023_10-07-23_AM_Subject_is_C027_selected_run_id_2.mat	Results	December-01-2023_10-07-23_AM_Subject_is_C027_selected_run_id_2.mat	.mat	822	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC27_Session01_2023DEC01/SUBC27_Session01_2023DEC01_MATLAB/3-Movie_Data/Results/December-01-2023_10-16-40_AM_Subject_is_C027_selected_run_id_4.mat	Results/December-01-2023_10-16-40_AM_Subject_is_C027_selected_run_id_4.mat	Results	December-01-2023_10-16-40_AM_Subject_is_C027_selected_run_id_4.mat	.mat	823	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC48_Session01_2024SEP20/SUB48_Session1_2024SEP20_MATLAB/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC48_Session01_2024SEP20/SUB48_Session1_2024SEP20_MATLAB/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC48_Session01_2024SEP20/SUB48_Session1_2024SEP20_MATLAB/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	51510	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19_MATLAB/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19_MATLAB/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	56265	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19_MATLAB/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19_MATLAB/3-Movie_Data/Results/September-19-2024_ 5-03-02_PM_Subject_is_SUBC049_Session01_selected_run_id_4.mat	Results/September-19-2024_ 5-03-02_PM_Subject_is_SUBC049_Session01_selected_run_id_4.mat	Results	September-19-2024_ 5-03-02_PM_Subject_is_SUBC049_Session01_selected_run_id_4.mat	.mat	853	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19_MATLAB/3-Movie_Data/Results/September-19-2024_ 4-50-38_PM_Subject_is_SUBC049_Session01_selected_run_id_1.mat	Results/September-19-2024_ 4-50-38_PM_Subject_is_SUBC049_Session01_selected_run_id_1.mat	Results	September-19-2024_ 4-50-38_PM_Subject_is_SUBC049_Session01_selected_run_id_1.mat	.mat	852	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19_MATLAB/3-Movie_Data/Results/September-19-2024_ 4-55-24_PM_Subject_is_SUBC049_Session01_selected_run_id_2.mat	Results/September-19-2024_ 4-55-24_PM_Subject_is_SUBC049_Session01_selected_run_id_2.mat	Results	September-19-2024_ 4-55-24_PM_Subject_is_SUBC049_Session01_selected_run_id_2.mat	.mat	852	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19_MATLAB/3-Movie_Data/Results/September-19-2024_ 4-59-09_PM_Subject_is_SUBC049_Session01_selected_run_id_3.mat	Results/September-19-2024_ 4-59-09_PM_Subject_is_SUBC049_Session01_selected_run_id_3.mat	Results	September-19-2024_ 4-59-09_PM_Subject_is_SUBC049_Session01_selected_run_id_3.mat	.mat	853	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/1-Check_FOV_and_EyeTracking/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	2901	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/1-Check_FOV_and_EyeTracking/3-Movie_Data/Movie1B.mp4	Movie1B.mp4	MovieRoot	Movie1B.mp4	.mp4	181514135	STIMULUS_MP4				not a timing log
/lustre06/project/6001995/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/1-Check_FOV_and_EyeTracking/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4196	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/1-Check_FOV_and_EyeTracking/3-Movie_Data/Movie2A.mp4	Movie2A.mp4	MovieRoot	Movie2A.mp4	.mp4	178229515	STIMULUS_MP4				not a timing log
/lustre06/project/6001995/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/1-Check_FOV_and_EyeTracking/3-Movie_Data/Movie2B.mp4	Movie2B.mp4	MovieRoot	Movie2B.mp4	.mp4	173312179	STIMULUS_MP4				not a timing log
/lustre06/project/6001995/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/1-Check_FOV_and_EyeTracking/3-Movie_Data/Movie1A.mp4	Movie1A.mp4	MovieRoot	Movie1A.mp4	.mp4	183368517	STIMULUS_MP4				not a timing log
/lustre06/project/6001995/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/3-Movie_Data/Movie2B.mp4	Movie2B.mp4	MovieRoot	Movie2B.mp4	.mp4	173312179	STIMULUS_MP4				not a timing log
/lustre06/project/6001995/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/3-Movie_Data/Movie1A.mp4	Movie1A.mp4	MovieRoot	Movie1A.mp4	.mp4	183368517	STIMULUS_MP4				not a timing log
/lustre06/project/6001995/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	2901	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/3-Movie_Data/Movie1B.mp4	Movie1B.mp4	MovieRoot	Movie1B.mp4	.mp4	181514135	STIMULUS_MP4				not a timing log
/lustre06/project/6001995/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/3-Movie_Data/Movie2A.mp4	Movie2A.mp4	MovieRoot	Movie2A.mp4	.mp4	178229515	STIMULUS_MP4				not a timing log
/lustre06/project/6001995/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/3-Movie_Data/Results/June-08-2023_10-37-36_AM_Subject_is_C09_selected_run_id_1.mat	Results/June-08-2023_10-37-36_AM_Subject_is_C09_selected_run_id_1.mat	Results	June-08-2023_10-37-36_AM_Subject_is_C09_selected_run_id_1.mat	.mat	586	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/3-Movie_Data/Results/June-08-2023_10-42-05_AM_Subject_is_C09_selected_run_id_2.mat	Results/June-08-2023_10-42-05_AM_Subject_is_C09_selected_run_id_2.mat	Results	June-08-2023_10-42-05_AM_Subject_is_C09_selected_run_id_2.mat	.mat	587	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/3-Movie_Data/Results/June-08-2023_10-49-54_AM_Subject_is_C09_selected_run_id_4.mat	Results/June-08-2023_10-49-54_AM_Subject_is_C09_selected_run_id_4.mat	Results	June-08-2023_10-49-54_AM_Subject_is_C09_selected_run_id_4.mat	.mat	587	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/3-Movie_Data/Results/June-08-2023_10-45-56_AM_Subject_is_C09_selected_run_id_3.mat	Results/June-08-2023_10-45-56_AM_Subject_is_C09_selected_run_id_3.mat	Results	June-08-2023_10-45-56_AM_Subject_is_C09_selected_run_id_3.mat	.mat	587	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC54_SESSION02_2025MAY27/1-Check_FOV_and_EyeTracking/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4196	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC54_SESSION02_2025MAY27/1-Check_FOV_and_EyeTracking/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	2901	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC54_SESSION02_2025MAY27/1-Check_FOV_and_EyeTracking/3-Movie_Data/Movie2B.mp4	Movie2B.mp4	MovieRoot	Movie2B.mp4	.mp4	173312179	STIMULUS_MP4				not a timing log
/lustre06/project/6001995/raw_original/Control/SUBC54_SESSION02_2025MAY27/1-Check_FOV_and_EyeTracking/3-Movie_Data/Movie1A.mp4	Movie1A.mp4	MovieRoot	Movie1A.mp4	.mp4	183368517	STIMULUS_MP4				not a timing log
/lustre06/project/6001995/raw_original/Control/SUBC54_SESSION02_2025MAY27/1-Check_FOV_and_EyeTracking/3-Movie_Data/Movie1B.mp4	Movie1B.mp4	MovieRoot	Movie1B.mp4	.mp4	181514135	STIMULUS_MP4				not a timing log
/lustre06/project/6001995/raw_original/Control/SUBC54_SESSION02_2025MAY27/1-Check_FOV_and_EyeTracking/3-Movie_Data/Movie2A.mp4	Movie2A.mp4	MovieRoot	Movie2A.mp4	.mp4	178229515	STIMULUS_MP4				not a timing log
/lustre06/project/6001995/raw_original/Control/SUBC54_SESSION02_2025MAY27/3-Movie_Data/main.m	main.m	MovieRoot	main.m	.m	3446	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC54_SESSION02_2025MAY27/3-Movie_Data/output.txt	output.txt	MovieRoot	output.txt	.txt	66029	DIARY_OTHER			1	encoding=utf-16; ptb_diag=False; triggerTimes_assign=False
/lustre06/project/6001995/raw_original/Control/SUBC54_SESSION02_2025MAY27/3-Movie_Data/Show_movie.m	Show_movie.m	MovieRoot	Show_movie.m	.m	4743	MATLAB_SCRIPT				
/lustre06/project/6001995/raw_original/Control/SUBC54_SESSION02_2025MAY27/3-Movie_Data/Results/May-27-2025_12-19-30_PM_Subject_is_SUBC054_SESSION02_2025MAY27_selected_run_id_2.mat	Results/May-27-2025_12-19-30_PM_Subject_is_SUBC054_SESSION02_2025MAY27_selected_run_id_2.mat	Results	May-27-2025_12-19-30_PM_Subject_is_SUBC054_SESSION02_2025MAY27_selected_run_id_2.mat	.mat	868	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC54_SESSION02_2025MAY27/3-Movie_Data/Results/May-27-2025_12-23-23_PM_Subject_is_SUBC054_SESSION02_2025MAY27_selected_run_id_3.mat	Results/May-27-2025_12-23-23_PM_Subject_is_SUBC054_SESSION02_2025MAY27_selected_run_id_3.mat	Results	May-27-2025_12-23-23_PM_Subject_is_SUBC054_SESSION02_2025MAY27_selected_run_id_3.mat	.mat	866	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC54_SESSION02_2025MAY27/3-Movie_Data/Results/May-27-2025_12-27-13_PM_Subject_is_SUBC054_SESSION02_2025MAY27_selected_run_id_4.mat	Results/May-27-2025_12-27-13_PM_Subject_is_SUBC054_SESSION02_2025MAY27_selected_run_id_4.mat	Results	May-27-2025_12-27-13_PM_Subject_is_SUBC054_SESSION02_2025MAY27_selected_run_id_4.mat	.mat	866	MAT_IDENTITY_ONLY				
/lustre06/project/6001995/raw_original/Control/SUBC54_SESSION02_2025MAY27/3-Movie_Data/Results/May-27-2025_12-14-17_PM_Subject_is_SUBC054_SESSION02_2025MAY27_selected_run_id_1.mat	Results/May-27-2025_12-14-17_PM_Subject_is_SUBC054_SESSION02_2025MAY27_selected_run_id_1.mat	Results	May-27-2025_12-14-17_PM_Subject_is_SUBC054_SESSION02_2025MAY27_selected_run_id_1.mat	.mat	867	MAT_IDENTITY_ONLY				
