filepath	tag	value_present	example_value_redacted	risk_category
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/FMRI1_AP_0003/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0003.0001.2024.09.19.18.17.47.880048.163520873.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/FMRI2_AP_0008/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0008.0001.2024.09.19.18.17.47.880048.163580567.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC48_SESSION01_2024SEP20_DATA/SUBC048_SESSION01_2024SEP20_SUBC048_SESSION01_2024SEP20/DR_SHMUEL_FINAL_PROTOCOL_20240920_110604_062000/REST1_AP_SBREF_0042/SUBC048_SESSION01_2024SEP20.MR.DR_SHMUEL_FINAL_PROTOCOL.0042.0001.2024.09.20.14.01.47.287936.164639846.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/FMRI2_AP_SBREF_0006/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0006.0001.2024.09.19.18.17.47.880048.163574918.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/FMRI3_AP_0015/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0015.0001.2024.09.19.18.17.47.880048.163632495.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/FMRI3_AP_0016/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0016.0001.2024.09.19.18.17.47.880048.163641582.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/FMRI3_AP_PHYSIOLOG_0017/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0017.0001.2024.09.19.18.17.47.880048.163682759.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/FMRI3_AP_SBREF_0014/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0014.0001.2024.09.19.18.17.47.880048.163632266.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC48_SESSION01_2024SEP20_DATA/SUBC048_SESSION01_2024SEP20_SUBC048_SESSION01_2024SEP20/DR_SHMUEL_FINAL_PROTOCOL_20240920_110604_062000/GSLD_76DIR_B2000_1MMISO_AP_0064/SUBC048_SESSION01_2024SEP20.MR.DR_SHMUEL_FINAL_PROTOCOL.0064.0001.2024.09.20.14.25.16.305527.164771000.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/FMRI2_AP_PHYSIOLOG_0009/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0009.0001.2024.09.19.18.17.47.880048.163624393.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/FMRI4_AP_PHYSIOLOG_0021/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0021.0001.2024.09.19.18.17.47.880048.163734991.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/FMRI4_AP_0020/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0020.0001.2024.09.19.18.17.47.880048.163695218.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC48_SESSION01_2024SEP20_DATA/SUBC048_SESSION01_2024SEP20_SUBC048_SESSION01_2024SEP20/DR_SHMUEL_FINAL_PROTOCOL_20240920_110604_062000/CONTROL2_AP_SBREF_0050/SUBC048_SESSION01_2024SEP20.MR.DR_SHMUEL_FINAL_PROTOCOL.0050.0001.2024.09.20.14.01.47.287936.164729991.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/FMRI4_AP_SBREF_0018/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0018.0001.2024.09.19.18.17.47.880048.163685516.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/GSLD_75TE_PA_3B0_0066/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0066.0001.2024.09.19.18.17.47.880048.164100276.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/GSLD_75TE_PA_3B0_0067/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0067.0001.2024.09.19.18.17.47.880048.164100508.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/GSLD_76DIR_B2000_1MMISO_AP_0063/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0063.0001.2024.09.19.18.17.47.880048.164047084.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/LOCALIZER_0001/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0001.0001.2024.09.19.18.17.47.880048.163515520.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/LOCALIZER_0046/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0046.0001.2024.09.19.18.17.47.880048.164015260.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/LOCALIZER_0061/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0061.0001.2024.09.19.18.17.47.880048.164043946.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/GSLD_76DIR_B2000_1MMISO_AP_0062/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0062.0001.2024.09.19.18.17.47.880048.164047020.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/MOVIE1_AP_0027/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0027.0001.2024.09.19.18.17.47.880048.163742071.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/MOVIE1_AP_0028/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0028.0001.2024.09.19.18.17.47.880048.163748842.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/MOVIE1_AP_PHYSIOLOG_0029/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2024.09.19.18.17.47.880048.163787903.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/MOVIE1_AP_SBREF_0026/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0026.0001.2024.09.19.18.17.47.880048.163741842.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/MOVIE2_AP_0031/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0031.0001.2024.09.19.18.17.47.880048.163791225.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/MOVIE2_AP_0032/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0032.0001.2024.09.19.18.17.47.880048.163797803.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/MOVIE2_AP_PHYSIOLOG_0033/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0033.0001.2024.09.19.18.17.47.880048.163837057.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/MOVIE2_AP_SBREF_0030/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0030.0001.2024.09.19.18.17.47.880048.163790996.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/MOVIE3_AP_PHYSIOLOG_0037/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0037.0001.2024.09.19.18.17.47.880048.163886211.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/MOVIE3_AP_0036/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0036.0001.2024.09.19.18.17.47.880048.163848308.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/MOVIE3_AP_SBREF_0034/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0034.0001.2024.09.19.18.17.47.880048.163840150.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/MOVIE4_AP_0039/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0039.0001.2024.09.19.18.17.47.880048.163890557.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/MOVIE4_AP_0040/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0040.0001.2024.09.19.18.17.47.880048.163896749.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/FMRI4_AP_0019/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0019.0001.2024.09.19.18.17.47.880048.163685745.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/PHOENIXZIPREPORT_0099/REPORT_SUBC049_SESSION01_2024SEP19.SR.DR_SHMUEL_FINAL_PROTOCOL.0099.0001.2024.09.19.18.30.27.507496.163514494.SR	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/MOVIE4_AP_SBREF_0038/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0038.0001.2024.09.19.18.17.47.880048.163890328.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/FMRI2_AP_0007/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0007.0001.2024.09.19.18.17.47.880048.163575147.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_AP_ADC_0071/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0071.0001.2024.09.19.18.30.27.507496.164148155.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_AP_COLFA_0074/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0074.0001.2024.09.19.18.30.27.507496.164152331.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_AP_FA_0073/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0073.0001.2024.09.19.18.30.27.507496.164151291.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/CONTROL1_PA_0012/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0012.0001.2024.09.19.18.17.47.880048.163627400.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/MOVIE4_AP_PHYSIOLOG_0041/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0041.0001.2024.09.19.18.17.47.880048.163936389.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_AP_TENSOR_0075/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0075.0001.2024.09.19.18.30.27.507496.164153464.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/MOVIE3_AP_0035/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0035.0001.2024.09.19.18.17.47.880048.163840379.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/REST1_AP_0043/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0043.0001.2024.09.19.18.17.47.880048.163938687.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/CONTROL3_PA_0056/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0056.0001.2024.09.19.18.17.47.880048.164038858.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/REST1_AP_SBREF_0042/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0042.0001.2024.09.19.18.17.47.880048.163938458.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/REST1_AP_0044/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0044.0001.2024.09.19.18.17.47.880048.163946868.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/SAG_FLAIR_3D-0_8_0068/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0068.0001.2024.09.19.18.17.47.880048.164107446.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/REST1_AP_PHYSIOLOG_0045/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0045.0001.2024.09.19.18.17.47.880048.164012075.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/SPINECHOFIELDMAP_AP_0022/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0022.0001.2024.09.19.18.17.47.880048.163737742.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_PA_0076/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0076.0001.2024.09.19.18.30.27.507496.164154844.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/SPINECHOFIELDMAP_AP_0057/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0057.0001.2024.09.19.18.17.47.880048.164039846.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/SPINECHOFIELDMAP_PA_0024/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0024.0001.2024.09.19.18.17.47.880048.163739792.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/SPINECHOFIELDMAP_PA_0059/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0059.0001.2024.09.19.18.17.47.880048.164040872.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/SPINECHOFIELDMAP_PA_0060/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0060.0001.2024.09.19.18.17.47.880048.164041082.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC48_SESSION01_2024SEP20_DATA/SUBC048_SESSION01_2024SEP20_SUBC048_SESSION01_2024SEP20/DR_SHMUEL_FINAL_PROTOCOL_20240920_110604_062000/GSLD_76DIR_B2000_1MMISO_AP_0062/SUBC048_SESSION01_2024SEP20.MR.DR_SHMUEL_FINAL_PROTOCOL.0062.0001.2024.09.20.14.25.16.305527.164747430.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/SPINECHOFIELDMAP_AP_0058/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0058.0001.2024.09.19.18.17.47.880048.164040056.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/SPINECHOFIELDMAP_PA_0025/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0025.0001.2024.09.19.18.17.47.880048.163740002.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/T1W_MPR_0047/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0047.0001.2024.09.19.18.17.47.880048.164017310.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/TFL_B1MAP_1MMISO_0064/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0064.0001.2024.09.19.18.17.47.880048.164097202.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/SPINECHOFIELDMAP_AP_0023/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0023.0001.2024.09.19.18.17.47.880048.163737952.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_AP_TRACEW_0072/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0072.0001.2024.09.19.18.30.27.507496.164150252.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19_MATLAB/2-Grating/Results/September-19-2024_ 4-31-10_PM__Subject_is_SUBC049_Session01__sequence_of_stimuli_for_fMRI_number_1_is_11   6  10  12   1   5   9   2   4   7   3   8.mat	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19_MATLAB/3-Movie_Data/Show_movie.m	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19-data/DR_SHMUEL_FINAL_PROTOCOL_20240919_160439_374000/RESOLVE_3SCAN_TRACE_TRA_P3_160_1_4ISO_AP_0070/SUBC049_SESSION01_2024SEP19.MR.DR_SHMUEL_FINAL_PROTOCOL.0070.0001.2024.09.19.18.30.27.507496.164147386.IMA	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC49_Session01_2024SEP19/SUBC049_Session01_2024SEP19_MATLAB/3-Movie_Data/Results/September-19-2024_ 4-50-38_PM_Subject_is_SUBC049_Session01_selected_run_id_1.mat	PARSE_ERROR	False		parse_error
/lustre07/scratch/alexrees/raw_original/Control/SUBC50_Session01_2024OCT11/SUBC050_Session01_2024OCT11_MATLAB/1-Check_FOV_and_EyeTracking/main.asv	PARSE_ERROR	False		parse_error
