filepath	extension	size	subject	session	sequence	candidate_type
/lustre06/project/6001995/raw_original/Glaucoma/SUBG11_Session01_2024OCT06/SUBG11-Session1-2024OCT06-periphery/SUBG11-Session1-2024OCT6.ext2	.ext2	2608322	sub-076	ses-01	SUBG11-Session1-2024OCT06-periphery	pmu_ext2
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_Session01_2024DEC14/peripheral recording/SUBG16_Session01_2024DEC14.ecg	.ecg	111015	sub-081	ses-01	peripheral recording	pmu_ecg
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_Session01_2024DEC14/peripheral recording/SUBG16_Session01_2024DEC14.puls	.puls	5454931	sub-081	ses-01	peripheral recording	pmu_puls
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_Session01_2024DEC14/peripheral recording/SUBG16_Session01_2024DEC14.ext2	.ext2	2186495	sub-081	ses-01	peripheral recording	pmu_ext2
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_Session01_2024DEC14/peripheral recording/SUBG16_Session01_2024DEC14.resp	.resp	5398246	sub-081	ses-01	peripheral recording	pmu_resp
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_Session01_2024DEC14/peripheral recording/SUBG16_Session01_2024DEC14.pmu	.pmu	2296	sub-081	ses-01	peripheral recording	pmu_pmu
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_Session01_2024DEC14/peripheral recording/SUBG16_Session01_2024DEC14.ext	.ext	2207370	sub-081	ses-01	peripheral recording	pmu_ext
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-Physiology/SUBG02_Session01_2023SEP13.pmu	.pmu	2296	sub-067	ses-01	SUBG02-Session02-2023SEP13-Physiology	dicom_physiolog
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-Physiology/SUBG02_Session01_2023SEP13.ext	.ext	6953235	sub-067	ses-01	SUBG02-Session02-2023SEP13-Physiology	dicom_physiolog
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-Physiology/SUBG02_Session01_2023SEP13.resp	.resp	16924361	sub-067	ses-01	SUBG02-Session02-2023SEP13-Physiology	dicom_physiolog
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-Physiology/SUBG02_Session01_2023SEP13.ext2	.ext2	6931950	sub-067	ses-01	SUBG02-Session02-2023SEP13-Physiology	dicom_physiolog
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-Physiology/SUBG02_Session01_2023SEP13.puls	.puls	17294464	sub-067	ses-01	SUBG02-Session02-2023SEP13-Physiology	dicom_physiolog
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02-Session01-2023SEP13/SUBG02-Session02-2023SEP13-Physiology/SUBG02_Session01_2023SEP13.ecg	.ecg	93235	sub-067	ses-01	SUBG02-Session02-2023SEP13-Physiology	dicom_physiolog
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01_Session2_2024FEB21_physiology/SUBG01-Session2-2024FEB21.puls	.puls	7197790	sub-066	ses-02	SUBG01_Session2_2024FEB21_physiology	dicom_physiolog
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01_Session2_2024FEB21_physiology/SUBG01-Session2-2024FEB21.pmu	.pmu	2296	sub-066	ses-02	SUBG01_Session2_2024FEB21_physiology	dicom_physiolog
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01_Session2_2024FEB21_physiology/SUBG01-Session2-2024FEB21.ext	.ext	2915634	sub-066	ses-02	SUBG01_Session2_2024FEB21_physiology	dicom_physiolog
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01_Session2_2024FEB21_physiology/SUBG01-Session2-2024FEB21.ext2	.ext2	2894771	sub-066	ses-02	SUBG01_Session2_2024FEB21_physiology	dicom_physiolog
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01_Session2_2024FEB21_physiology/SUBG01-Session2-2024FEB21.resp	.resp	7126914	sub-066	ses-02	SUBG01_Session2_2024FEB21_physiology	dicom_physiolog
/lustre06/project/6001995/raw_original/Glaucoma/SUBG01_Session2_2024FEB21/SUBG01_Session2_2024FEB21_physiology/SUBG01-Session2-2024FEB21.ecg	.ecg	93049	sub-066	ses-02	SUBG01_Session2_2024FEB21_physiology	dicom_physiolog
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_peripheral/SUBG14_Session01_2024DEC01.ecg	.ecg	48408	sub-079	ses-01	SUBG14_Session01_2024DEC01_peripheral	pmu_ecg
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_peripheral/SUBG14_Session01_2024DEC01.resp	.resp	5780630	sub-079	ses-01	SUBG14_Session01_2024DEC01_peripheral	pmu_resp
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_peripheral/SUBG14_Session01_2024DEC01.puls	.puls	5818952	sub-079	ses-01	SUBG14_Session01_2024DEC01_peripheral	pmu_puls
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_peripheral/SUBG14_Session01_2024DEC01.ext2	.ext2	2334191	sub-079	ses-01	SUBG14_Session01_2024DEC01_peripheral	pmu_ext2
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_peripheral/SUBG14_Session01_2024DEC01.pmu	.pmu	2296	sub-079	ses-01	SUBG14_Session01_2024DEC01_peripheral	pmu_pmu
/lustre06/project/6001995/raw_original/Glaucoma/SUBG14_Session01_2024DEC01/SUBG14_Session01_2024DEC01_peripheral/SUBG14_Session01_2024DEC01.ext	.ext	2355054	sub-079	ses-01	SUBG14_Session01_2024DEC01_peripheral	pmu_ext
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02_Session2_2024MAR18_peripheral/SUBG02_Session2_2024Mar18.ext2	.ext2	2939865	sub-067	ses-02	SUBG02_Session2_2024MAR18_peripheral	pmu_ext2
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02_Session2_2024MAR18_peripheral/SUBG02_Session2_2024Mar18.ecg	.ecg	60988	sub-067	ses-02	SUBG02_Session2_2024MAR18_peripheral	pmu_ecg
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02_Session2_2024MAR18_peripheral/SUBG02_Session2_2024Mar18.puls	.puls	7364535	sub-067	ses-02	SUBG02_Session2_2024MAR18_peripheral	pmu_puls
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02_Session2_2024MAR18_peripheral/SUBG02_Session2_2024Mar18.resp	.resp	7201531	sub-067	ses-02	SUBG02_Session2_2024MAR18_peripheral	pmu_resp
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02_Session2_2024MAR18_peripheral/SUBG02_Session2_2024Mar18.pmu	.pmu	2296	sub-067	ses-02	SUBG02_Session2_2024MAR18_peripheral	pmu_pmu
/lustre06/project/6001995/raw_original/Glaucoma/SUBG02_SESSION2_2024MAR18/SUBG02_Session2_2024MAR18_peripheral/SUBG02_Session2_2024Mar18.ext	.ext	2961113	sub-067	ses-02	SUBG02_Session2_2024MAR18_peripheral	pmu_ext
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07_SESSION02_2024JULY21_Peripheral/SUBG07_SESSION02_2024JULY21.pmu	.pmu	2296	sub-072	ses-02	SUBG07_SESSION02_2024JULY21_Peripheral	pmu_pmu
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07_SESSION02_2024JULY21_Peripheral/SUBG07_SESSION02_2024JULY21.ext	.ext	2305028	sub-072	ses-02	SUBG07_SESSION02_2024JULY21_Peripheral	pmu_ext
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07_SESSION02_2024JULY21_Peripheral/SUBG07_SESSION02_2024JULY21.resp	.resp	5676298	sub-072	ses-02	SUBG07_SESSION02_2024JULY21_Peripheral	pmu_resp
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07_SESSION02_2024JULY21_Peripheral/SUBG07_SESSION02_2024JULY21.puls	.puls	5689840	sub-072	ses-02	SUBG07_SESSION02_2024JULY21_Peripheral	pmu_puls
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07_SESSION02_2024JULY21_Peripheral/SUBG07_SESSION02_2024JULY21.ecg	.ecg	31094	sub-072	ses-02	SUBG07_SESSION02_2024JULY21_Peripheral	pmu_ecg
/lustre06/project/6001995/raw_original/Glaucoma/SUBG07-SESSION2-2024JUL21/SUBG07_SESSION02_2024JULY21_Peripheral/SUBG07_SESSION02_2024JULY21.ext2	.ext2	2284165	sub-072	ses-02	SUBG07_SESSION02_2024JULY21_Peripheral	pmu_ext2
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/SUBG16_Session02_2025AU17_peripheral/SUBG16_SESSION02_2025AUG17.ext2	.ext2	2521668	sub-081	ses-02	SUBG16_Session02_2025AU17_peripheral	pmu_ext2
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/SUBG16_Session02_2025AU17_peripheral/SUBG16_SESSION02_2025AUG17.puls	.puls	6203003	sub-081	ses-02	SUBG16_Session02_2025AU17_peripheral	pmu_puls
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/SUBG16_Session02_2025AU17_peripheral/SUBG16_SESSION02_2025AUG17.ext	.ext	2532313	sub-081	ses-02	SUBG16_Session02_2025AU17_peripheral	pmu_ext
/lustre06/project/6001995/raw_original/Glaucoma/SUBG16_SESSION02_2025AUG17/SUBG16_Session02_2025AU17_peripheral/SUBG16_SESSION02_2025AUG17.resp	.resp	45337420	sub-081	ses-02	SUBG16_Session02_2025AU17_peripheral	pmu_resp
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-peripheral/SUBG03_peripheral.resp	.resp	6916048	sub-068	ses-01	SUBG03-SESSION01-2023OCT14-peripheral	pmu_resp
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-peripheral/SUBG03_peripheral.ecg	.ecg	54226	sub-068	ses-01	SUBG03-SESSION01-2023OCT14-peripheral	pmu_ecg
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-peripheral/SUBG03_peripheral.puls	.puls	6947581	sub-068	ses-01	SUBG03-SESSION01-2023OCT14-peripheral	pmu_puls
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-peripheral/SUBG03_peripheral.ext	.ext	2803456	sub-068	ses-01	SUBG03-SESSION01-2023OCT14-peripheral	pmu_ext
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-peripheral/SUBG03_peripheral.pmu	.pmu	2296	sub-068	ses-01	SUBG03-SESSION01-2023OCT14-peripheral	pmu_pmu
/lustre06/project/6001995/raw_original/Glaucoma/SUBG03-SESSION01-2023OCT14/SUBG03-SESSION01-2023OCT14-peripheral/SUBG03_peripheral.ext2	.ext2	2782593	sub-068	ses-01	SUBG03-SESSION01-2023OCT14-peripheral	pmu_ext2
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01-2023NOV04-peripheral/SUBG05-Session01-2023NOV04-peripheral.pmu	.pmu	2296	sub-070	ses-01	SUBG05_Session01-2023NOV04-peripheral	pmu_pmu
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01-2023NOV04-peripheral/SUBG05-Session01-2023NOV04-peripheral.ext	.ext	2898968	sub-070	ses-01	SUBG05_Session01-2023NOV04-peripheral	pmu_ext
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01-2023NOV04-peripheral/SUBG05-Session01-2023NOV04-peripheral.resp	.resp	7166812	sub-070	ses-01	SUBG05_Session01-2023NOV04-peripheral	pmu_resp
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01-2023NOV04-peripheral/SUBG05-Session01-2023NOV04-peripheral.ext2	.ext2	2878103	sub-070	ses-01	SUBG05_Session01-2023NOV04-peripheral	pmu_ext2
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01-2023NOV04-peripheral/SUBG05-Session01-2023NOV04-peripheral.puls	.puls	7145503	sub-070	ses-01	SUBG05_Session01-2023NOV04-peripheral	pmu_puls
/lustre06/project/6001995/raw_original/Glaucoma/SUBG05_Session01-2023NOV04/SUBG05_Session01-2023NOV04-peripheral/SUBG05-Session01-2023NOV04-peripheral.ecg	.ecg	78288	sub-070	ses-01	SUBG05_Session01-2023NOV04-peripheral	pmu_ecg
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/peripheral/SUBON02_SESSION01_2025FEB26.pmu	.pmu	2296	sub-058	ses-01	peripheral	pmu_pmu
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/peripheral/SUBON02_SESSION01_2025FEB26.puls	.puls	6360350	sub-058	ses-01	peripheral	pmu_puls
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/peripheral/SUBON02_SESSION01_2025FEB26.ext	.ext	2580589	sub-058	ses-01	peripheral	pmu_ext
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/peripheral/SUBON02_SESSION01_2025FEB26.ext2	.ext2	2559721	sub-058	ses-01	peripheral	pmu_ext2
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/peripheral/SUBON02_SESSION01_2025FEB26.resp	.resp	6364445	sub-058	ses-01	peripheral	pmu_resp
/lustre06/project/6001995/raw_original/Data_ON/SUBON2_Session01_26FEB2025/peripheral/SUBON02_SESSION01_2025FEB26.ecg	.ecg	49855	sub-058	ses-01	peripheral	pmu_ecg
/lustre06/project/6001995/raw_original/Data_ON/SUBON1_Session02_12DEC2024/peripheral/SUBON_Session02_12DEC2024.ext	.ext	2619590	sub-057	ses-02	peripheral	pmu_ext
/lustre06/project/6001995/raw_original/Data_ON/SUBON1_Session02_12DEC2024/peripheral/SUBON_Session02_12DEC2024.ext2	.ext2	2598725	sub-057	ses-02	peripheral	pmu_ext2
/lustre06/project/6001995/raw_original/Data_ON/SUBON1_Session02_12DEC2024/peripheral/SUBON_Session02_12DEC2024.pmu	.pmu	2296	sub-057	ses-02	peripheral	pmu_pmu
/lustre06/project/6001995/raw_original/Data_ON/SUBON1_Session02_12DEC2024/peripheral/SUBON_Session02_12DEC2024.puls	.puls	6480380	sub-057	ses-02	peripheral	pmu_puls
/lustre06/project/6001995/raw_original/Data_ON/SUBON1_Session02_12DEC2024/peripheral/SUBON_Session02_12DEC2024.ecg	.ecg	52252	sub-057	ses-02	peripheral	pmu_ecg
/lustre06/project/6001995/raw_original/Data_ON/SUBON1_Session02_12DEC2024/peripheral/SUBON_Session02_12DEC2024.resp	.resp	6446205	sub-057	ses-02	peripheral	pmu_resp
/lustre06/project/6001995/raw_original/Data_ON/SUBON3_Session01_03MAY2025/peripheral/SUBON03_SESSION01_2025MAY03.ext	.ext	2243160	sub-059	ses-01	peripheral	pmu_ext
/lustre06/project/6001995/raw_original/Data_ON/SUBON3_Session01_03MAY2025/peripheral/SUBON03_SESSION01_2025MAY03.pmu	.pmu	2296	sub-059	ses-01	peripheral	pmu_pmu
/lustre06/project/6001995/raw_original/Data_ON/SUBON3_Session01_03MAY2025/peripheral/SUBON03_SESSION01_2025MAY03.resp	.resp	5555442	sub-059	ses-01	peripheral	pmu_resp
/lustre06/project/6001995/raw_original/Data_ON/SUBON3_Session01_03MAY2025/peripheral/SUBON03_SESSION01_2025MAY03.ext2	.ext2	2222297	sub-059	ses-01	peripheral	pmu_ext2
/lustre06/project/6001995/raw_original/Data_ON/SUBON3_Session01_03MAY2025/peripheral/SUBON03_SESSION01_2025MAY03.ecg	.ecg	56813	sub-059	ses-01	peripheral	pmu_ecg
/lustre06/project/6001995/raw_original/Data_ON/SUBON3_Session01_03MAY2025/peripheral/SUBON03_SESSION01_2025MAY03.puls	.puls	5554819	sub-059	ses-01	peripheral	pmu_puls
/lustre06/project/6001995/raw_original/Data_ON/SUBON06_Session01_2025AUG13/peripheral/SUBON06_2025AUG13.ext	.ext	2609824	sub-061	ses-01	peripheral	pmu_ext
/lustre06/project/6001995/raw_original/Data_ON/SUBON06_Session01_2025AUG13/peripheral/SUBON06_2025AUG13.pmu	.pmu	2232	sub-061	ses-01	peripheral	pmu_pmu
/lustre06/project/6001995/raw_original/Data_ON/SUBON06_Session01_2025AUG13/peripheral/SUBON06_2025AUG13.ext2	.ext2	2599049	sub-061	ses-01	peripheral	pmu_ext2
/lustre06/project/6001995/raw_original/Data_ON/SUBON06_Session01_2025AUG13/peripheral/SUBON06_2025AUG13.puls	.puls	6497835	sub-061	ses-01	peripheral	pmu_puls
/lustre06/project/6001995/raw_original/Data_ON/SUBON06_Session01_2025AUG13/peripheral/SUBON06_2025AUG13.ecg	.ecg	68717	sub-061	ses-01	peripheral	pmu_ecg
/lustre06/project/6001995/raw_original/Data_ON/SUBON06_Session01_2025AUG13/peripheral/SUBON06_2025AUG13.resp	.resp	46754068	sub-061	ses-01	peripheral	pmu_resp
/lustre06/project/6001995/raw_original/Data_ON/SUBON07_Session01_2025AUG15/peripheral/SUBON07_SESSION01_2025AUG15.resp	.resp	41075797	sub-062	ses-01	peripheral	pmu_resp
/lustre06/project/6001995/raw_original/Data_ON/SUBON07_Session01_2025AUG15/peripheral/SUBON07_SESSION01_2025AUG15.pmu	.pmu	2232	sub-062	ses-01	peripheral	pmu_pmu
/lustre06/project/6001995/raw_original/Data_ON/SUBON07_Session01_2025AUG15/peripheral/SUBON07_SESSION01_2025AUG15.ext	.ext	2303602	sub-062	ses-01	peripheral	pmu_ext
/lustre06/project/6001995/raw_original/Data_ON/SUBON07_Session01_2025AUG15/peripheral/SUBON07_SESSION01_2025AUG15.puls	.puls	5716590	sub-062	ses-01	peripheral	pmu_puls
/lustre06/project/6001995/raw_original/Data_ON/SUBON07_Session01_2025AUG15/peripheral/SUBON07_SESSION01_2025AUG15.ecg	.ecg	37700	sub-062	ses-01	peripheral	pmu_ecg
/lustre06/project/6001995/raw_original/Data_ON/SUBON07_Session01_2025AUG15/peripheral/SUBON07_SESSION01_2025AUG15.ext2	.ext2	2293166	sub-062	ses-01	peripheral	pmu_ext2
/lustre06/project/6001995/raw_original/Data_ON/SUBON08-Session1-2025AUG18/SUBON08-Session1-2025Aug18-peripheral/SUNON08-Session1-2025Aug18.puls	.puls	1224843	sub-063	ses-01	SUBON08-Session1-2025Aug18-peripheral	pmu_puls
/lustre06/project/6001995/raw_original/Data_ON/SUBON08-Session1-2025AUG18/SUBON08-Session1-2025Aug18-peripheral/SUNON08-Session1-2025Aug18.ext2	.ext2	492276	sub-063	ses-01	SUBON08-Session1-2025Aug18-peripheral	pmu_ext2
/lustre06/project/6001995/raw_original/Data_ON/SUBON08-Session1-2025AUG18/SUBON08-Session1-2025Aug18-peripheral/SUNON08-Session1-2025Aug18.resp	.resp	8840258	sub-063	ses-01	SUBON08-Session1-2025Aug18-peripheral	pmu_resp
/lustre06/project/6001995/raw_original/Data_ON/SUBON08-Session1-2025AUG18/SUBON08-Session1-2025Aug18-peripheral/SUNON08-Session1-2025Aug18.ext	.ext	493879	sub-063	ses-01	SUBON08-Session1-2025Aug18-peripheral	pmu_ext
/lustre06/project/6001995/raw_original/Data_ON/SUBON04-Session1-2025MAY17/peripheral/SUBON04_SESSION01_2025MAY17.ext2	.ext2	2502695	sub-060	ses-01	peripheral	pmu_ext2
/lustre06/project/6001995/raw_original/Data_ON/SUBON04-Session1-2025MAY17/peripheral/SUBON04_SESSION01_2025MAY17.puls	.puls	6251198	sub-060	ses-01	peripheral	pmu_puls
/lustre06/project/6001995/raw_original/Data_ON/SUBON04-Session1-2025MAY17/peripheral/SUBON04_SESSION01_2025MAY17.ext	.ext	2525658	sub-060	ses-01	peripheral	pmu_ext
/lustre06/project/6001995/raw_original/Data_ON/SUBON04-Session1-2025MAY17/peripheral/SUBON04_SESSION01_2025MAY17.pmu	.pmu	2296	sub-060	ses-01	peripheral	pmu_pmu
/lustre06/project/6001995/raw_original/Data_ON/SUBON04-Session1-2025MAY17/peripheral/SUBON04_SESSION01_2025MAY17.ecg	.ecg	57221	sub-060	ses-01	peripheral	pmu_ecg
/lustre06/project/6001995/raw_original/Data_ON/SUBON04-Session1-2025MAY17/peripheral/SUBON04_SESSION01_2025MAY17.resp	.resp	6240003	sub-060	ses-01	peripheral	pmu_resp
/lustre06/project/6001995/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.ext	.ext	2463537	sub-050	ses-01	SUBC051_SESSION1_2024OCT15_PERIPHERAL	pmu_ext
/lustre06/project/6001995/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.pmu	.pmu	2296	sub-050	ses-01	SUBC051_SESSION1_2024OCT15_PERIPHERAL	pmu_pmu
/lustre06/project/6001995/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.ext2	.ext2	2442674	sub-050	ses-01	SUBC051_SESSION1_2024OCT15_PERIPHERAL	pmu_ext2
/lustre06/project/6001995/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.puls	.puls	6088872	sub-050	ses-01	SUBC051_SESSION1_2024OCT15_PERIPHERAL	pmu_puls
/lustre06/project/6001995/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.ecg	.ecg	65404	sub-050	ses-01	SUBC051_SESSION1_2024OCT15_PERIPHERAL	pmu_ecg
/lustre06/project/6001995/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.resp	.resp	5951675	sub-050	ses-01	SUBC051_SESSION1_2024OCT15_PERIPHERAL	pmu_resp
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.resp	.resp	9159722	sub-030	ses-01	SUBC31_Session01_2024FEB01_Peripheral	pmu_resp
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.pmu	.pmu	2296	sub-030	ses-01	SUBC31_Session01_2024FEB01_Peripheral	pmu_pmu
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.ext	.ext	3771014	sub-030	ses-01	SUBC31_Session01_2024FEB01_Peripheral	pmu_ext
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.puls	.puls	9401981	sub-030	ses-01	SUBC31_Session01_2024FEB01_Peripheral	pmu_puls
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.ecg	.ecg	71250	sub-030	ses-01	SUBC31_Session01_2024FEB01_Peripheral	pmu_ecg
/lustre06/project/6001995/raw_original/Control/SUBC31_Session01_2024FEB01/SUBC31_Session01_2024FEB01_Peripheral/SUBC31_SESSION01_2024FEB01.ext2	.ext2	3749731	sub-030	ses-01	SUBC31_Session01_2024FEB01_Peripheral	pmu_ext2
/lustre06/project/6001995/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_Peripheral/SUBC28-Session1-2023DEC09.ecg	.ecg	56444	sub-027	ses-01	SUBC028_Session01_2023DEC09_Peripheral	pmu_ecg
/lustre06/project/6001995/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_Peripheral/SUBC28-Session1-2023DEC09.puls	.puls	5871818	sub-027	ses-01	SUBC028_Session01_2023DEC09_Peripheral	pmu_puls
/lustre06/project/6001995/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_Peripheral/SUBC28-Session1-2023DEC09.ext2	.ext2	2347940	sub-027	ses-01	SUBC028_Session01_2023DEC09_Peripheral	pmu_ext2
/lustre06/project/6001995/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_Peripheral/SUBC28-Session1-2023DEC09.resp	.resp	5797463	sub-027	ses-01	SUBC028_Session01_2023DEC09_Peripheral	pmu_resp
/lustre06/project/6001995/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_Peripheral/SUBC28-Session1-2023DEC09.pmu	.pmu	2296	sub-027	ses-01	SUBC028_Session01_2023DEC09_Peripheral	pmu_pmu
/lustre06/project/6001995/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC028_Session01_2023DEC09_Peripheral/SUBC28-Session1-2023DEC09.ext	.ext	2347943	sub-027	ses-01	SUBC028_Session01_2023DEC09_Peripheral	pmu_ext
