source_type	filepath	subject	session	sampling_confidence	starttime_confidence	runmap_confidence	recoverable	reason
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC031_Session2_2024JUL30/ION2-2024JUL30_24_07_30-08_28_04-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240730_083009_167000/CONTROL2_AP_PHYSIOLOG_0049/SUBC31-SESSION2-2024JUL30.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0049.0001.2024.07.30.10.42.57.689802.127876208.IMA	sub-030	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Control2_AP → sub-030_ses-02_task-control_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC28_SESSION01_2023DEC09_NII/MOVIE1_AP_PHYSIOLOG_0025/SUBC028-SESSION1-2023DEC09.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2024.02.05.18.27.59.726983.2413639.IMA	sub-027	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Movie1_AP → sub-027_ses-01_task-movie_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC28_SESSION01_2023DEC09_NII/MOVIE4_AP_PHYSIOLOG_0041/SUBC028-SESSION1-2023DEC09.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2024.02.05.18.27.59.726983.2567249.IMA	sub-027	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Movie4_AP → sub-027_ses-01_task-movie_run-07_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC031_Session2_2024JUL30/ION2-2024JUL30_24_07_30-08_28_04-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240730_083009_167000/CONTROL1_PA_PHYSIOLOG_0010/SUBC31-SESSION2-2024JUL30.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0010.0001.2024.07.30.10.42.57.689802.127475796.IMA	sub-030	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Control1_PA → sub-030_ses-02_task-control_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC03-Session01-2023MAY19/SUBC03_Session01_2023MAY19_NII/FMRI3_AP_PHYSIOLOG_0017/SUBC03_SESSION01_2023MAY19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0017.0001.2023.05.19.15.04.32.124295.128221587.IMA	sub-003	ses-01	MEDIUM	LOW	CONFIRMED	NO	CSA SampleTime present (EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO present but first channel tick missing | Unique BIDS ProtocolName match: fMRI3_AP → sub-003_ses-01_task-fmri_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC28_SESSION01_2023DEC09_NII/FMRI3_AP_PHYSIOLOG_0017/SUBC028-SESSION1-2023DEC09.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0017.0001.2024.02.05.18.27.59.726983.2311577.IMA	sub-027	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI3_AP → sub-027_ses-01_task-fmri_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC28_SESSION01_2023DEC09_NII/MOVIE3_AP_PHYSIOLOG_0037/SUBC028-SESSION1-2023DEC09.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2024.02.05.18.27.59.726983.2517077.IMA	sub-027	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Movie3_AP → sub-027_ses-01_task-movie_run-05_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC28_SESSION01_2023DEC09_NII/MOVIE2_AP_PHYSIOLOG_0029/SUBC028-SESSION1-2023DEC09.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2024.02.05.18.27.59.726983.2463817.IMA	sub-027	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Movie2_AP → sub-027_ses-01_task-movie_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC03-Session01-2023MAY19/SUBC03_Session01_2023MAY19_NII/FMRI1_AP_PHYSIOLOG_0005/SUBC03_SESSION01_2023MAY19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0005.0001.2023.05.19.15.04.32.124295.128108947.IMA	sub-003	ses-01	MEDIUM	LOW	CONFIRMED	NO	CSA SampleTime present (EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO present but first channel tick missing | Unique BIDS ProtocolName match: fMRI1_AP → sub-003_ses-01_task-fmri_run-05_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC03-Session01-2023MAY19/SUBC03_Session01_2023MAY19_NII/FMRI4_AP_PHYSIOLOG_0021/SUBC03_SESSION01_2023MAY19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0021.0001.2023.05.19.15.04.32.124295.128274843.IMA	sub-003	ses-01	MEDIUM	LOW	CONFIRMED	NO	CSA SampleTime present (EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO present but first channel tick missing | Unique BIDS ProtocolName match: fMRI4_AP → sub-003_ses-01_task-fmri_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_session01_2023DEC16_data/ON01_2023DEC16_23_12_16-11_16_49-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20231216_111829_538000/MOVIE1_AP_PHYSIOLOG_0025/SUBC029_SESSION01_2023DEC16.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.12.16.13.47.11.921404.6329415.IMA	sub-028	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Movie1_AP → sub-028_ses-01_task-movie_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC03-Session01-2023MAY19/SUBC03_Session01_2023MAY19_NII/MOVIE2_AP_PHYSIOLOG_0029/SUBC03_SESSION01_2023MAY19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.05.19.15.04.32.124295.128374857.IMA	sub-003	ses-01	MEDIUM	LOW	CONFIRMED	NO	CSA SampleTime present (EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO present but first channel tick missing | Unique BIDS ProtocolName match: Movie2_AP → sub-003_ses-01_task-movie_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC28_SESSION01_2023DEC09_NII/FMRI2_AP_PHYSIOLOG_0009/SUBC028-SESSION1-2023DEC09.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0009.0001.2024.02.05.18.27.59.726983.2253205.IMA	sub-027	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI2_AP → sub-027_ses-01_task-fmri_run-07_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_session01_2023DEC16_data/ON01_2023DEC16_23_12_16-11_16_49-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20231216_111829_538000/FMRI3_AP_PHYSIOLOG_0013/SUBC029_SESSION01_2023DEC16.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0013.0001.2023.12.16.13.47.11.921404.6221207.IMA	sub-028	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI3_AP → sub-028_ses-01_task-fmri_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC031_Session2_2024JUL30/ION2-2024JUL30_24_07_30-08_28_04-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240730_083009_167000/CONTROL3_PA_PHYSIOLOG_0053/SUBC31-SESSION2-2024JUL30.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0053.0001.2024.07.30.10.42.57.689802.127881330.IMA	sub-030	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (ECG=1;PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Control3_PA → sub-030_ses-02_task-control_run-05_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_session01_2023DEC16_data/ON01_2023DEC16_23_12_16-11_16_49-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20231216_111829_538000/MOVIE3_AP_PHYSIOLOG_0037/SUBC029_SESSION01_2023DEC16.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2023.12.16.13.47.11.921404.6432847.IMA	sub-028	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Movie3_AP → sub-028_ses-01_task-movie_run-05_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_session01_2023DEC16_data/ON01_2023DEC16_23_12_16-11_16_49-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20231216_111829_538000/FMRI1_AP_PHYSIOLOG_0005/SUBC029_SESSION01_2023DEC16.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0005.0001.2023.12.16.13.47.11.921404.6113683.IMA	sub-028	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI1_AP → sub-028_ses-01_task-fmri_run-05_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC03-Session01-2023MAY19/SUBC03_Session01_2023MAY19_NII/MOVIE3_AP_PHYSIOLOG_0033/SUBC03_SESSION01_2023MAY19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0033.0001.2023.05.19.15.04.32.124295.128423788.IMA	sub-003	ses-01	MEDIUM	LOW	CONFIRMED	NO	CSA SampleTime present (EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO present but first channel tick missing | Unique BIDS ProtocolName match: Movie3_AP → sub-003_ses-01_task-movie_run-05_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC03-Session01-2023MAY19/SUBC03_Session01_2023MAY19_NII/MOVIE1_AP_PHYSIOLOG_0025/SUBC03_SESSION01_2023MAY19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.05.19.15.04.32.124295.128323655.IMA	sub-003	ses-01	MEDIUM	LOW	CONFIRMED	NO	CSA SampleTime present (EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO present but first channel tick missing | Unique BIDS ProtocolName match: Movie1_AP → sub-003_ses-01_task-movie_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC028_Session01_2023DEC09/SUBC28_SESSION01_2023DEC09_NII/FMRI4_AP_PHYSIOLOG_0021/SUBC028-SESSION1-2023DEC09.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0021.0001.2024.02.05.18.27.59.726983.2364827.IMA	sub-027	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI4_AP → sub-027_ses-01_task-fmri_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC035_Session02_2024AUG27/SUBC035_SESSION02_2024AUG27_SUBC035_SESSION02_2024AUG27/DR_SHMUEL_FINAL_PROTOCOL_20240827_173923_635000/MOVIE1_AP_PHYSIOLOG_0026/SUBC035_SESSION02_2024AUG27.MR.DR_SHMUEL_FINAL_PROTOCOL.0026.0001.2024.08.30.09.35.12.306753.149893426.IMA	sub-034	ses-02	MEDIUM	LOW	CONFIRMED	NO	CSA SampleTime present (RESP=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | Only SeriesTime available; not BIDS-relative StartTime | Unique BIDS ProtocolName match: Movie1_AP → sub-034_ses-02_task-movie_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_session01_2023DEC16_data/ON01_2023DEC16_23_12_16-11_16_49-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20231216_111829_538000/MOVIE2_AP_PHYSIOLOG_0029/SUBC029_SESSION01_2023DEC16.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.12.16.13.47.11.921404.6379593.IMA	sub-028	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Movie2_AP → sub-028_ses-01_task-movie_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_session01_2023DEC16_data/ON01_2023DEC16_23_12_16-11_16_49-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20231216_111829_538000/MOVIE4_AP_PHYSIOLOG_0041/SUBC029_SESSION01_2023DEC16.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2023.12.16.13.47.11.921404.6483025.IMA	sub-028	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Movie4_AP → sub-028_ses-01_task-movie_run-07_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_session01_2023DEC16_data/ON01_2023DEC16_23_12_16-11_16_49-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20231216_111829_538000/FMRI4_AP_PHYSIOLOG_0017/SUBC029_SESSION01_2023DEC16.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0017.0001.2023.12.16.13.47.11.921404.6274457.IMA	sub-028	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI4_AP → sub-028_ses-01_task-fmri_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC03-Session01-2023MAY19/SUBC03_Session01_2023MAY19_NII/FMRI2_AP_PHYSIOLOG_0009/SUBC03_SESSION01_2023MAY19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0009.0001.2023.05.19.15.04.32.124295.128162197.IMA	sub-003	ses-01	MEDIUM	LOW	CONFIRMED	NO	CSA SampleTime present (EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO present but first channel tick missing | Unique BIDS ProtocolName match: fMRI2_AP → sub-003_ses-01_task-fmri_run-07_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC03-Session01-2023MAY19/SUBC03_Session01_2023MAY19_NII/MOVIE4_AP_PHYSIOLOG_0037/SUBC03_SESSION01_2023MAY19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2023.05.19.15.04.32.124295.128476231.IMA	sub-003	ses-01	MEDIUM	LOW	CONFIRMED	NO	CSA SampleTime present (EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO present but first channel tick missing | Unique BIDS ProtocolName match: Movie4_AP → sub-003_ses-01_task-movie_run-07_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC01-Session2-2023NOV08/SUBC01-Session2-2023NOV08-dicom/MOVIE4_AP_PHYSIOLOG_0041/SUB-C01-SCAN2-08-11-2023.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2023.11.08.10.44.50.626527.65188945.IMA	sub-001	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Movie4_AP → sub-001_ses-02_task-movie_run-07_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC029_Session01_2023DEC16/SUBC029_session01_2023DEC16_data/ON01_2023DEC16_23_12_16-11_16_49-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20231216_111829_538000/FMRI2_AP_PHYSIOLOG_0009/SUBC029_SESSION01_2023DEC16.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0009.0001.2023.12.16.13.47.11.921404.6168981.IMA	sub-028	ses-01	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI2_AP → sub-028_ses-01_task-fmri_run-07_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC035_Session02_2024AUG27/SUBC035_SESSION02_2024AUG27_SUBC035_SESSION02_2024AUG27/DR_SHMUEL_FINAL_PROTOCOL_20240827_173923_635000/CONTROL2_AP_PHYSIOLOG_0050/SUBC035_SESSION02_2024AUG27.MR.DR_SHMUEL_FINAL_PROTOCOL.0050.0001.2024.08.30.09.35.12.306753.150185284.IMA	sub-034	ses-02	MEDIUM	LOW	CONFIRMED	NO	CSA SampleTime present (EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO present but first channel tick missing | Unique BIDS ProtocolName match: Control2_AP → sub-034_ses-02_task-control_run-03_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC035_Session02_2024AUG27/SUBC035_SESSION02_2024AUG27_SUBC035_SESSION02_2024AUG27/DR_SHMUEL_FINAL_PROTOCOL_20240827_173923_635000/CONTROL3_PA_PHYSIOLOG_0054/SUBC035_SESSION02_2024AUG27.MR.DR_SHMUEL_FINAL_PROTOCOL.0054.0001.2024.08.30.09.35.12.306753.150190406.IMA	sub-034	ses-02	MEDIUM	LOW	CONFIRMED	NO	CSA SampleTime present (EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO present but first channel tick missing | Unique BIDS ProtocolName match: Control3_PA → sub-034_ses-02_task-control_run-05_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC035_Session02_2024AUG27/SUBC035_SESSION02_2024AUG27_SUBC035_SESSION02_2024AUG27/DR_SHMUEL_FINAL_PROTOCOL_20240827_173923_635000/CONTROL1_PA_PHYSIOLOG_0010/SUBC035_SESSION02_2024AUG27.MR.DR_SHMUEL_FINAL_PROTOCOL.0010.0001.2024.08.30.09.35.12.306753.149778728.IMA	sub-034	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Control1_PA → sub-034_ses-02_task-control_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC01-Session2-2023NOV08/SUBC01-Session2-2023NOV08-dicom/MOVIE1_AP_PHYSIOLOG_0025/SUB-C01-SCAN2-08-11-2023.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.11.08.10.44.50.626527.65033287.IMA	sub-001	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Movie1_AP → sub-001_ses-02_task-movie_run-01_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC01-Session2-2023NOV08/SUBC01-Session2-2023NOV08-dicom/FMRI1_AP_PHYSIOLOG_0005/SUB-C01-SCAN2-08-11-2023.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0005.0001.2023.11.08.10.44.50.626527.64819603.IMA	sub-001	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (PULS=2;RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: fMRI1_AP → sub-001_ses-02_task-fmri_run-05_bold.json
physiolog_dicom	/lustre06/project/6001995/raw_original/Control/SUBC037_Session02_2024AUG30/SUBC037_SESSION2_2024AUG30_SUBC037_SESSION2_2024AUG30/DR_SHMUEL_FINAL_PROTOCOL_20240830_090113_062000/CONTROL3_PA_PHYSIOLOG_0053/SUBC037_SESSION2_2024AUG30.MR.DR_SHMUEL_FINAL_PROTOCOL.0053.0001.2024.08.30.10.56.06.912421.152935536.IMA	sub-036	ses-02	MEDIUM	MEDIUM	CONFIRMED	YES	CSA SampleTime present (RESP=8;EXT=8); Hz inferred as 1000/SampleTime (Siemens EJA_1 ms convention) | ACQUISITION_INFO volume0 ACQ_START_TICS and physio ACQ_TIME_TICS share CSA clock; BIDS StartTime = (physio_first_tick - vol0_start_tick) * tick_seconds | Unique BIDS ProtocolName match: Control3_PA → sub-036_ses-02_task-control_run-05_bold.json
