file	format_detected	channels	n_samples	header_detected	timestamp_present	sampling_metadata_present
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_PERIPHERAL/SUBC43_Session01_2024MAY13.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_PERIPHERAL/SUBC43_Session01_2024MAY13.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_PERIPHERAL/SUBC43_Session01_2024MAY13.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_PERIPHERAL/SUBC43_Session01_2024MAY13.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1398850	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC43_SESSION01_2024MAY13/SUBC43_SESSION01_2024MAY13_PERIPHERAL/SUBC43_Session01_2024MAY13.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1399056	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC44_Session02_2025FEB19/peripheral/SUBC044_SESSION02_2025FEB19.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	10643	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC44_Session02_2025FEB19/peripheral/SUBC044_SESSION02_2025FEB19.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC44_Session02_2025FEB19/peripheral/SUBC044_SESSION02_2025FEB19.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC44_Session02_2025FEB19/peripheral/SUBC044_SESSION02_2025FEB19.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC44_Session02_2025FEB19/peripheral/SUBC044_SESSION02_2025FEB19.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1098372	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC44_Session02_2025FEB19/peripheral/SUBC044_SESSION02_2025FEB19.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1098577	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC45_SESSION02_2025FEB10/peripheral/SUBC045_SESSION02_2025FEB10.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	15487	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC45_SESSION02_2025FEB10/peripheral/SUBC045_SESSION02_2025FEB10.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC45_SESSION02_2025FEB10/peripheral/SUBC045_SESSION02_2025FEB10.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC45_SESSION02_2025FEB10/peripheral/SUBC045_SESSION02_2025FEB10.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC45_SESSION02_2025FEB10/peripheral/SUBC045_SESSION02_2025FEB10.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1551369	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC45_SESSION02_2025FEB10/peripheral/SUBC045_SESSION02_2025FEB10.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1551574	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC45-Session1-2023JUL29-peripheral/SUBC45-Session1-2024JUL29.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	7843	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC45-Session1-2023JUL29-peripheral/SUBC45-Session1-2024JUL29.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC45-Session1-2023JUL29-peripheral/SUBC45-Session1-2024JUL29.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC45-Session1-2023JUL29-peripheral/SUBC45-Session1-2024JUL29.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC45-Session1-2023JUL29-peripheral/SUBC45-Session1-2024JUL29.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1068469	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC45_Session01_29JUL2024/SUBC45-Session1-2023JUL29-peripheral/SUBC45-Session1-2024JUL29.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1068674	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC46_Session01_2024AUG23/peripheral/SUBC046-SESSION1-2024AUG23.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	8375	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC46_Session01_2024AUG23/peripheral/SUBC046-SESSION1-2024AUG23.ext	text_unclassified	EXT	NA	false	false	false
/lustre06/project/6001995/raw_original/Control/SUBC46_Session01_2024AUG23/peripheral/SUBC046-SESSION1-2024AUG23.ext2	text_unclassified	EXT2	NA	false	false	false
/lustre06/project/6001995/raw_original/Control/SUBC46_Session01_2024AUG23/peripheral/SUBC046-SESSION1-2024AUG23.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC46_Session01_2024AUG23/peripheral/SUBC046-SESSION1-2024AUG23.puls	siemens_ascii_pmu	PULS	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC46_Session01_2024AUG23/peripheral/SUBC046-SESSION1-2024AUG23.resp	siemens_ascii_pmu	RESP	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC47_Session02_2025FEB23/peripheral/SUBC047_SESSION02_2025FEB23.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	10767	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC47_Session02_2025FEB23/peripheral/SUBC047_SESSION02_2025FEB23.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC47_Session02_2025FEB23/peripheral/SUBC047_SESSION02_2025FEB23.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC47_Session02_2025FEB23/peripheral/SUBC047_SESSION02_2025FEB23.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC47_Session02_2025FEB23/peripheral/SUBC047_SESSION02_2025FEB23.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1122493	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC47_Session02_2025FEB23/peripheral/SUBC047_SESSION02_2025FEB23.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1122699	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC47_Session1_2024AUG27/peripheral/SUBC047_2024AUG27_SESSION1.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	7955	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC47_Session1_2024AUG27/peripheral/SUBC047_2024AUG27_SESSION1.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC47_Session1_2024AUG27/peripheral/SUBC047_2024AUG27_SESSION1.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC47_Session1_2024AUG27/peripheral/SUBC047_2024AUG27_SESSION1.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC47_Session1_2024AUG27/peripheral/SUBC047_2024AUG27_SESSION1.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1262699	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC47_Session1_2024AUG27/peripheral/SUBC047_2024AUG27_SESSION1.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1262904	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC048_Session01_2024SEP20_peripheral/SUBC48_Session01_2024SEP20.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	31263	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC048_Session01_2024SEP20_peripheral/SUBC48_Session01_2024SEP20.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC048_Session01_2024SEP20_peripheral/SUBC48_Session01_2024SEP20.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC048_Session01_2024SEP20_peripheral/SUBC48_Session01_2024SEP20.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC048_Session01_2024SEP20_peripheral/SUBC48_Session01_2024SEP20.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1324260	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC48_Session01_2024SEP20/SUBC048_Session01_2024SEP20_peripheral/SUBC48_Session01_2024SEP20.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1324466	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_peripheral/SUBC49-Session2-2024Mac21.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	31275	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_peripheral/SUBC49-Session2-2024Mac21.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_peripheral/SUBC49-Session2-2024Mac21.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_peripheral/SUBC49-Session2-2024Mac21.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_peripheral/SUBC49-Session2-2024Mac21.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1100291	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC49_Session2_2025March21/SUBC49_Session2-2025March21_peripheral/SUBC49-Session2-2024Mac21.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1100497	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC50_Session01_2024OCT11/SUBC50-Session01-2024OCT11_peripheral/SUBC50-Session1-2024OCT11.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	480020	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC50_Session01_2024OCT11/SUBC50-Session01-2024OCT11_peripheral/SUBC50-Session1-2024OCT11.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC50_Session01_2024OCT11/SUBC50-Session01-2024OCT11_peripheral/SUBC50-Session1-2024OCT11.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC50_Session01_2024OCT11/SUBC50-Session01-2024OCT11_peripheral/SUBC50-Session1-2024OCT11.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC50_Session01_2024OCT11/SUBC50-Session01-2024OCT11_peripheral/SUBC50-Session1-2024OCT11.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	119590	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC50_Session01_2024OCT11/SUBC50-Session01-2024OCT11_peripheral/SUBC50-Session1-2024OCT11.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	119795	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/peripheral/SUBC050_SESSION02_2025MAY08.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	10299	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/peripheral/SUBC050_SESSION02_2025MAY08.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/peripheral/SUBC050_SESSION02_2025MAY08.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/peripheral/SUBC050_SESSION02_2025MAY08.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/peripheral/SUBC050_SESSION02_2025MAY08.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1208352	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC50_Session02_2025MAY08/peripheral/SUBC050_SESSION02_2025MAY08.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1208557	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	11203	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1221297	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC51_Session01_2024OCT15/SUBC051_SESSION1_2024OCT15_PERIPHERAL/SUBC051_SESSION1_2024OCT15.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1221502	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/SUBC52-peripheral/SUBC052_SESSION01_2024NOV05.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	9375	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/SUBC52-peripheral/SUBC052_SESSION01_2024NOV05.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/SUBC52-peripheral/SUBC052_SESSION01_2024NOV05.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/SUBC52-peripheral/SUBC052_SESSION01_2024NOV05.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/SUBC52-peripheral/SUBC052_SESSION01_2024NOV05.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1231211	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/SUBC52-peripheral/SUBC052_SESSION01_2024NOV05.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1231416	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/peripheral recording/SUBC052_SESSION01_2024NOV05.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	9375	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/peripheral recording/SUBC052_SESSION01_2024NOV05.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/peripheral recording/SUBC052_SESSION01_2024NOV05.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/peripheral recording/SUBC052_SESSION01_2024NOV05.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/peripheral recording/SUBC052_SESSION01_2024NOV05.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1231211	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC52_SESSION01_2024NOV05/peripheral recording/SUBC052_SESSION01_2024NOV05.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1231416	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC53_Session01_2024NOV08/SUBC053_Session01_2024NOV08_peripheral/SUBC053-Session1-2024NOV08.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	10195	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC53_Session01_2024NOV08/SUBC053_Session01_2024NOV08_peripheral/SUBC053-Session1-2024NOV08.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC53_Session01_2024NOV08/SUBC053_Session01_2024NOV08_peripheral/SUBC053-Session1-2024NOV08.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC53_Session01_2024NOV08/SUBC053_Session01_2024NOV08_peripheral/SUBC053-Session1-2024NOV08.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC53_Session01_2024NOV08/SUBC053_Session01_2024NOV08_peripheral/SUBC053-Session1-2024NOV08.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1412828	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC53_Session01_2024NOV08/SUBC053_Session01_2024NOV08_peripheral/SUBC053-Session1-2024NOV08.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1413034	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC54_Session01_2024NOV29/Peripheral/SUBC054_Session01_2024NOV29.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	239979	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC54_Session01_2024NOV29/Peripheral/SUBC054_Session01_2024NOV29.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC54_Session01_2024NOV29/Peripheral/SUBC054_Session01_2024NOV29.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC54_Session01_2024NOV29/Peripheral/SUBC054_Session01_2024NOV29.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC54_Session01_2024NOV29/Peripheral/SUBC054_Session01_2024NOV29.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1368107	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC54_Session01_2024NOV29/Peripheral/SUBC054_Session01_2024NOV29.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1368312	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC55_SESSION02_2025AUG14/peripheral/SUBC055_SESSION02_2025AUG14.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	4774	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC55_SESSION02_2025AUG14/peripheral/SUBC055_SESSION02_2025AUG14.ext	siemens_ascii_pmu	EXT	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC55_SESSION02_2025AUG14/peripheral/SUBC055_SESSION02_2025AUG14.ext2	siemens_ascii_pmu	EXT2	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC55_SESSION02_2025AUG14/peripheral/SUBC055_SESSION02_2025AUG14.pmu	siemens_binary_pmu_or_unknown	NA	NA	false	false	false
/lustre06/project/6001995/raw_original/Control/SUBC55_SESSION02_2025AUG14/peripheral/SUBC055_SESSION02_2025AUG14.puls	siemens_ascii_pmu	PULS	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC55_SESSION02_2025AUG14/peripheral/SUBC055_SESSION02_2025AUG14.resp	siemens_ascii_pmu	RESP	NA	true	false	false
/lustre06/project/6001995/raw_original/Control/SUBC56-test-2025JUN12/PERIPHERALS/SUBC56-TEST-2025JUN12.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	630225	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC56-test-2025JUN12/PERIPHERALS/SUBC56-TEST-2025JUN12.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	630225	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC56-test-2025JUN12/PERIPHERALS/SUBC56-TEST-2025JUN12.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	643116	true	true	false
/lustre06/project/6001995/raw_original/Control/SUBC56-test-2025JUN12/PERIPHERALS/SUBC56-TEST-2025JUN12.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	3215450	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON04-Session1-2025MAY17/peripheral/SUBON04_SESSION01_2025MAY17.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	9779	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON04-Session1-2025MAY17/peripheral/SUBON04_SESSION01_2025MAY17.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON04-Session1-2025MAY17/peripheral/SUBON04_SESSION01_2025MAY17.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	NA	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON04-Session1-2025MAY17/peripheral/SUBON04_SESSION01_2025MAY17.pmu	siemens_binary_pmu_vsn	NA	NA	true	false	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON04-Session1-2025MAY17/peripheral/SUBON04_SESSION01_2025MAY17.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1251309	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON04-Session1-2025MAY17/peripheral/SUBON04_SESSION01_2025MAY17.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1251515	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON06_Session01_2025AUG13/peripheral/SUBON06_2025AUG13.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	11806	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON06_Session01_2025AUG13/peripheral/SUBON06_2025AUG13.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1286281	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON06_Session01_2025AUG13/peripheral/SUBON06_2025AUG13.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1286281	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON06_Session01_2025AUG13/peripheral/SUBON06_2025AUG13.pmu	siemens_binary_pmu_or_unknown	NA	NA	false	false	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON06_Session01_2025AUG13/peripheral/SUBON06_2025AUG13.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1298565	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON06_Session01_2025AUG13/peripheral/SUBON06_2025AUG13.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	6492582	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON07_Session01_2025AUG15/peripheral/SUBON07_SESSION01_2025AUG15.ecg	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	6462	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON07_Session01_2025AUG15/peripheral/SUBON07_SESSION01_2025AUG15.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1014966	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON07_Session01_2025AUG15/peripheral/SUBON07_SESSION01_2025AUG15.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1014966	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON07_Session01_2025AUG15/peripheral/SUBON07_SESSION01_2025AUG15.pmu	siemens_binary_pmu_or_unknown	NA	NA	false	false	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON07_Session01_2025AUG15/peripheral/SUBON07_SESSION01_2025AUG15.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	1145659	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON07_Session01_2025AUG15/peripheral/SUBON07_SESSION01_2025AUG15.resp	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	5728320	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON08-Session1-2025AUG18/SUBON08-Session1-2025Aug18-peripheral/SUNON08-Session1-2025Aug18.ext	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	163746	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON08-Session1-2025AUG18/SUBON08-Session1-2025Aug18-peripheral/SUNON08-Session1-2025Aug18.ext2	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	163746	true	true	false
/lustre06/project/6001995/raw_original/Data_ON/SUBON08-Session1-2025AUG18/SUBON08-Session1-2025Aug18-peripheral/SUNON08-Session1-2025Aug18.puls	siemens_ascii_pmu	ECG;PULS;RESP;EXT;EXT2	245653	true	true	false
