physical_acquisition_id	subject_id	session	run	bids_name	selected_run	selected_reconstruction	selection_rule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56
sub-043_ses-02_phys02	sub-043	ses-02	4	sub-043_ses-02_run-04_T1w	4	NORM	prefer_NORM	-1.797210302	0.5511244141	2.555845124	-1.495631571	3.255429802	-3.182388392	2.620982384	-2.455706675	0.9816705432	-1.462843459	-0.9019635412	-0.4512756738	0.03054217525	-0.2401471393	0.5008490259	-0.1480616744	0.152093758	-0.6568563832	-0.857773479	-0.1779961503	-0.5855003601	-0.09800104548	-0.3408452337	0.2431965078	-0.2211441698	0.02749169833	-0.1893041945	-0.03312525785	0.115153021	-0.0342362879	-0.1950228486	-0.0518333416	0.1625140226	-0.04735714291	0.06640353581	-0.08973599835	-0.04020802709	-0.006178074275	0.06324713695	0.01228365513	-0.007042617994	0.01076147229	-0.01123041374	0.05035158163	0.02031047875	-0.02551597995	0.01269090575	-0.01786241167	-0.005214147458	7.738945099e-05	0.0007441797767	-4.980493368e-15	4.290097474e-15	-1.006049586e-15	1.386083206e-16	-7.605530308e-18
sub-044_ses-01_phys01	sub-044	ses-01	2	sub-044_ses-01_run-02_T1w	2	NORM	prefer_NORM	-0.5165377093	-5.019589863	3.927735983	-2.249766483	-1.361561518	2.683119316	-1.137618534	-0.2503024676	0.9888779518	-0.1243159657	0.5984687168	1.395002576	-0.05534036507	0.3804339844	-0.1036265689	-0.2998259164	0.248969409	0.09732386367	0.1236211083	0.6077343748	-0.6245929071	0.2510033672	-0.1453093061	-0.180406941	-0.07932960117	-0.06880844577	-0.315064576	-0.06448670136	0.2233693445	0.5183574045	0.199206379	0.03950868783	-0.01216488972	-0.1245282307	-0.1061594734	0.1790006843	0.07317653991	0.05312258145	0.08539331071	0.05615327441	-0.02416756005	0.006129743113	0.01891426675	-0.03638966719	-0.02993450901	-0.0269435619	0.01333109013	-0.009624386242	-0.008553482362	0.0002255822889	-0.0001242393276	6.188174048e-15	3.526162028e-15	1.786258289e-15	-1.847093879e-16	-3.159409543e-16
sub-044_ses-02_phys01	sub-044	ses-02	2	sub-044_ses-02_run-02_T1w	2	NORM	prefer_NORM	-4.239687838	-7.305805013	2.693409389	1.448488122	0.5979286588	0.6064968349	0.4960422737	-1.685761885	-0.9491860276	0.6554117431	0.1210258776	1.032304919	-0.6219988925	-0.1576251961	1.126324686	0.1183777173	0.384429474	-0.7876903516	0.08719264943	0.04005270255	0.3532830632	-0.3135202796	-0.4452749061	0.2280534865	0.3235686336	0.156183815	-0.1900757082	-0.3428271578	0.1087291489	-0.1419193325	0.07454487788	0.242993333	0.1150692705	0.02301609094	-0.1101513056	0.07804915362	-0.0051076082	0.2062875621	0.01635979138	-0.01896557615	-0.001085588405	0.1278277213	0.002650527605	-0.0149808331	0.007528003262	0.001209144589	-0.005086117765	0.02404092375	0.01069293577	8.526582758e-05	-0.0005107245726	-1.096587674e-14	4.139937031e-15	1.590877822e-15	6.282595506e-16	7.096362099e-16
sub-045_ses-01_phys01	sub-045	ses-01	2	sub-045_ses-01_run-02_T1w	2	NORM	prefer_NORM	-4.489017588	0.03209606381	1.89547909	-0.03094008772	2.640465682	0.8180664469	-2.715527576	1.904631114	1.089364093	-0.1526049578	-0.3130805803	-0.009986974642	0.6438988757	0.6017069841	-0.747134567	0.07370882688	-0.5799497468	0.3899459556	-0.1601884036	0.5247051572	0.4222842821	-0.02456743595	-0.2363717898	-0.3193936376	-0.6291878812	0.3948716116	-0.0853896964	-0.1643874517	-0.164570273	0.08851447922	-0.03272229076	-0.2094614395	-0.02422087928	-0.1442329644	0.004807685093	0.1283016998	0.02754338501	0.06925901334	0.09167657446	-0.04182059038	-0.03062025993	-0.02313299306	-0.04896203837	-0.009928395205	-0.01265291868	0.003695422757	0.02482474557	0.01223989933	0.01488746583	-6.471953933e-05	0.0002707963513	4.768532766e-16	4.139343629e-15	1.161832863e-15	3.743053018e-17	2.945938006e-16
sub-046_ses-01_phys01	sub-046	ses-01	2	sub-046_ses-01_run-02_T1w	2	NORM	prefer_NORM	-3.742189868	0.7925264064	-2.18677881	1.458981957	0.1567519121	-0.8887216929	-3.288496979	0.2760555163	2.243521721	-0.2355427278	-0.6683344498	0.1007959423	1.552202687	-1.391655723	0.3216144785	-0.8703562115	-0.2420879127	-1.150242365	-0.895054444	0.05716964219	0.2801437537	0.4120419858	0.3618781133	-0.1917105396	0.3722494723	-0.06040245804	-0.009395857512	0.02197061725	-0.3110648451	-0.2109966497	0.005421679824	0.09461863075	0.07773499548	-0.1135737948	-0.04254354737	0.01350081285	0.02196285254	-0.0722196712	0.07511081676	-0.04849219186	-0.0230955578	0.01347679142	0.01281473778	0.02400732377	-0.03719189617	0.003894678934	0.009015672798	0.008063643541	0.0001721896763	0.0005572618261	-0.0002366440794	9.161746199e-15	4.4726713e-15	-1.184802554e-15	8.413972844e-17	-2.033868148e-16
sub-046_ses-02_phys01	sub-046	ses-02	2	sub-046_ses-02_run-02_T1w	2	NORM	prefer_NORM	-2.919258346	0.6499246096	-3.783633161	0.5066892878	0.5061149635	0.4541504027	-1.006105121	0.999046298	1.382668804	-0.7292247668	-1.471996408	0.8657470585	-0.03376007068	0.01945233255	-0.08825217537	-0.32323681	-0.03712718068	-0.02003179548	-1.08689039	-0.3020001227	-0.3134979466	0.4594597209	-0.5981023115	0.2331281161	0.05249379067	-0.01516489646	0.1101050856	0.1058254187	-0.2437087486	0.03845749607	-0.06525196194	-0.09828551266	-0.01105458015	0.03912086329	-0.1000003461	-0.0447197819	0.04652604653	0.02344379946	-0.006754652688	-0.009382048979	0.005601893335	0.02865917339	-0.007419537374	-0.01624607352	0.001057528028	-0.01121691041	0.01053346146	-0.01040937724	-0.008973096068	0.001081888847	-0.0001496875565	1.184655361e-15	3.407123669e-15	-1.489758623e-15	1.685957054e-16	-4.259248563e-16
sub-047_ses-01_phys01	sub-047	ses-01	2	sub-047_ses-01_run-02_T1w	2	NORM	prefer_NORM	-2.482884574	3.964347215	-0.8279766743	-0.4321110518	-0.3961675775	0.6592395743	-0.5923347712	1.996540095	-0.4795822932	0.3116131294	-0.4430422365	-0.7274988945	-0.299346253	0.2266899145	0.243779939	-0.6709209691	0.307957723	0.1379291565	-0.1255530938	0.5093811844	-0.384156897	-0.1981201207	0.4536046155	0.2193337819	0.244586358	-0.005917162673	-0.2135479673	-0.1347301675	-0.2691718246	-0.01741092597	0.07197654533	-0.1030099592	-0.07643233813	0.02963736655	0.009193010045	0.02868793307	-0.1301934005	0.07933492799	0.01334203874	0.05034343242	0.01618879585	0.01260572559	0.006354355646	0.05496320072	-0.01596940453	-0.009396596228	-0.007615564067	5.787347484e-05	-0.003290872779	0.0002759569155	0.000264141966	-9.070213181e-15	2.296937299e-15	4.453573718e-15	-7.264518381e-17	2.399949688e-16
sub-047_ses-02_phys01	sub-047	ses-02	2	sub-047_ses-02_run-02_T1w	2	NORM	prefer_NORM	-2.703201027	4.229757132	-1.345283054	-0.3630369666	-0.7960105508	0.6410590805	-0.194563219	2.162582785	-0.6507384362	0.06879286793	-0.8933259804	-0.8882971495	-0.6060221225	-0.09574012135	0.1557192953	-0.169766156	0.5037952849	0.2112001325	-0.06840204621	0.570218679	-0.1810299393	0.004059918492	0.3126479716	0.1732864975	0.003914607028	0.03456858746	-0.258269741	0.001205220977	-0.1825801314	-0.1543790334	-0.04516197682	-0.1134752312	-0.04623254026	-0.08359231406	0.04921694432	-0.0644971525	-0.1207795216	0.05937749655	0.02081045419	-0.01615851848	-0.002134820037	0.03139984732	-0.01273347642	-0.001516082829	-0.002733429456	-0.006747978276	0.01827155548	0.006847789174	0.01051203297	0.0008815902448	-0.00035708321	-2.739482786e-15	2.729940716e-15	6.289500407e-16	9.188331497e-17	-4.080887032e-16
sub-048_ses-01_phys01	sub-048	ses-01	2	sub-048_ses-01_run-02_T1w	2	NORM	prefer_NORM	-0.5592290595	2.688667927	1.486868188	-1.162224738	0.8361697661	1.270149655	-0.4232729277	-0.3624106776	0.3573020251	1.194774215	1.588556486	-0.6486314595	0.4878192546	0.1058009351	0.004337090774	-0.0708266177	-0.07107866447	0.603210097	0.1911607816	-0.639459368	0.02896983777	-0.03331542045	0.08491384608	0.05638248328	0.03135457185	0.06138278883	-0.09938836499	0.06531361097	-0.07372567668	0.1052751944	0.1702130952	-0.1857792778	0.04496951545	0.2915887688	-0.09174055411	0.07994528345	0.08476867423	0.01100260359	0.001554309494	0.005116382209	-0.03417015707	0.01750105813	0.01049894536	0.01946721395	0.006414070467	0.01604306836	0.00933183419	-0.005558479136	0.001609351996	-0.0002174839217	-4.517242226e-05	3.340113735e-16	4.920966508e-15	-3.931701992e-15	-2.515228937e-16	3.269540159e-16
sub-048_ses-02_phys01	sub-048	ses-02	2	sub-048_ses-02_run-02_T1w	2	NORM	prefer_NORM	-0.5328339437	3.086075026	0.1410884736	-0.8104181761	1.797686389	0.5687610386	-0.4534565667	0.2018800066	-0.0385741917	0.511615179	1.031063767	-0.3710026889	0.2202782809	0.3272024559	-1.199139374	0.2345191143	-0.4306824008	0.5916144379	0.2455392614	0.06569374343	0.09895311381	-0.1521624072	-0.4302742846	-0.1975952213	-0.06720278173	0.2566250968	-0.1092657813	0.1218505707	0.1750606283	-0.007678436866	-0.06904658749	0.1087618803	-0.00778174793	-0.002731937736	-0.07312193318	-0.03277208207	0.01137657911	-0.004794766272	0.04452594583	-0.01414375178	-0.07436144128	-0.0009965186199	0.03375543756	0.03174117372	0.003799918108	-0.01456836173	-0.01117476143	-0.009696941192	0.003127788345	0.0004159848698	0.0002737852841	-3.888183522e-15	4.581165829e-15	-1.658709976e-15	1.609139212e-16	7.706434948e-17
sub-049_ses-01_phys01	sub-049	ses-01	2	sub-049_ses-01_run-02_T1w	2	NORM	prefer_NORM	-2.704911592	1.897720165	1.832012646	4.170208223	3.282447614	-2.175665982	-1.964188693	-0.1340268501	-2.3293479	0.6393668197	-1.881184493	0.5515141622	0.6546752493	0.241803371	-0.6791906531	-0.008212732654	-0.2710579438	0.6621738746	0.8967716915	0.4967371529	-0.6998594861	-0.1929114298	0.9106135267	-0.5041497298	0.06261622299	0.2240853642	0.2802697523	-0.2646919834	0.3262449066	-0.07194051558	0.1585989419	-0.02989408736	0.1045672816	0.1428028325	0.08041334239	0.1142597132	0.09660964718	-0.08925414315	0.08180790135	0.01274272928	-0.01844375441	-0.05981344927	0.03737756353	0.03586456278	-8.014873121e-05	0.00609084288	0.0005881074479	0.006269383036	-0.007738978756	0.0002384365584	-0.0009914456131	-3.846724001e-15	4.801559756e-15	1.419561622e-16	-1.712385085e-16	-2.510594254e-16
sub-050_ses-01_phys01	sub-050	ses-01	2	sub-050_ses-01_run-02_T1w	2	NORM	prefer_NORM	3.445983893	0.9575302922	-2.082133806	-1.431853522	-2.981448629	1.182317225	1.292821708	-2.5662233	-1.042376191	0.3799145921	0.7480232642	-0.2094421437	0.2608724768	-0.6146813734	0.1124048644	-0.6145425674	-0.8323177646	0.09944798851	0.3857972448	-0.3115654489	0.2524578182	0.6472338828	-0.2569207765	0.3063993571	0.3258931508	0.3546758899	0.1646725768	0.4226771579	0.1719588177	-0.08650696009	-0.313041639	0.1410308077	-0.270014136	0.0224589513	0.02072257074	0.0640577729	0.02813408782	-0.001181505032	0.01328732517	-0.1049482112	0.07514172317	-0.03623002333	-0.05060445586	0.007418190369	0.02838277738	-0.0218418464	-0.005799506302	-0.003116871357	0.005134443532	0.001183066052	-0.0006979627277	-2.686382646e-15	3.999148505e-15	6.009391055e-16	1.258419158e-16	-4.896545773e-16
sub-051_ses-01_phys01	sub-051	ses-01	2	sub-051_ses-01_run-02_T1w	2	NORM	prefer_NORM	-1.900025224	-1.592255796	-1.247356179	2.838724888	-1.296550102	-1.070762217	-0.2579394577	0.6244905616	0.1289605125	-0.03946016555	0.8088369076	1.166882192	1.294367864	0.9806847797	0.1439788875	-0.4674917904	0.5698301572	0.7700513177	0.4288722304	-0.08081742329	-0.1531235465	0.2329832171	0.3528839691	-0.2225900375	-0.3119039576	0.1580456232	-0.4408852665	-0.1131975851	-0.2125697378	-0.09109929578	-0.0718102028	0.2077598814	-0.1285170567	-0.01347897659	-0.009671579956	-0.1080244685	-0.07131545871	-0.08764396172	-0.007200955791	-0.0001751298997	0.002491336885	0.02695296488	-0.008769147965	0.0328241145	0.0105853727	-0.01555957167	-0.00112388387	-0.006502267567	-0.005517227861	-0.0007278127521	-0.0002631985452	2.843432908e-15	3.878701801e-15	1.821516541e-15	3.471274422e-17	5.627875168e-17
sub-052_ses-01_phys01	sub-052	ses-01	2	sub-052_ses-01_run-02_T1w	2	NORM	prefer_NORM	0.3316708689	3.102916171	1.348638243	-0.9764609382	-4.055023472	-0.9212927519	-0.9271041805	-0.9633978865	-0.5447328646	1.201022492	-0.6555412734	0.5692462753	0.1191124427	-0.6917410915	-0.01014317618	-0.5551729343	0.4979967494	-0.4039940038	-0.3567379338	0.4369228858	0.02944811579	-0.17264962	0.06013018527	0.07042980956	0.3352232802	0.3985841624	-0.2357774779	-0.1329594877	0.2374832428	0.04386752573	-0.03047420321	0.1035539954	-0.0622055452	-0.07396543431	0.135088277	-0.07754495919	0.003196553124	-0.02698610523	-0.03422335916	-0.031066171	0.0002540759674	-0.05257283308	0.006618065943	-0.006948546273	0.01674373263	0.007323305853	0.009683155009	0.002835860681	0.008244740086	-0.0005673684432	0.00025080872	-7.08072457e-15	4.701018021e-15	-2.796462676e-15	-1.833161429e-16	6.015293093e-18
sub-052_ses-02_phys01	sub-052	ses-02	2	sub-052_ses-02_run-02_T1w	2	NORM	prefer_NORM	2.242590469	2.977452414	1.623213606	-1.351375005	-3.588630808	-1.636518026	-1.278007822	-0.6769901521	-1.171416214	0.7160142919	-0.6774503505	0.91643721	0.237341138	-0.7255722938	-0.3180913643	-0.06182892237	0.03945506857	-0.3775222998	-0.6885343284	0.0295059313	-0.2195765267	0.3815488271	0.1349602198	0.3105277999	0.16136366	0.4946959581	-0.04024459762	-0.0461523388	-0.09433814924	0.3700213263	-0.1176874006	0.1155203756	-0.07703678697	-0.03799340536	-0.02225164716	-0.04941749369	-0.03561415051	-0.0007618369831	-0.04105653817	-0.01534963096	0.03873429377	-0.01197651537	0.01059890752	-0.03074518957	0.01762859973	-0.006551982991	0.01105925625	-0.01010369854	0.01005060938	-0.001271030905	0.0001208202456	-1.689679614e-15	3.928977979e-15	-5.633494814e-16	-8.069614601e-16	1.835698021e-16
sub-053_ses-01_phys01	sub-053	ses-01	2	sub-053_ses-01_run-02_T1w	2	NORM	prefer_NORM	-0.7957729059	-3.208776931	5.60034574	-1.380430711	1.246674129	-0.4026740567	-2.489589313	-0.1107589776	-0.5877959435	-2.304581614	1.447181449	1.040729903	-0.06468281777	0.4780321961	-0.6091777848	-0.5259561075	0.408943261	-0.5831751001	0.01598858366	0.3266014646	-0.4638945769	-0.02101140236	-0.3075620219	0.0846022999	0.6940169492	-0.347288272	0.1167248384	-0.135260603	0.4606166673	-0.07368590002	-0.1087569316	0.09250262248	-0.1761294483	-0.02522539658	0.0821425327	-0.1511631046	-0.006495977413	-0.008319142219	0.04900968964	-0.0147267277	0.03422856082	0.01638291407	-0.00691567901	0.02294286691	-0.01617268997	0.001083735815	-0.009017618086	-0.003124976238	-0.0042778982	-9.63553416e-05	0.0001928197605	-8.55376244e-15	3.813003086e-15	1.493732753e-16	-2.566823454e-16	-8.588518847e-17
sub-054_ses-01_phys01	sub-054	ses-01	2	sub-054_ses-01_run-02_T1w	2	NORM	prefer_NORM	1.938540812	-1.240852413	3.502705965	-1.747785768	-1.077618043	0.6284444415	0.3384768401	0.8768556275	0.3061736522	1.809938966	0.8461598495	-0.5800261697	0.0556731396	-0.3700343429	-0.6751220661	0.2743970909	-0.1082506915	-0.2340126333	0.0184466021	-0.09630971705	0.4020684753	0.1497955083	0.07162687651	0.2731262307	-0.4055175079	-0.4050857617	-0.1990015133	0.0594573075	0.1861880697	-0.1681087582	0.01450108267	-0.06598374509	-0.00247315302	-0.01324378341	-0.1490075773	0.0464121445	0.01616956911	-0.04314057685	0.04627840533	0.01276842102	-0.03559578339	0.03320646299	0.0397319649	0.003907183255	-0.02115754563	-0.05508448692	-0.02985336591	-0.009683566247	-0.003511122082	-0.0002868028225	-0.0001552022806	-4.6050082e-15	2.916422992e-15	3.199293607e-15	-1.481155239e-16	-3.151432968e-16
sub-054_ses-02_phys01	sub-054	ses-02	3	sub-054_ses-02_run-03_T1w	3	non-NORM	prefer_SeriesDescription_T1w_MPR_over_T1w_MPR_ND	-0.9618444319	-1.804775693	3.153446711	-2.569470482	-0.5948841397	0.1935195439	2.531327731	0.8005325268	-0.1889977305	-0.2466152986	-0.6773218364	-1.108949006	-0.9861018062	-0.3293776887	-1.055695148	0.29211961	-0.3595619369	-0.3324619206	0.2071821808	0.1538629921	1.296556208	-0.1569106075	-0.4114948055	0.2307493619	-0.2083707787	-0.2188129104	-0.01553804185	-0.226276665	0.3046941621	-0.2302681309	0.004319796408	-0.1179992896	-0.04716960805	0.07572604107	-0.201556035	0.06206285009	-0.09352817987	-0.07512542085	0.01842566818	0.002448507318	0.0235655113	0.002129506342	0.005761110089	-0.001120655186	-0.01622028255	-0.01394511618	-0.006333764407	0.0003299272444	0.002972398559	0.0001102157986	-0.000230801217	1.06054784e-14	4.601686576e-15	-1.978349352e-15	-2.117034122e-16	-5.251838677e-17
sub-056_ses-01_phys01	sub-056	ses-01	2	sub-056_ses-01_run-02_T1w	2	non-NORM	prefer_SeriesDescription_T1w_MPR_over_T1w_MPR_ND	1.987705289	-3.710205412	2.244239399	-2.406049099	0.5518439701	-1.548127539	-2.138413857	-2.895471977	1.211949294	-2.763961892	-0.6419951122	-0.4494977795	-1.105310238	-0.2899233958	0.575946133	-0.4635201628	-0.06458629029	-0.391227295	0.5756775786	-0.4109362811	0.8257524565	-0.05285734969	-0.08411128559	0.06906208818	-0.009646510529	-0.3734457811	-0.006235539749	-0.2077146659	0.4084597084	0.01075370969	-0.01614476984	-0.3368024643	-0.007181954959	-0.1761076801	0.08366628583	0.01820457982	0.05778153751	0.07611418545	0.03096370669	-0.01873298166	-0.02538499374	-0.04415818713	0.006347564796	-0.01714807374	0.004493908189	0.02118746581	-0.0141668928	-0.006253002675	-0.002096917449	0.0002557094881	0.0003068131915	5.747312759e-15	4.315411652e-15	-9.500423294e-16	-3.971137102e-16	3.253479215e-16
sub-057_ses-01_phys01	sub-057	ses-01	2	sub-057_ses-01_run-02_T1w	2	NORM	prefer_NORM	3.666154675	-3.473089611	-1.69242158	0.2107197255	-3.725217553	-1.340138341	0.4914649671	1.759060944	0.3642244889	-0.1077837678	-0.6656556666	0.773482634	0.4020787026	0.518667739	0.3267600541	0.2617818978	-0.1706253803	1.12973537	-0.09521146418	-0.223466539	-0.09195545933	-0.02385398546	0.3048628909	-0.1626371691	0.2658295249	-0.1777156284	0.2582301547	-0.1192199464	0.02607386353	-0.07993385974	-0.0994205753	-0.1821388137	0.01053146924	-0.04856470664	0.06379139948	-0.01087673233	-0.001536319136	0.0616189982	0.01874034909	-0.00972788056	-0.0137960837	0.01634394493	0.03685104614	0.0125531973	-0.0009516743046	0.004285199756	-0.009649564588	0.004559701631	0.008054907201	-0.001414557908	0.0007104464656	-1.74928174e-15	3.704519098e-15	-2.299738371e-15	-3.692891259e-16	2.995128114e-16
sub-057_ses-02_phys01	sub-057	ses-02	2	sub-057_ses-02_run-02_T1w	2	NORM	prefer_NORM	3.828173282	-4.92934534	-2.200398826	0.6502676433	-3.762416073	-1.808023358	1.609107529	0.8787721396	0.2974067672	-0.03623055705	-1.268517492	0.4347983307	0.8841155646	0.9244317347	0.3999442488	0.7100998155	-0.8108057097	0.8884420393	-0.4346632359	-0.07268100428	-0.1848030913	-0.1064062412	-0.04592914306	-0.06245786973	0.266659378	-0.09781691534	0.4332909976	-0.1632053283	0.0509795458	-0.1305851055	-0.1624403489	-0.02562949261	-0.1104884411	-0.07908332355	0.02964368185	-0.1012808833	0.01582056755	0.09643954321	0.07695660181	-0.03040225833	-0.05359307255	-0.02697336277	0.07994093649	-0.007127137657	-0.0212524641	0.04603159476	-0.009780309641	0.001179144347	-4.573947368e-05	-0.0001897879506	0.0003867292696	1.817001409e-15	4.032781663e-15	1.17735352e-15	5.013751274e-16	-9.522410467e-17
sub-058_ses-01_phys01	sub-058	ses-01	2	sub-058_ses-01_run-02_T1w	2	NORM	prefer_NORM	2.967447886	-1.182278003	-3.896541085	-1.384982497	1.459420116	1.658551927	4.195284805	1.632260411	-0.4450398236	-0.606167923	-0.4598790268	-0.6915409675	-0.5708575941	0.8739832869	-0.1695880661	-0.9019136591	-0.7875792647	-0.5535449408	0.3564645649	0.04205484475	-0.2594883622	0.495175219	-0.08100548778	-0.02609375434	0.2092997037	0.8672477039	0.4737401783	0.06742029151	0.2051494519	-0.05101638193	0.1257686259	-0.0785022822	0.4248417081	-0.0377292395	0.09251624302	-0.003311508493	0.02044849569	0.0141252713	0.07398680498	-0.05785964345	0.04419252584	0.03692256064	0.02111713765	0.01534039287	-0.01426784168	0.0007878060619	0.008626433027	-0.001961878373	-0.0005535638823	3.23526286e-05	-0.0002246932324	3.957332555e-15	3.442271836e-15	7.887816667e-16	-9.648240365e-17	-2.346432137e-16
sub-059_ses-01_phys01	sub-059	ses-01	2	sub-059_ses-01_run-02_T1w	2	NORM	prefer_NORM	-0.04284444026	-0.3881434624	-5.548321758	2.701435044	-0.1226949322	-1.657384993	0.9071914779	0.04099673815	1.825614081	-0.8708351507	-0.1474165503	-0.02151256285	0.2934115906	0.5766294569	-0.1874328585	-0.3389365173	0.6368597032	0.2825880051	0.2742582304	-0.3663181064	0.3071071425	1.05010529	0.7170392872	0.1887314818	-0.6149444296	0.4157044949	-0.001612955286	-0.3362097566	0.1421614626	0.1703856582	0.08446591106	-0.09241694283	-0.07939113943	-0.01537701739	-0.07393812023	-0.07477551082	0.0461892586	0.1180308197	-0.02641332203	0.0376995053	0.03259848488	0.02088991028	-0.02178271922	-0.01915321488	-0.009282965799	-0.003460926529	-0.009556379238	0.006909071059	-0.01739480075	0.0003265746641	-7.269840811e-06	-7.927360834e-15	4.718455845e-15	-2.806422637e-15	8.309396719e-17	2.104464531e-16
sub-060_ses-01_phys01	sub-060	ses-01	2	sub-060_ses-01_run-02_T1w	2	NORM	prefer_NORM	1.346845326	-6.530004546	-0.3723689856	2.16102583	-3.701434404	-1.223305546	0.923934483	-2.136764947	-0.9016603354	0.02023527287	0.6454634675	0.6615724116	-1.52483227	0.5553938445	-0.6997320787	1.438996756	-0.6326659659	-0.01213269034	-0.1909918902	0.03060331273	0.6599745349	0.4076353513	0.3693393858	0.2941683625	0.3091771449	0.09566702883	0.3650551471	-0.1380225852	-0.02974431175	0.08025255725	0.1667945205	-0.05514239121	-0.1096867509	0.1690378645	0.1305814577	0.1241422036	-0.07705208978	0.1318714275	0.0927800576	0.05140697311	0.04934786875	-0.009703893303	0.01958756863	0.06013177959	0.005454624903	-0.01208573577	0.02249722526	-0.02656922549	-0.005959611849	-0.0006853638459	6.168781992e-06	8.920621722e-15	3.536640949e-15	2.509956525e-15	3.472583233e-17	-1.300990887e-16
sub-061_ses-01_phys01	sub-061	ses-01	2	sub-061_ses-01_run-02_T1w	2	non-NORM	prefer_SeriesDescription_T1w_MPR_over_T1w_MPR_ND	0.5561401844	-1.97911421	1.876014624	-2.53925262	0.2173059067	2.144973234	-0.1818023706	0.6954552584	-0.5050049596	-1.086706819	0.8271269973	-2.040505551	-0.7869586495	0.3346121262	0.7163182289	-0.83304871	-0.6699290169	0.533041616	0.8710494048	-0.3020887132	0.5201217526	0.1124305299	0.2256469775	0.1417045354	0.5317373405	-0.2432086682	-0.1968312316	-0.03575029628	0.3320736625	0.2004529093	-0.1281743772	-0.04539212296	-0.01169875434	-0.08764093906	-0.06604171249	0.06121105122	-0.0481799874	-0.04886230413	0.05435382828	-0.01515177084	-0.0289473912	-0.023477825	0.01561260188	-0.04975773349	0.02434957508	0.01770593157	0.009964904649	0.00345883643	0.002706096571	0.0006792680853	-0.0001710000391	6.796670545e-16	3.923276177e-15	1.226112429e-15	2.628405271e-16	-7.237860929e-18
sub-062_ses-01_phys01	sub-062	ses-01	3	sub-062_ses-01_run-03_T1w	3	non-NORM	prefer_SeriesDescription_T1w_MPR_over_T1w_MPR_ND	0.9845314043	2.305469447	1.20896754	-1.560598219	1.747178397	-2.239696375	-0.5069865555	0.1672528715	0.9883246531	0.4790526272	-0.5725862821	-0.01033730992	-0.8292024604	-0.8537063359	-0.4648660371	0.9032119423	0.4324398664	1.255118739	-0.2032432607	-0.3162210426	0.5476060411	-0.1845410778	-0.6908278862	0.07842446453	0.6444211424	0.2044005441	0.255241981	0.009078018368	0.2515364081	0.1444869977	0.002148001073	0.08031340642	-0.03593848343	0.008158322361	-0.04434415627	-0.02141270507	0.01592040067	-0.04048631478	0.03707901159	-0.0148568011	0.06012945116	0.01987692559	-0.02237062626	-0.02520195023	-0.02010160411	-0.02004305485	-0.001729545356	0.007437976651	-0.008380664664	0.0001582408457	-9.880009861e-05	-1.253555326e-15	5.28012214e-15	-1.725481909e-15	-3.859806818e-16	1.735545193e-16
sub-063_ses-01_phys01	sub-063	ses-01	2	sub-063_ses-01_run-02_T1w	2	non-NORM	prefer_SeriesDescription_T1w_MPR_over_T1w_MPR_ND	-0.58729479	-3.461212981	-0.9567621423	1.29522907	2.914692535	-0.7510630389	-0.03922367603	0.4468174696	-0.5784131685	-0.01086376576	-0.5218695237	-0.2793914488	0.1193337218	0.6790029289	1.323983517	-0.3499244924	0.2719565253	0.6428099994	-0.1267226695	-0.7345672743	1.535517486	-0.4658711581	0.4874924072	-0.1202202939	0.2534197448	0.4701352693	0.1366015115	0.06567589708	-0.07109836021	0.07124698219	0.004744248923	0.1486158398	0.06594280102	0.04416316214	-0.08594471339	-0.0773826577	-0.1062168002	-0.01348723284	0.01322591197	0.0441342938	-0.06098365884	-0.003784510689	0.01178257854	-0.01345498729	0.03207161616	-0.02061961537	0.009722840611	-0.0003825937167	-0.005237312716	0.0007191705985	0.0002211656979	-3.946072121e-15	3.453239371e-15	-1.803418443e-15	6.279448026e-16	-2.2224125e-16
sub-064_ses-01_phys01	sub-064	ses-01	2	sub-064_ses-01_run-02_T1w	2	NORM	prefer_NORM	-0.02930697972	7.868277852	-0.2037279082	-0.749358126	1.31780237	-1.982814686	-0.468043998	0.6569881082	-0.9846754814	-0.8865645368	-1.597967442	0.8272332425	0.06679080547	1.175646891	-0.150456743	0.9061151004	0.2356773885	-0.1529793867	0.6995993175	-0.3113408081	0.4227090389	-0.2776134525	-0.06766689465	-0.207128231	-0.338427556	-0.3315982599	0.07455304042	0.2909393876	-0.290493707	0.2220259508	-0.01206802985	-0.09315033699	0.1077939272	0.05709764348	0.01997253006	0.01841113549	0.01587460383	0.1273423864	-0.03937711213	0.05200912545	0.04251315239	0.008512071702	0.006948262918	-0.0201358661	-0.006877839774	-0.02594347204	-0.006179031155	-0.005922027311	0.01266460003	0.0004282624253	0.0001383678254	-8.556455364e-15	4.099494765e-15	-1.324070125e-15	-1.292481e-16	-3.005297953e-16
