iqm	family_group	model	n_obs	n_subjects	r2	r2_adj	term	beta	se	p	ci_low	ci_high	vif	anatomy_sensitive_by_construction	selected_anatomy	fdr_q
efc	entropy / information	A_acquisition_age_sex	132	83	0.3148120119520811	0.298752918482208	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.007502321973626016	0.013978800993390945	0.5924114277292545	-0.02015712406738065	0.03516176801463268	1.054672241057326	FALSE	icv_etiv+total_wm+mean_cortical_thickness	0.7973352210726662
efc	entropy / information	A_acquisition_age_sex	132	83	0.3148120119520811	0.298752918482208	C(sex)[T.M]	0.041035965513057285	0.005790681576400347	8.217467551032942e-11	0.029578112677265258	0.05249381834884931	1.0341868013958861	FALSE	icv_etiv+total_wm+mean_cortical_thickness	4.601781828578448e-09
efc	entropy / information	A_acquisition_age_sex	132	83	0.3148120119520811	0.298752918482208	age	0.0004966828072105862	0.0003091410174692591	0.11059432418733925	-0.0001150055125384076	0.00110837112695958	1.0789157431589922	FALSE	icv_etiv+total_wm+mean_cortical_thickness	0.2477312861796399
efc	entropy / information	B_acquisition_age_sex_anatomy	132	83	0.39729393366001065	0.3683640424756911	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.012802982137490374	0.013575708520987077	0.3474590572188393	-0.014065029898576966	0.03967099417355771	1.1043504240334137	FALSE	icv_etiv+total_wm+mean_cortical_thickness	0.5853698343092762
efc	entropy / information	B_acquisition_age_sex_anatomy	132	83	0.39729393366001065	0.3683640424756911	C(sex)[T.M]	0.03053134709769778	0.006129057067524999	2.0512033350698322e-06	0.01840118248747294	0.04266151170792262	1.2862671374116312	FALSE	icv_etiv+total_wm+mean_cortical_thickness	0.00011486738676391061
efc	entropy / information	B_acquisition_age_sex_anatomy	132	83	0.39729393366001065	0.3683640424756911	age	0.00030281879010632466	0.0003134532117174141	0.3358728585913381	-0.0003175440183723521	0.0009231815985850014	1.2314702819886814	FALSE	icv_etiv+total_wm+mean_cortical_thickness	0.5877775025348417
efc	entropy / information	B_acquisition_age_sex_anatomy	132	83	0.39729393366001065	0.3683640424756911	icv_etiv	3.320479101098134e-08	2.637067737835404e-08	0.21032034266534969	-1.8986052369718227e-08	8.53956343916809e-08	2.7808277107323653	FALSE	icv_etiv+total_wm+mean_cortical_thickness	0.5353608722390719
efc	entropy / information	B_acquisition_age_sex_anatomy	132	83	0.39729393366001065	0.3683640424756911	total_wm	1.1205426500154114e-07	7.38740332777744e-08	0.13183484207170137	-3.415161531709179e-08	2.582601453201741e-07	2.7625549912036185	FALSE	icv_etiv+total_wm+mean_cortical_thickness	0.26366968414340275
efc	entropy / information	B_acquisition_age_sex_anatomy	132	83	0.39729393366001065	0.3683640424756911	mean_cortical_thickness	-0.07334414370351977	0.03511765869195864	0.03877966775056844	-0.14284634868644214	-0.0038419387205974043	1.1686380010010804	FALSE	icv_etiv+total_wm+mean_cortical_thickness	0.09442006061007968
fber	entropy / information	A_acquisition_age_sex	132	83	0.0562820996192136	0.03416371132903895	"C(software_platform, Treatment(""E11""))[T.XA30]"	-232.71986646816202	2180.073774113369	0.9151555370974624	-4546.368293755425	4080.928560819101	1.054672241057326	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.9317947286810527
fber	entropy / information	A_acquisition_age_sex	132	83	0.0562820996192136	0.03416371132903895	C(sex)[T.M]	-1118.196139621846	903.0898318761693	0.2179120386936891	-2905.1136647207813	668.7213854770896	1.0341868013958861	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.31186641975579377
fber	entropy / information	A_acquisition_age_sex	132	83	0.0562820996192136	0.03416371132903895	age	-104.29142556479012	48.212305547957385	0.03238612218367402	-199.68770915497305	-8.89514197460717	1.0789157431589922	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.09068114211428724
fber	entropy / information	B_acquisition_age_sex_anatomy	132	83	0.1281292752631944	0.08627948047582767	"C(software_platform, Treatment(""E11""))[T.XA30]"	-884.0597821418963	2169.8055386001893	0.6843837302605533	-5178.374236294352	3410.2546720105597	1.1043504240334137	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.7820845178370038
fber	entropy / information	B_acquisition_age_sex_anatomy	132	83	0.1281292752631944	0.08627948047582767	C(sex)[T.M]	-1467.2881914278928	979.6072117306646	0.1366976184435857	-3406.0524419057865	471.4760590500009	1.2862671374116312	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.2140214694189088
fber	entropy / information	B_acquisition_age_sex_anatomy	132	83	0.1281292752631944	0.08627948047582767	age	-51.63712730985873	50.09922788376212	0.3046730680547689	-150.7897170769179	47.51546245720044	1.2314702819886814	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.555487404560981
fber	entropy / information	B_acquisition_age_sex_anatomy	132	83	0.1281292752631944	0.08627948047582767	icv_etiv	-0.00018092894407979124	0.004214825454136294	0.9658283848439402	-0.008522591617272122	0.008160733729112538	2.7808277107323653	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.9801997465390107
fber	entropy / information	B_acquisition_age_sex_anatomy	132	83	0.1281292752631944	0.08627948047582767	total_wm	0.0074651216557401695	0.011807286987419414	0.5283802390196608	-0.015902964687661964	0.0308332079991423	2.7625549912036185	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.6038631303081837
fber	entropy / information	B_acquisition_age_sex_anatomy	132	83	0.1281292752631944	0.08627948047582767	mean_cortical_thickness	16238.041230868177	5612.855506928828	0.004502765003653236	5129.503574528924	27346.57888720743	1.1686380010010804	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.02101290335038177
fwhm_avg	smoothness / sharpness	A_acquisition_age_sex	132	83	0.07726020895971031	0.0556334951072035	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.2284528812125877	0.07867335699986308	0.004343412083719125	0.07278420305976258	0.3841215593654128	1.054672241057326	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.081077025562757
fwhm_avg	smoothness / sharpness	A_acquisition_age_sex	132	83	0.07726020895971031	0.0556334951072035	C(sex)[T.M]	-0.03014648198157871	0.032590231390236195	0.3566982825716417	-0.09463182282220924	0.034338858859051816	1.0341868013958861	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.45397963236390765
fwhm_avg	smoothness / sharpness	A_acquisition_age_sex	132	83	0.07726020895971031	0.0556334951072035	age	0.0007620382317109153	0.0017398603529844056	0.6621330954989522	-0.0026805727314905344	0.004204649194912365	1.0789157431589922	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.9320236028916243
fwhm_avg	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.13532472819469787	0.09382031514804334	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.19579786946646838	0.07886044959112506	0.014359619218856853	0.039723252402579595	0.3518724865303572	1.1043504240334137	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.11487695375085483
fwhm_avg	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.13532472819469787	0.09382031514804334	C(sex)[T.M]	-0.04317437202046913	0.03560331272341878	0.22755035739023335	-0.11363774660588138	0.027289002564943127	1.2862671374116312	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.2885342830275185
fwhm_avg	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.13532472819469787	0.09382031514804334	age	0.0010021028944920117	0.0018208302840034818	0.5830581246560728	-0.002601546219704231	0.004605752008688254	1.2314702819886814	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.7593315111800016
fwhm_avg	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.13532472819469787	0.09382031514804334	icv_etiv	-3.588002878876266e-07	1.5318563085415338e-07	0.020748023301388932	-6.619736631246714e-07	-5.562691265058181e-08	2.7808277107323653	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.11618893048777802
fwhm_avg	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.13532472819469787	0.09382031514804334	total_wm	1.2304578386119217e-06	4.291296817686419e-07	0.004859749663148867	3.811569393646172e-07	2.079758737859226e-06	2.7625549912036185	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.03486066828233379
fwhm_avg	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.13532472819469787	0.09382031514804334	mean_cortical_thickness	-0.10098693601173148	0.2039963033055883	0.6214388513960496	-0.5047209381122181	0.3027470660887551	1.1686380010010804	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.7317357375979663
fwhm_x	smoothness / sharpness	A_acquisition_age_sex	132	83	0.059316763024932495	0.037269499658329375	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.17229968274111998	0.07640932196428823	0.025834663248533663	0.021110784716149744	0.3234885807660902	1.054672241057326	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.3616852854794713
fwhm_x	smoothness / sharpness	A_acquisition_age_sex	132	83	0.059316763024932495	0.037269499658329375	C(sex)[T.M]	-0.04575367129969175	0.03165236082644273	0.15075976992664944	-0.10838327499484332	0.016875932395459814	1.0341868013958861	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.2558347610876475
fwhm_x	smoothness / sharpness	A_acquisition_age_sex	132	83	0.059316763024932495	0.037269499658329375	age	0.000401527556612122	0.0016897912451392784	0.8125560568627092	-0.0029420131224198627	0.0037450682356441065	1.0789157431589922	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.9533202656311612
fwhm_x	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.10621005952127271	0.06330814237829374	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.1432651225837771	0.0771235561016361	0.06557825801180972	-0.009371966699604828	0.29590221186715904	1.1043504240334137	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.30603187072177873
fwhm_x	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.10621005952127271	0.06330814237829374	C(sex)[T.M]	-0.05606381212873239	0.03481915333307586	0.10988915331952914	-0.12497523795910485	0.012847613701640073	1.2862671374116312	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.18099389958510684
fwhm_x	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.10621005952127271	0.06330814237829374	age	0.0006337686658099262	0.0017807266796980618	0.722512016168906	-0.0028905104382316374	0.00415804776985149	1.2314702819886814	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.8257280184787498
fwhm_x	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.10621005952127271	0.06330814237829374	icv_etiv	-3.160318511544154e-07	1.498117327050388e-07	0.0368936200053143	-6.125278632218888e-07	-1.9535839086942025e-08	2.7808277107323653	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.17217022669146675
fwhm_x	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.10621005952127271	0.06330814237829374	total_wm	1.0613311483753318e-06	4.19678143586005e-07	0.012685889960772195	2.3073601621619496e-07	1.8919262805344686e-06	2.7625549912036185	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.043271721772737325
fwhm_x	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.10621005952127271	0.06330814237829374	mean_cortical_thickness	-0.07951571231731525	0.19950330519400805	0.6908912522167057	-0.4743575135316864	0.31532608889705593	1.1686380010010804	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.7737982024827103
fwhm_y	smoothness / sharpness	A_acquisition_age_sex	132	83	0.0793646968750723	0.05778730695808176	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.25957671852490677	0.08929606029274632	0.004303182863503114	0.0828892070202053	0.43626423002960824	1.054672241057326	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.081077025562757
fwhm_y	smoothness / sharpness	A_acquisition_age_sex	132	83	0.0793646968750723	0.05778730695808176	C(sex)[T.M]	-0.012982694638834752	0.03699065831374336	0.7261861614178267	-0.08617503195975601	0.060209642682086506	1.0341868013958861	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.8613982024394334
fwhm_y	smoothness / sharpness	A_acquisition_age_sex	132	83	0.0793646968750723	0.05778730695808176	age	0.0017396447809953177	0.0019747813097809558	0.3800066296544984	-0.0021677974314304343	0.00564708699342107	1.0789157431589922	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.6516226493557599
fwhm_y	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.14092845825618616	0.09969302425248305	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.22663374115461957	0.08931981688988139	0.012399924204252373	0.04985873810069619	0.40340874420854295	1.1043504240334137	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.11487695375085483
fwhm_y	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.14092845825618616	0.09969302425248305	C(sex)[T.M]	-0.033196149679179734	0.04032542788707148	0.411958401634432	-0.11300517623233856	0.046612876873979095	1.2862671374116312	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.45234648022604296
fwhm_y	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.14092845825618616	0.09969302425248305	age	0.0018420890414891505	0.0020623294490200923	0.373462244353839	-0.0022395168925913424	0.0059236949755696435	1.2314702819886814	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.6337541116307571
fwhm_y	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.14092845825618616	0.09969302425248305	icv_etiv	-3.8372781852528143e-07	1.7350284672475123e-07	0.028808313386769212	-7.27111485527703e-07	-4.034415152285986e-08	2.7808277107323653	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.14666050451446144
fwhm_y	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.14092845825618616	0.09969302425248305	total_wm	1.436856402416336e-06	4.860457275645786e-07	0.0037239962603428235	4.749115847226004e-07	2.3988012201100715e-06	2.7625549912036185	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.03475729842986636
fwhm_y	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.14092845825618616	0.09969302425248305	mean_cortical_thickness	-0.17258230492242133	0.2310526068763172	0.4565027843011562	-0.6298640897309724	0.2846994798861298	1.1686380010010804	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.5945152539735987
fwhm_z	smoothness / sharpness	A_acquisition_age_sex	132	83	0.08197927077940104	0.06046315993829321	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.25348224237173567	0.08186162367111305	0.0024067266978897643	0.0915050338950672	0.41545945084840413	1.054672241057326	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.081077025562757
fwhm_z	smoothness / sharpness	A_acquisition_age_sex	132	83	0.08197927077940104	0.06046315993829321	C(sex)[T.M]	-0.03170308000621014	0.03391096248030516	0.3516044458401071	-0.09880171295520632	0.03539555294278604	1.0341868013958861	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.45397963236390765
fwhm_z	smoothness / sharpness	A_acquisition_age_sex	132	83	0.08197927077940104	0.06046315993829321	age	0.00014494235752527057	0.0018103688324440912	0.9363127187797546	-0.003437181678647935	0.003727066393698476	1.0789157431589922	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.953336586393932
fwhm_z	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.13337840258916345	0.0917805659134433	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.2174947446610084	0.08235946866380481	0.00932625680213219	0.054495134591130034	0.3804943547308868	1.1043504240334137	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.11487695375085483
fwhm_z	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.13337840258916345	0.0917805659134433	C(sex)[T.M]	-0.04026315425349561	0.037183023096815426	0.28096514130694633	-0.11385297172476583	0.03332666321777461	1.2862671374116312	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.32779266485810404
fwhm_z	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.13337840258916345	0.0917805659134433	age	0.0005304509761769689	0.0019016200832612082	0.78074656614917	-0.0032330911775237956	0.004293993129877733	1.2314702819886814	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.8744361540870704
fwhm_z	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.13337840258916345	0.0917805659134433	icv_etiv	-3.766411939831842e-07	1.599824402408384e-07	0.020117927614510565	-6.932662985444109e-07	-6.001608942195743e-08	2.7808277107323653	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.11618893048777802
fwhm_z	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.13337840258916345	0.0917805659134433	total_wm	1.1931859650440956e-06	4.4817006194586124e-07	0.008779999091039638	3.062017903359218e-07	2.0801701397522692e-06	2.7625549912036185	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.03924228137699082
fwhm_z	smoothness / sharpness	B_acquisition_age_sex_anatomy	132	83	0.13337840258916345	0.0917805659134433	mean_cortical_thickness	-0.050862790795460466	0.21304756993826982	0.811698835935207	-0.4725103729092913	0.3707847913183704	1.1686380010010804	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.8587209049743408
icvs_csf	morphology / tissue	A_acquisition_age_sex	132	83	0.11139339749048549	0.0905666802441687	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.0032822962197038806	0.002615115990570193	0.21172022130531443	-0.001892157559726001	0.008456749999133761	1.054672241057326	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.7973352210726662
icvs_csf	morphology / tissue	A_acquisition_age_sex	132	83	0.11139339749048549	0.0905666802441687	C(sex)[T.M]	-0.003391034072152975	0.001083304926789099	0.0021638873445670413	-0.005534537952253013	-0.0012475301920529362	1.0341868013958861	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.005648918190324988
icvs_csf	morphology / tissue	A_acquisition_age_sex	132	83	0.11139339749048549	0.0905666802441687	age	0.0001226004183118151	5.7833258983171876e-05	0.035945388227285456	8.16743461193263e-06	0.00023703340201169755	1.0789157431589922	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.09585436860609454
icvs_csf	morphology / tissue	B_acquisition_age_sex_anatomy	132	83	0.18389440822180325	0.14472133981644975	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.003856732064265102	0.0025950996364676442	0.1397547961554343	-0.001279292192562195	0.008992756321092399	1.1043504240334137	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.43479269915024
icvs_csf	morphology / tissue	B_acquisition_age_sex_anatomy	132	83	0.18389440822180325	0.14472133981644975	C(sex)[T.M]	-0.0022111413719343737	0.0011716157387465101	0.06144460540306133	-0.004529914327439635	0.00010763158357088732	1.2862671374116312	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.12744066305820126
icvs_csf	morphology / tissue	B_acquisition_age_sex_anatomy	132	83	0.18389440822180325	0.14472133981644975	age	7.618059661821674e-05	5.99189585221245e-05	0.20594919930791675	-4.240645880303551e-05	0.00019476765203946898	1.2314702819886814	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.44358289081705143
icvs_csf	morphology / tissue	B_acquisition_age_sex_anatomy	132	83	0.18389440822180325	0.14472133981644975	icv_etiv	3.285219777066262e-10	5.0409549654205665e-09	0.9481422938969544	-9.64815352875493e-09	1.0305197484168182e-08	2.7808277107323653	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.9801997465390107
icvs_csf	morphology / tissue	B_acquisition_age_sex_anatomy	132	83	0.18389440822180325	0.14472133981644975	total_wm	-2.392015804478466e-08	1.4121581691827007e-08	0.09277989818293693	-5.186852083393572e-08	4.028204744366403e-09	2.7625549912036185	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.2164864290935195
icvs_csf	morphology / tissue	B_acquisition_age_sex_anatomy	132	83	0.18389440822180325	0.14472133981644975	mean_cortical_thickness	-0.012242004014624518	0.006713006777083514	0.07059790398581667	-0.025527877573713522	0.0010438695444644867	1.1686380010010804	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.13632698700709425
icvs_gm	morphology / tissue	A_acquisition_age_sex	132	83	0.3058518591712729	0.28958276212059963	"C(software_platform, Treatment(""E11""))[T.XA30]"	-0.0013873655053570516	0.0024381845761663494	0.5703425273889688	-0.006211730252689269	0.0034369992419751656	1.054672241057326	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.7973352210726662
icvs_gm	morphology / tissue	A_acquisition_age_sex	132	83	0.3058518591712729	0.28958276212059963	C(sex)[T.M]	-0.001396580828541009	0.0010100115533331643	0.1691529581877014	-0.003395061247099085	0.0006018995900170672	1.0341868013958861	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.2631268238475355
icvs_gm	morphology / tissue	A_acquisition_age_sex	132	83	0.3058518591712729	0.28958276212059963	age	-0.00036450968354538675	5.3920422861036685e-05	4.393912407341155e-10	-0.00047120045247029177	-0.0002578189146204817	1.0789157431589922	TRUE	icv_etiv+total_wm+mean_cortical_thickness	2.4605909481110472e-08
icvs_gm	morphology / tissue	B_acquisition_age_sex_anatomy	132	83	0.48411984544934894	0.4593575980309177	"C(software_platform, Treatment(""E11""))[T.XA30]"	-0.003371367758079849	0.0021765045507242653	0.12391404690098104	-0.007678940388636224	0.0009362048724765263	1.1043504240334137	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.4081874486149964
icvs_gm	morphology / tissue	B_acquisition_age_sex_anatomy	132	83	0.48411984544934894	0.4593575980309177	C(sex)[T.M]	-0.0008586521379368014	0.000982631630496067	0.38388701114975476	-0.0028034020885102234	0.0010860978126366206	1.2862671374116312	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.4299534524877253
icvs_gm	morphology / tissue	B_acquisition_age_sex_anatomy	132	83	0.48411984544934894	0.4593575980309177	age	-0.00024897082033795815	5.025390318946564e-05	2.3054308100036424e-06	-0.00034842953173166394	-0.00014951210894425238	1.2314702819886814	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.000129104125360204
icvs_gm	morphology / tissue	B_acquisition_age_sex_anatomy	132	83	0.48411984544934894	0.4593575980309177	icv_etiv	-6.797416292360663e-09	4.227838217868264e-09	0.11040726449533755	-1.5164832839984855e-08	1.5700002552635283e-09	2.7808277107323653	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.381266466741455
icvs_gm	morphology / tissue	B_acquisition_age_sex_anatomy	132	83	0.48411984544934894	0.4593575980309177	total_wm	8.579489014601826e-09	1.1843740557692905e-08	0.47017991734012243	-1.4860743468602268e-08	3.201972149780592e-08	2.7625549912036185	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.5851127860232634
icvs_gm	morphology / tissue	B_acquisition_age_sex_anatomy	132	83	0.48411984544934894	0.4593575980309177	mean_cortical_thickness	0.03596630943014715	0.005630184519332336	3.010542086140432e-09	0.024823475507568027	0.04710914335272627	1.1686380010010804	TRUE	icv_etiv+total_wm+mean_cortical_thickness	8.42951784119321e-08
icvs_wm	morphology / tissue	A_acquisition_age_sex	132	83	0.2657347825853149	0.24852544155215828	"C(software_platform, Treatment(""E11""))[T.XA30]"	-0.0018949307143469774	0.002572597448143332	0.46272403802721107	-0.0069852542933001496	0.0031953928646061944	1.054672241057326	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.7973352210726662
icvs_wm	morphology / tissue	A_acquisition_age_sex	132	83	0.2657347825853149	0.24852544155215828	C(sex)[T.M]	0.004787614900694044	0.0010656917323239208	1.5549999343295175e-05	0.0026789617350544003	0.006896268066333687	1.0341868013958861	TRUE	icv_etiv+total_wm+mean_cortical_thickness	5.442499770153312e-05
icvs_wm	morphology / tissue	A_acquisition_age_sex	132	83	0.2657347825853149	0.24852544155215828	age	0.00024190926523358163	5.689296192383437e-05	4.05321794797963e-05	0.00012933681991517834	0.0003544817105519849	1.0789157431589922	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.0004539604101737185
icvs_wm	morphology / tissue	B_acquisition_age_sex_anatomy	132	83	0.3782616301118903	0.348418188357261	"C(software_platform, Treatment(""E11""))[T.XA30]"	-0.000485364306185601	0.002451285314184776	0.8433635794255174	-0.005336762170505906	0.0043660335581347035	1.1043504240334137	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.891101140525075
icvs_wm	morphology / tissue	B_acquisition_age_sex_anatomy	132	83	0.3782616301118903	0.348418188357261	C(sex)[T.M]	0.003069793509871011	0.001106687548292474	0.006389245282638979	0.0008795215014730231	0.005260065518268999	1.2862671374116312	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.025556981130555916
icvs_wm	morphology / tissue	B_acquisition_age_sex_anatomy	132	83	0.3782616301118903	0.348418188357261	age	0.0001727902237194741	5.6598390675456364e-05	0.0027693469030598368	6.077498418045993e-05	0.0002848054632584883	1.2314702819886814	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.025847237761891812
icvs_wm	morphology / tissue	B_acquisition_age_sex_anatomy	132	83	0.3782616301118903	0.348418188357261	icv_etiv	6.4688943202323375e-09	4.761597089590716e-09	0.1767341043979449	-2.9548972790236966e-09	1.589268591948837e-08	2.7808277107323653	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.4712909450611864
icvs_wm	morphology / tissue	B_acquisition_age_sex_anatomy	132	83	0.3782616301118903	0.348418188357261	total_wm	1.5340669037857944e-08	1.333899682609267e-08	0.25231397224003443	-1.1058861175867028e-08	4.1740199251582916e-08	2.7625549912036185	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.39248840126227574
icvs_wm	morphology / tissue	B_acquisition_age_sex_anatomy	132	83	0.3782616301118903	0.348418188357261	mean_cortical_thickness	-0.023724305415522586	0.006340987719872798	0.0002775787233937826	-0.036273907089329746	-0.011174703741715426	1.1686380010010804	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.0019430510637564783
inu_med	homogeneity / bias field	A_acquisition_age_sex	132	83	0.02861673410258747	0.005849938808116906	"C(software_platform, Treatment(""E11""))[T.XA30]"	-0.0009235889993505263	0.025962529224555313	0.9716775196562459	-0.052294888763483524	0.050447710764782466	1.054672241057326	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.9716775196562459
inu_med	homogeneity / bias field	A_acquisition_age_sex	132	83	0.02861673410258747	0.005849938808116906	C(sex)[T.M]	0.01317656836156593	0.01075490950393155	0.22276172839699557	-0.008103857566276379	0.03445699428940824	1.0341868013958861	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.31186641975579377
inu_med	homogeneity / bias field	A_acquisition_age_sex	132	83	0.02861673410258747	0.005849938808116906	age	0.0007237249448393552	0.0005741610245649154	0.20978515965434982	-0.00041235073756793915	0.0018598006272466496	1.0789157431589922	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.41957031930869965
inu_med	homogeneity / bias field	B_acquisition_age_sex_anatomy	132	83	0.05860165870009726	0.013414538317701896	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.007676888639555808	0.026465681133631166	0.7722436576238549	-0.044701978963696216	0.06005575624280784	1.1043504240334137	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.8479538201359976
inu_med	homogeneity / bias field	B_acquisition_age_sex_anatomy	132	83	0.05860165870009726	0.013414538317701896	C(sex)[T.M]	0.012324118666847603	0.011948523331079224	0.3043286735658446	-0.011323491929415112	0.03597172926311032	1.2862671374116312	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.34780419836096527
inu_med	homogeneity / bias field	B_acquisition_age_sex_anatomy	132	83	0.05860165870009726	0.013414538317701896	age	0.0002997240113038315	0.0006110732812803854	0.6246486292240437	-0.000909665852288113	0.001509113874895776	1.2314702819886814	TRUE	icv_etiv+total_wm+mean_cortical_thickness	0.7773405163676989
