IQM	IQM_family	model	predictor	term	coefficient	SE	statistic	p_value	q_value	CI_low	CI_high	std_coefficient	n_observations	n_subjects	converged	status	exclusion_reason	fdr_family	exploratory	acquisition_variable
rpve_csf	morphology / tissue	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-0.04969794985	0.04136886003	-1.201337185	0.2296204318	0.8381206029	-0.1307794256	0.0313835259	-0.07987067838	133	83	True	ok		model_B_software_platform	True	software_platform
rpve_gm	morphology / tissue	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-0.05035873831	0.04281004312	-1.176330007	0.2394630294	0.8381206029	-0.134264881	0.03354740438	-0.08069006459	133	83	True	ok		model_B_software_platform	True	software_platform
rpve_wm	morphology / tissue	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-0.05264656668	0.04347881578	-1.210855579	0.2259507596	0.8381206029	-0.1378634797	0.03257034635	-0.08476935138	133	83	True	ok		model_B_software_platform	True	software_platform
snr_csf	signal / SNR	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.04745880815	0.03801741158	1.248344014	0.2119051024	0.8381206029	-0.02705394932	0.1219715656	0.3187407934	133	83	True	ok		model_B_software_platform	True	software_platform
snr_gm	signal / SNR	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-0.02787770855	0.1704060451	-0.1635957723	0.8700493731	0.9977952046	-0.3618674197	0.3061120026	-0.0466311209	133	83	True	ok		model_B_software_platform	True	software_platform
snr_total	signal / SNR	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.009121701001	0.1573009327	0.05798885516	0.9537575059	0.9977952046	-0.2991824618	0.3174258638	0.01508191751	133	83	True	ok		model_B_software_platform	True	software_platform
snr_wm	signal / SNR	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.0008775151379	0.3175600327	0.002763304722	0.9977952046	0.9977952046	-0.6215287119	0.6232837422	0.0006414442082	133	83	True	ok		model_B_software_platform	True	software_platform
snrd_csf	signal / SNR	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-3.161478337	6.066142458	-0.5211678359	0.6022498582	0.9977952046	-15.05089908	8.727942406	-0.1924552159	133	83	True	ok		model_B_software_platform	True	software_platform
snrd_gm	signal / SNR	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-5.238365145	11.86685397	-0.4414282975	0.65890296	0.9977952046	-28.49697154	18.02024125	-0.1657561387	133	83	True	ok		model_B_software_platform	True	software_platform
snrd_total	signal / SNR	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-5.057066884	11.25366553	-0.4493706403	0.6531643071	0.9977952046	-27.11384602	16.99971225	-0.1682760015	133	83	True	ok		model_B_software_platform	True	software_platform
snrd_wm	signal / SNR	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-6.768310701	15.86602825	-0.4265913683	0.6696769858	0.9977952046	-37.86515465	24.32853325	-0.16009968	133	83	True	ok		model_B_software_platform	True	software_platform
summary_bg_k	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-137.1370107	645.3862606	-0.2124882711	0.8317261272	0.9977952046	-1402.070837	1127.796816	-0.0885428951	133	83	True	ok		model_B_software_platform	True	software_platform
summary_bg_mad	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-0.5006963062	1.087968157	-0.4602122799	0.6453638575	0.9977952046	-2.633074711	1.631682099	-0.1916009457	133	83	True	ok		model_B_software_platform	True	software_platform
summary_bg_mean	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-1.681358842	2.054996781	-0.8181807668	0.4132539757	0.9977952046	-5.709078522	2.346360837	-0.3300535732	133	83	True	ok		model_B_software_platform	True	software_platform
summary_bg_median	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-0.3377150318	0.7338244688	-0.4602122799	0.6453638575	0.9977952046	-1.775984562	1.100554498	-0.1916009457	133	83	True	ok		model_B_software_platform	True	software_platform
summary_bg_p95	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-5.677368802	6.497931159	-0.8737194444	0.3822710591	0.9977952046	-18.41307985	7.058342244	-0.3691955268	133	83	True	ok		model_B_software_platform	True	software_platform
summary_bg_stdv	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	1.973563332	8.017898822	0.246144704	0.8055702186	0.9977952046	-13.74122959	17.68835625	0.0831237066	133	83	True	ok		model_B_software_platform	True	software_platform
summary_csf_k	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.03338747432	0.04014417269	0.8316891865	0.4055844059	0.9977952046	-0.04529365833	0.112068607	0.2225651767	133	83	True	ok		model_B_software_platform	True	software_platform
summary_csf_mad	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-4.544597203	2.692474635	-1.687888586	0.09143261812	0.5689140683	-9.821750517	0.7325561097	-0.3752477036	133	83	True	ok		model_B_software_platform	True	software_platform
summary_csf_mean	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-3.906569183	7.144921901	-0.5467616354	0.5845425034	0.9977952046	-17.91035878	10.09722041	-0.1240273898	133	83	True	ok		model_B_software_platform	True	software_platform
summary_csf_median	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-2.446691802	8.179864356	-0.2991115373	0.7648549436	0.9977952046	-18.47893134	13.58554773	-0.06634667213	133	83	True	ok		model_B_software_platform	True	software_platform
summary_csf_p05	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.9433325909	5.511033122	0.1711716424	0.8640888045	0.9977952046	-9.858093846	11.74475903	0.03675939497	133	83	True	ok		model_B_software_platform	True	software_platform
summary_csf_p95	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-13.75834166	7.371296179	-1.866475221	0.0619749077	0.4338243539	-28.20581669	0.6891333658	-0.4326596799	133	83	True	ok		model_B_software_platform	True	software_platform
summary_csf_stdv	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-4.989622663	2.465620333	-2.023678422	0.0430032502	0.3440260016	-9.822149715	-0.1570956121	-0.3851040525	133	83	True	ok		model_B_software_platform	True	software_platform
summary_gm_k	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.151863338	0.1219915077	1.244868113	0.2131802338	0.8381206029	-0.08723562355	0.3909622996	0.5136227878	133	83	True	ok		model_B_software_platform	True	software_platform
summary_gm_mad	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-0.8789840533	1.724520417	-0.5096976787	0.6102632795	0.9977952046	-4.258981961	2.501013854	-0.1901880772	133	83	True	ok		model_B_software_platform	True	software_platform
summary_gm_mean	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-2.092633879	3.177055421	-0.6586708768	0.5101071384	0.9977952046	-8.319548081	4.134280322	-0.1761705441	133	83	True	ok		model_B_software_platform	True	software_platform
summary_gm_median	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-1.236393244	3.188840286	-0.3877250453	0.6982195194	0.9977952046	-7.486405358	5.013618869	-0.10854297	133	83	True	ok		model_B_software_platform	True	software_platform
summary_gm_p05	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-5.710561253	7.481588284	-0.7632819445	0.4452952677	0.9977952046	-20.37420484	8.953082331	-0.1989458909	133	83	True	ok		model_B_software_platform	True	software_platform
summary_gm_p95	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-0.09220377736	6.1682161	-0.01494820802	0.9880734998	0.9977952046	-12.18168518	11.99727763	-0.004333351141	133	83	True	ok		model_B_software_platform	True	software_platform
summary_gm_stdv	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	1.109127849	3.807916542	0.2912689491	0.7708456334	0.9977952046	-6.354251428	8.572507127	0.0899451037	133	83	True	ok		model_B_software_platform	True	software_platform
summary_wm_k	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-0.06615315153	0.04885017423	-1.354205027	0.1756709755	0.8381206029	-0.1618977336	0.02959143059	-0.5075217622	133	83	True	ok		model_B_software_platform	True	software_platform
summary_wm_mad	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.1256585155	2.332646031	0.05386951722	0.9570391231	0.9977952046	-4.446243693	4.697560724	0.01686110238	133	83	True	ok		model_B_software_platform	True	software_platform
summary_wm_mean	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-1.72255014	3.377564021	-0.5099977763	0.6100530197	0.9977952046	-8.342453976	4.897353696	-0.1247581377	133	83	True	ok		model_B_software_platform	True	software_platform
summary_wm_median	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-0.815839096	3.48473261	-0.234118134	0.8148932682	0.9977952046	-7.645789507	6.014111315	-0.06822704511	133	83	True	ok		model_B_software_platform	True	software_platform
summary_wm_p05	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-1.229030365	5.178975173	-0.2373114997	0.8124151414	0.9977952046	-11.37963518	8.92157445	-0.0440642187	133	83	True	ok		model_B_software_platform	True	software_platform
summary_wm_p95	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	-4.192755788	3.350029223	-1.251557974	0.2107309762	0.8381206029	-10.75869241	2.373180835	-0.5261325545	133	83	True	ok		model_B_software_platform	True	software_platform
summary_wm_stdv	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.2286393764	2.332636172	0.0980175902	0.9219183257	0.9977952046	-4.34324351	4.800522263	0.02560762866	133	83	True	ok		model_B_software_platform	True	software_platform
tpm_overlap_csf	morphology / tissue	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.0005423738246	0.003921218722	0.1383176668	0.8899893636	0.9977952046	-0.007143073645	0.008227821294	0.03823845758	133	83	True	ok		model_B_software_platform	True	software_platform
tpm_overlap_gm	morphology / tissue	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.0005969320772	0.002587852878	0.2306669295	0.8175735672	0.9977952046	-0.00447516636	0.005669030514	0.07240491371	133	83	True	ok		model_B_software_platform	True	software_platform
tpm_overlap_wm	morphology / tissue	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.002836983935	0.00260080318	1.090810699	0.2753561876	0.9070556769	-0.002260496628	0.007934464498	0.2666345376	133	83	True	ok		model_B_software_platform	True	software_platform
wm2max	intensity	B_acquisition_software_platform	software_platform[T.XA30]	"C(software_platform, Treatment(""E11""))[T.XA30]"	0.06487394071	0.02206882636	2.939618974	0.003286160817	0.03680500114	0.02161983586	0.1081280456	0.9736684063	133	83	True	ok		model_B_software_platform	True	software_platform
cjv	contrast	C_full_SAR	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.05157525041	0.03360698555	1.53465863	0.1248677027	0.2767076112	-0.01429323089	0.1174437317	0.7132464225	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Data_ON	False	SAR
cnr	contrast	C_full_SAR	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-0.2443790433	0.101361426	-2.410966902	0.01591029223	0.07852203258	-0.4430437877	-0.04571429884	-1.100737091	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Data_ON	False	SAR
efc	entropy / information	C_full_SAR	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-0.02389992845	0.01398902002	-1.70847768	0.08754774452	0.2451336847	-0.05131790386	0.003518046954	-0.6074749765	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Data_ON	False	SAR
fber	entropy / information	C_full_SAR	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	3596.433657	2365.829599	1.52015752	0.1284713909	0.2767076112	-1040.507151	8233.374465	0.6835940879	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Data_ON	False	SAR
fwhm_avg	smoothness / sharpness	C_full_SAR	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-0.258821966	0.09076214727	-2.851650977	0.00434928266	0.05006479045	-0.4367125058	-0.08093142617	-1.422072699	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Data_ON	False	SAR
fwhm_x	smoothness / sharpness	C_full_SAR	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-0.2058172064	0.09043835956	-2.275773326	0.02285958	0.09143832001	-0.3830731339	-0.0285612788	-1.15438593	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Data_ON	False	SAR
fwhm_y	smoothness / sharpness	C_full_SAR	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-0.3359189827	0.1007426602	-3.33442637	0.0008547552658	0.02663654716	-0.5333709684	-0.1384669971	-1.620690614	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Data_ON	False	SAR
fwhm_z	smoothness / sharpness	C_full_SAR	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-0.2348235142	0.09684101284	-2.42483538	0.01531532976	0.07852203258	-0.4246284116	-0.04501861679	-1.249482579	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Data_ON	False	SAR
icvs_csf	morphology / tissue	C_full_SAR	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.003182352075	0.003261715121	0.9756683086	0.3292288619	0.5761505082	-0.00321049209	0.009575196241	0.4957584688	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Data_ON	False	SAR
icvs_gm	morphology / tissue	C_full_SAR	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-0.005722124631	0.002961797949	-1.931976701	0.05336238169	0.1757819632	-0.01152714194	8.289267928e-05	-0.8494374914	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Data_ON	False	SAR
icvs_wm	morphology / tissue	C_full_SAR	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.002610394847	0.002995154901	0.8715391801	0.3834598227	0.6488112329	-0.003260000887	0.008480790581	0.3725505818	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Data_ON	False	SAR
inu_med	homogeneity / bias field	C_full_SAR	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.005602035149	0.02776108083	0.2017945621	0.8400773329	0.9224378557	-0.04880868344	0.06001275374	0.09229556512	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Data_ON	False	SAR
inu_range	homogeneity / bias field	C_full_SAR	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.00179950834	0.02303784605	0.07811096297	0.9377397867	0.9724708899	-0.04335384021	0.04695285688	0.03326745046	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Data_ON	False	SAR
qi_2	artifact	C_full_SAR	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-7.812357192e-05	0.0002870579248	-0.2721526395	0.785504656	0.8797652147	-0.000640746766	0.0004844996221	-0.1363791141	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Data_ON	False	SAR
rpve_csf	morphology / tissue	C_full_SAR	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.1365836159	0.28949334	0.4718022733	0.6370679282	0.799750415	-0.4308129042	0.703980136	0.2173182965	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Data_ON	False	SAR
rpve_gm	morphology / tissue	C_full_SAR	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.1092700022	0.2903924636	0.3762838774	0.706705864	0.8076638446	-0.4598887678	0.6784287722	0.1733455421	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Data_ON	False	SAR
rpve_wm	morphology / tissue	C_full_SAR	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.1111818129	0.2899094866	0.3835052596	0.7013451712	0.8076638446	-0.4570303397	0.6793939656	0.1772522791	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Data_ON	False	SAR
snr_csf	signal / SNR	C_full_SAR	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	0.0455420762	0.06968102883	0.6535792734	0.5133829012	0.7770119585	-0.09103023072	0.1821143831	0.303919225	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Data_ON	False	SAR
snr_gm	signal / SNR	C_full_SAR	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-0.5172144581	0.2842611738	-1.819504406	0.06883451122	0.2141518127	-1.074356121	0.03992720463	-0.8637589476	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Data_ON	False	SAR
snr_total	signal / SNR	C_full_SAR	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-0.7805106373	0.3091540716	-2.52466556	0.01158084412	0.07205858565	-1.386441483	-0.1745797913	-1.27794776	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Data_ON	False	SAR
snr_wm	signal / SNR	C_full_SAR	Data_ON	"C(cohort, Treatment(""Control""))[T.Data_ON]"	-1.870666336	0.7128353738	-2.624261372	0.008683711844	0.06078598291	-3.267797995	-0.4735346761	-1.350172004	127	79	True	ok	excluded 6/133 rows with missing ['sar']; no other rows were removed	model_C_SAR_Data_ON	False	SAR
