subject	session	n_t1w	run	acq	ProtocolName	SeriesDescription	ImageType	NORM_status	SeriesInstanceUID	AcquisitionNumber	SeriesNumber	RepetitionTime	EchoTime	FlipAngle	SliceThickness	voxel_size	size_x	size_y	size_z	SAR	ShimSetting	series_time	n_dicom_files	dicom_match	n_acquisition_clusters	session_pattern	has_norm_non_norm_pair	consecutive_series	same_acquisition_parameters	same_SeriesInstanceUID	series_time_delta_s	json_differing_keys	bids_name
sub-033	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024021214280144158647719.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0428686	-1568,1267,-11273,224,34,-272,34,28	142811.972	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.279	ImageType,SeriesNumber	sub-033_ses-01_run-01_T1w
sub-033	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.202402121420519801347504.0.0.0	1	49	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0428686	-1568,1267,-11273,224,34,-272,34,28	142812.251	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.279	ImageType,SeriesNumber	sub-033_ses-01_run-02_T1w
sub-034	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024022018575856711447707.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0367661	-1556,1181,-11188,603,73,-399,271,62	185809.226	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.285	ImageType,SeriesNumber	sub-034_ses-01_run-01_T1w
sub-034	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024022018505672022647486.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0367661	-1556,1181,-11188,603,73,-399,271,62	185809.511	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.285	ImageType,SeriesNumber	sub-034_ses-01_run-02_T1w
sub-034	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024082719090749990944425.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0331202	-1572,1236,-11291,557,30,-292,143,70	190908.517	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.088	ImageType,SeriesNumber	sub-034_ses-02_run-01_T1w
sub-034	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024082719012955284044208.0.0.0	1	49	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0331202	-1572,1236,-11291,557,30,-292,143,70	190908.605	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.088	ImageType,SeriesNumber	sub-034_ses-02_run-02_T1w
sub-035	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024022716062671534726399.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0455699	-1540,1289,-11222,387,86,-115,229,30	160641.05	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.368	ImageType,SeriesNumber	sub-035_ses-01_run-01_T1w
sub-035	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024022715592375132926166.0.0.0	1	49	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0455699	-1540,1289,-11222,387,86,-115,229,30	160641.418	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.368	ImageType,SeriesNumber	sub-035_ses-01_run-02_T1w
sub-035	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024082410242558669763452.0.0.0	1	51	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.036985	-1543,1278,-11278,398,54,-311,31,8	102443.377	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.459	ImageType,SeriesNumber	sub-035_ses-02_run-01_T1w
sub-035	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024082410172116770863226.0.0.0	1	52	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.036985	-1543,1278,-11278,398,54,-311,31,8	102443.836	416	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.459	ImageType,SeriesNumber	sub-035_ses-02_run-02_T1w
sub-036	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024022912455685403307526.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0325507	-1558,1297,-11304,359,28,-183,-33,31	124602.15	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.198	ImageType,SeriesNumber	sub-036_ses-01_run-01_T1w
sub-036	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024022912384817203207311.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0325507	-1558,1297,-11304,359,28,-183,-33,31	124602.348	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.198	ImageType,SeriesNumber	sub-036_ses-01_run-02_T1w
sub-036	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.202408301026166918647724.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0359869	-1571,1286,-11275,232,61,-271,-93,53	102630.199	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.424	ImageType,SeriesNumber	sub-036_ses-02_run-01_T1w
sub-036	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024083010191030664447487.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0359869	-1571,1286,-11275,232,61,-271,-93,53	102630.623	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.424	ImageType,SeriesNumber	sub-036_ses-02_run-02_T1w
sub-037	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024030715433941969870063.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0427623	-1572,1311,-11299,251,-6,-275,62,53	154356.905	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.45	ImageType,SeriesNumber	sub-037_ses-01_run-01_T1w
sub-037	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024030715362987960469834.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0427623	-1572,1311,-11299,251,-6,-275,62,53	154357.355	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.45	ImageType,SeriesNumber	sub-037_ses-01_run-02_T1w
sub-038	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024031010525382009747711.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0446674	-1564,1266,-11271,360,57,-325,66,6	105304.252	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.275	ImageType,SeriesNumber	sub-038_ses-01_run-01_T1w
sub-038	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024031010455125418847488.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0446674	-1564,1266,-11271,360,57,-325,66,6	105304.527	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.275	ImageType,SeriesNumber	sub-038_ses-01_run-02_T1w
sub-038	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024090811072852085166500.0.0.0	1	53	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0440118	-1574,1244,-11249,326,48,-529,37,0	110737.872	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.235	ImageType,SeriesNumber	sub-038_ses-02_run-01_T1w
sub-038	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024090811002641836266283.0.0.0	1	54	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0440118	-1574,1244,-11249,326,48,-529,37,0	110738.107	416	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.235	ImageType,SeriesNumber	sub-038_ses-02_run-02_T1w
sub-039	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024031818142855477903693.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0353115	-1567,1312,-11268,506,96,-58,42,112	181430.674	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.092	ImageType,SeriesNumber	sub-039_ses-01_run-01_T1w
sub-039	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024031818064590620603476.0.0.0	1	49	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0353115	-1567,1312,-11268,506,96,-58,42,112	181430.766	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.092	ImageType,SeriesNumber	sub-039_ses-01_run-02_T1w
sub-039	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024100510350019790147706.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0339668	-1547,1336,-11337,312,115,-165,-38,49	103517.525	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.792	ImageType,SeriesNumber	sub-039_ses-02_run-01_T1w
sub-039	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024100510275629819347487.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0339668	-1547,1336,-11337,312,115,-165,-38,49	103518.317	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.792	ImageType,SeriesNumber	sub-039_ses-02_run-02_T1w
sub-040	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024032117122437712141082.0.0.0	1	53	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.045135	-1546,1275,-11288,256,55,-310,-31,11	171229.548	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.169	ImageType,SeriesNumber	sub-040_ses-01_run-01_T1w
sub-040	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024032117052055375440859.0.0.0	1	54	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.045135	-1546,1275,-11288,256,55,-310,-31,11	171229.717	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.169	ImageType,SeriesNumber	sub-040_ses-01_run-02_T1w
sub-040	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024100418591939064418514.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0383776	-1560,1251,-11258,213,68,-501,-100,16	185931.556	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.331	ImageType,SeriesNumber	sub-040_ses-02_run-01_T1w
sub-040	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024100418521588561718299.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0383776	-1560,1251,-11258,213,68,-501,-100,16	185931.887	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.331	ImageType,SeriesNumber	sub-040_ses-02_run-02_T1w
sub-041	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024050610562140180557945.0.0.0	1	51	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0332144	-1561,1331,-11289,523,46,-132,-36,46	105622.665	209	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.066	ImageType,SeriesNumber	sub-041_ses-01_run-01_T1w
sub-041	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024050610491844972657722.0.0.0	1	52	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0332144	-1561,1331,-11289,523,46,-132,-36,46	105622.731	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.066	ImageType,SeriesNumber	sub-041_ses-01_run-02_T1w
sub-041	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024110814185128826562687.0.0.0	1	2	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0312188	-1575,1311,-11338,409,27,-291,-27,31	141906.264	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.382	ImageType,SeriesNumber	sub-041_ses-02_run-01_T1w
sub-041	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024110814114758397262474.0.0.0	1	3	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0312188	-1575,1311,-11338,409,27,-291,-27,31	141906.646	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.382	ImageType,SeriesNumber	sub-041_ses-02_run-02_T1w
sub-042	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024051316453922732020551.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0345065	-1561,1322,-11305,512,16,-41,-111,24	164542.171	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.109	ImageType,SeriesNumber	sub-042_ses-01_run-01_T1w
sub-042	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024051316383776435220330.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0345065	-1561,1322,-11305,512,16,-41,-111,24	164542.28	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.109	ImageType,SeriesNumber	sub-042_ses-01_run-02_T1w
sub-043	ses-02	4	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024072518154521634977751.0.0.0|1.3.12.2.1107.5.2.43.166092.2025021915263588040108902.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0385156	-1540,1271,-11222,390,54,-96,-66,21	152646.242|181601.372	208	ambiguous_n=2	2	INDEPENDENT_SCANS_EACH_WITH_RECON_PAIRS	False	False	True	False		ImageType,ImagingFrequency,SAR,SeriesNumber,ShimSetting,TxRefAmp	sub-043_ses-02_run-01_T1w
sub-043	ses-02	4	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024072518154521634977751.0.0.0|1.3.12.2.1107.5.2.43.166092.2025021915263588040108902.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0376144	-1551,1269,-11234,473,40,-41,2,61	152646.242|181601.372	208	ambiguous_n=2	2	INDEPENDENT_SCANS_EACH_WITH_RECON_PAIRS	False	False	True	False		ImageType,ImagingFrequency,SAR,SeriesNumber,ShimSetting,TxRefAmp	sub-043_ses-02_run-02_T1w
sub-043	ses-02	4	3		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024072518083696227877532.0.0.0|1.3.12.2.1107.5.2.43.166092.2025021915193198234108685.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0385156	-1540,1271,-11222,390,54,-96,-66,21	152646.516|181601.778	208	ambiguous_n=2	2	INDEPENDENT_SCANS_EACH_WITH_RECON_PAIRS	False	False	True	False		ImageType,ImagingFrequency,SAR,SeriesNumber,ShimSetting,TxRefAmp	sub-043_ses-02_run-03_T1w
sub-043	ses-02	4	4		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024072518083696227877532.0.0.0|1.3.12.2.1107.5.2.43.166092.2025021915193198234108685.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0376144	-1551,1269,-11234,473,40,-41,2,61	152646.516|181601.778	208	ambiguous_n=2	2	INDEPENDENT_SCANS_EACH_WITH_RECON_PAIRS	False	False	True	False		ImageType,ImagingFrequency,SAR,SeriesNumber,ShimSetting,TxRefAmp	sub-043_ses-02_run-04_T1w
sub-044	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024072911174827951747720.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0305655	-1558,1236,-11304,333,23,-238,88,65	111756.913	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.244	ImageType,SeriesNumber	sub-044_ses-01_run-01_T1w
sub-044	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024072911104453372647487.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0305655	-1558,1236,-11304,333,23,-238,88,65	111757.157	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.244	ImageType,SeriesNumber	sub-044_ses-01_run-02_T1w
sub-044	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.202502101129091524247698.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0375552	-1571,1243,-11220,396,34,-106,122,56	112926.681	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.441	ImageType,SeriesNumber	sub-044_ses-02_run-01_T1w
sub-044	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2025021011220234867447487.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0375552	-1571,1243,-11220,396,34,-106,122,56	112927.122	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.441	ImageType,SeriesNumber	sub-044_ses-02_run-02_T1w
sub-045	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024082315051194750947706.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0414162	-1560,1324,-11255,274,-42,-393,112,12	150514.105	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.533	ImageType,SeriesNumber	sub-045_ses-01_run-01_T1w
sub-045	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024082314572326130147493.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0414162	-1560,1324,-11255,274,-42,-393,112,12	150514.638	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.533	ImageType,SeriesNumber	sub-045_ses-01_run-02_T1w
sub-046	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024082712284417532585938.0.0.0	1	51	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0426579	-1560,1303,-11274,216,30,-448,42,8	122848.178	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.145	ImageType,SeriesNumber	sub-046_ses-01_run-01_T1w
sub-046	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024082712214179108385706.0.0.0	1	52	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0426579	-1560,1303,-11274,216,30,-448,42,8	122848.323	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.145	ImageType,SeriesNumber	sub-046_ses-01_run-02_T1w
sub-046	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2025022311563166909147711.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0462452	-1564,1301,-11280,261,43,-390,-17,32	115639.687	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.24	ImageType,SeriesNumber	sub-046_ses-02_run-01_T1w
sub-046	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2025022311492739723047488.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0462452	-1564,1301,-11280,261,43,-390,-17,32	115639.927	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.24	ImageType,SeriesNumber	sub-046_ses-02_run-02_T1w
sub-047	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.20240920124509751647708.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0376381	-1572,1301,-11288,319,72,-307,-78,8	124517.974	416	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.298	ImageType,SeriesNumber	sub-047_ses-01_run-01_T1w
sub-047	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2024092012375121018647487.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0376381	-1572,1301,-11288,319,72,-307,-78,8	124518.272	416	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.298	ImageType,SeriesNumber	sub-047_ses-01_run-02_T1w
sub-047	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2025031711153662571847716.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0365599	-1523,1280,-11281,274,67,-325,-56,50	111539.625	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.124	ImageType,SeriesNumber	sub-047_ses-02_run-01_T1w
sub-047	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.202503171108318923547487.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0365599	-1523,1280,-11281,274,67,-325,-56,50	111539.749	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.124	ImageType,SeriesNumber	sub-047_ses-02_run-02_T1w
sub-048	ses-01	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2024091917210816390830133.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0482064	-1559,1224,-11207,349,12,-321,-47,6	172121.722	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.424	ImageType,SeriesNumber	sub-048_ses-01_run-01_T1w
sub-048	ses-01	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.202409191714058072929918.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0482064	-1559,1224,-11207,349,12,-321,-47,6	172122.146	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.424	ImageType,SeriesNumber	sub-048_ses-01_run-02_T1w
sub-048	ses-02	2	1		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND	non-NORM	1.3.12.2.1107.5.2.43.166092.2025032112165944318515702.0.0.0	1	47	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0379157	-1573,1283,-11287,401,32,-302,-67,38	121707.1	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.304	ImageType,SeriesNumber	sub-048_ses-02_run-01_T1w
sub-048	ses-02	2	2		T1w_MPR	T1w_MPR	ORIGINAL,PRIMARY,M,ND,NORM	NORM	1.3.12.2.1107.5.2.43.166092.2025032112095130992715469.0.0.0	1	48	2.5	0.00222	8	0.8	0.8x0.8x0.8	208.0	300.0	320.0	0.0379157	-1573,1283,-11287,401,32,-302,-67,38	121707.404	208	unique	1	PAIRED_NORM_NON_NORM	True	True	True	False	0.304	ImageType,SeriesNumber	sub-048_ses-02_run-02_T1w
