participant_id	session_id	fmri_number	destination	status	method	reason	n_events	scan_info	stim_order	already_existed
sub-006	ses-02	2	sub-006/ses-02/func/sub-006_ses-02_task-fmri_run-07_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_MATLAB/2-Grating/Results/December-14-2023_ 5-40-46_PM__scan_info_for_subject_SUBC06__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_MATLAB/2-Grating/Results/fMRI_2.mat	False
sub-006	ses-02	3	sub-006/ses-02/func/sub-006_ses-02_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_MATLAB/2-Grating/Results/December-14-2023_ 5-45-14_PM__scan_info_for_subject_SUBC06__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_MATLAB/2-Grating/Results/fMRI_3.mat	False
sub-006	ses-02	4	sub-006/ses-02/func/sub-006_ses-02_task-fmri_run-03_events.tsv	written	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_MATLAB/2-Grating/Results/December-14-2023_ 5-49-36_PM__scan_info_for_subject_SUBC06__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC06_Session02_2023DEC14/SUBC06_Session02_2023DEC14_MATLAB/2-Grating/Results/fMRI_4.mat	False
sub-007	ses-01	1	sub-007/ses-01/func/sub-007_ses-01_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/Results/May-31-2023_ 2-26-29_PM__scan_info_for_subject_SUBC07__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/Results/fMRI_1.mat	False
sub-007	ses-01	2	sub-007/ses-01/func/sub-007_ses-01_task-fmri_run-07_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/Results/May-31-2023_ 2-30-50_PM__scan_info_for_subject_SUBC07__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/Results/fMRI_2.mat	False
sub-007	ses-01	3	sub-007/ses-01/func/sub-007_ses-01_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/Results/May-31-2023_ 2-35-49_PM__scan_info_for_subject_C07__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/Results/fMRI_3.mat	False
sub-007	ses-01	4	sub-007/ses-01/func/sub-007_ses-01_task-fmri_run-03_events.tsv	skipped_existing	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/Results/May-31-2023_ 2-40-14_PM__scan_info_for_subject_C07__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC07-Session1-2023MAY31/SUBC07_Session01_2023MAY31_Matlab/2-Grating/Results/fMRI_4.mat	True
sub-007	ses-02	1	sub-007/ses-02/func/sub-007_ses-02_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/2-Grating/Results/November-24-2023_ 3-15-32_PM__scan_info_for_subject_SUBC07-Session2__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/2-Grating/Results/fMRI_1.mat	False
sub-007	ses-02	2	sub-007/ses-02/func/sub-007_ses-02_task-fmri_run-07_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/2-Grating/Results/November-24-2023_ 3-20-03_PM__scan_info_for_subject_SUBC07-Session2__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/2-Grating/Results/fMRI_2.mat	False
sub-007	ses-02	3	sub-007/ses-02/func/sub-007_ses-02_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/2-Grating/Results/November-24-2023_ 3-24-10_PM__scan_info_for_subject_SUBC07-Session2__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/2-Grating/Results/fMRI_3.mat	False
sub-007	ses-02	4	sub-007/ses-02/func/sub-007_ses-02_task-fmri_run-03_events.tsv	written	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/2-Grating/Results/November-24-2023_ 3-29-16_PM__scan_info_for_subject_SUBC07-Session2__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC07-Session2-2023NOV24/SUBC07-Session2-2023NOV24-MATLAB/2-Grating/Results/fMRI_4.mat	False
sub-008	ses-01	1	sub-008/ses-01/func/sub-008_ses-01_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC08-Session1-2023Jun02/SUBC08_Session01_2023JUN02_Matlab/2-Grating/Results/June-02-2023_10-35-12_AM__scan_info_for_subject_C08__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC08-Session1-2023Jun02/SUBC08_Session01_2023JUN02_Matlab/2-Grating/Results/fMRI_1.mat	False
sub-008	ses-01	2	sub-008/ses-01/func/sub-008_ses-01_task-fmri_run-07_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC08-Session1-2023Jun02/SUBC08_Session01_2023JUN02_Matlab/2-Grating/Results/June-02-2023_10-39-31_AM__scan_info_for_subject_C08__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC08-Session1-2023Jun02/SUBC08_Session01_2023JUN02_Matlab/2-Grating/Results/fMRI_2.mat	False
sub-008	ses-01	3	sub-008/ses-01/func/sub-008_ses-01_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC08-Session1-2023Jun02/SUBC08_Session01_2023JUN02_Matlab/2-Grating/Results/June-02-2023_10-45-41_AM__scan_info_for_subject_C08__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC08-Session1-2023Jun02/SUBC08_Session01_2023JUN02_Matlab/2-Grating/Results/fMRI_3.mat	False
sub-008	ses-01	4	sub-008/ses-01/func/sub-008_ses-01_task-fmri_run-03_events.tsv	skipped_existing	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC08-Session1-2023Jun02/SUBC08_Session01_2023JUN02_Matlab/2-Grating/Results/June-02-2023_10-50-22_AM__scan_info_for_subject_C08__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC08-Session1-2023Jun02/SUBC08_Session01_2023JUN02_Matlab/2-Grating/Results/fMRI_4.mat	True
sub-008	ses-02	1	sub-008/ses-02/func/sub-008_ses-02_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-2023DC11-MATLAB/2-Grating/Results/December-11-2023_10-35-57_AM__scan_info_for_subject_SUBC08-Session2__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-2023DC11-MATLAB/2-Grating/Results/fMRI_1.mat	False
sub-008	ses-02	2	sub-008/ses-02/func/sub-008_ses-02_task-fmri_run-07_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-2023DC11-MATLAB/2-Grating/Results/December-11-2023_10-40-25_AM__scan_info_for_subject_SUBC08-Session2__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-2023DC11-MATLAB/2-Grating/Results/fMRI_2.mat	False
sub-008	ses-02	3	sub-008/ses-02/func/sub-008_ses-02_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-2023DC11-MATLAB/2-Grating/Results/December-11-2023_10-44-42_AM__scan_info_for_subject_SUBC08-Session2__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-2023DC11-MATLAB/2-Grating/Results/fMRI_3.mat	False
sub-008	ses-02	4	sub-008/ses-02/func/sub-008_ses-02_task-fmri_run-03_events.tsv	written	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-2023DC11-MATLAB/2-Grating/Results/December-11-2023_10-48-47_AM__scan_info_for_subject_SUBC08-Session2__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC08-Session2-2023DEC11/SUBC08-Session2-2023DC11-MATLAB/2-Grating/Results/fMRI_4.mat	False
sub-009	ses-01	1	sub-009/ses-01/func/sub-009_ses-01_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/2-Grating/Results/June-08-2023_10-23-10_AM__scan_info_for_subject_C08__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/2-Grating/Results/fMRI_1.mat	False
sub-009	ses-01	2	sub-009/ses-01/func/sub-009_ses-01_task-fmri_run-07_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/2-Grating/Results/June-08-2023_10-27-41_AM__scan_info_for_subject_subc09__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/2-Grating/Results/fMRI_2.mat	False
sub-009	ses-01	3	sub-009/ses-01/func/sub-009_ses-01_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/2-Grating/Results/June-08-2023_10-32-28_AM__scan_info_for_subject_C09__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/2-Grating/Results/fMRI_3.mat	False
sub-009	ses-01	4	sub-009/ses-01/func/sub-009_ses-01_task-fmri_run-03_events.tsv	skipped_existing	strict_runs_random	actual triggerTimes + recorded paradigm + matching stimulus order; no default TR or synthesized timing; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/2-Grating/Results/June-08-2023_10-36-41_AM__scan_info_for_subject_C09__selected_run_is_5__fmri_number_is4.mat	/project/def-amirs/raw_original/Control/SUBC09-Session1-2023JUN08/SUBC09_Session01_2023JUN08_Matlab/2-Grating/Results/fMRI_4.mat	True
sub-009	ses-02	1	sub-009/ses-02/func/sub-009_ses-02_task-fmri_run-05_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_Session02_2023DEC02_MATLAB/2-Grating/Results/December-02-2023_ 2-29-29_PM__scan_info_for_subject_SUBC09__selected_run_is_1__fmri_number_is1.mat	/project/def-amirs/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_Session02_2023DEC02_MATLAB/2-Grating/Results/fMRI_1.mat	False
sub-009	ses-02	2	sub-009/ses-02/func/sub-009_ses-02_task-fmri_run-07_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_Session02_2023DEC02_MATLAB/2-Grating/Results/December-02-2023_ 2-33-42_PM__scan_info_for_subject_SUBC09__selected_run_is_4__fmri_number_is2.mat	/project/def-amirs/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_Session02_2023DEC02_MATLAB/2-Grating/Results/fMRI_2.mat	False
sub-009	ses-02	3	sub-009/ses-02/func/sub-009_ses-02_task-fmri_run-01_events.tsv	written	canonical_paradigm	actual triggerTimes + canonical presentStimParams paradigm + Stim_order_selected; runs_random not required; terminal boundary derived as final trigger + measured median TR; matched by recorded BOLD protocol metadata	25	/project/def-amirs/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_Session02_2023DEC02_MATLAB/2-Grating/Results/December-02-2023_ 2-39-49_PM__scan_info_for_subject_SUBC09__selected_run_is_2__fmri_number_is3.mat	/project/def-amirs/raw_original/Control/SUBC09_Session02_2023DEC02/SUBC09_Session02_2023DEC02_MATLAB/2-Grating/Results/fMRI_3.mat	False
