participant	session	modality	nifti_path	json_path	release_json_relative	json_exists	status	detail
sub-051	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-051/ses-01/anat/sub-051_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-051/ses-01/anat/sub-051_ses-01_run-02_T1w.json	sub-051/ses-01/anat/sub-051_ses-01_run-02_T1w.json	yes	OK	
sub-051	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-051/ses-01/anat/sub-051_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-051/ses-01/anat/sub-051_ses-01_run-03_T1w.json	sub-051/ses-01/anat/sub-051_ses-01_run-03_T1w.json	yes	OK	
sub-052	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-052/ses-01/anat/sub-052_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-052/ses-01/anat/sub-052_ses-01_run-01_T1w.json	sub-052/ses-01/anat/sub-052_ses-01_run-01_T1w.json	yes	OK	
sub-052	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-052/ses-01/anat/sub-052_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-052/ses-01/anat/sub-052_ses-01_run-02_T1w.json	sub-052/ses-01/anat/sub-052_ses-01_run-02_T1w.json	yes	OK	
sub-052	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-052/ses-02/anat/sub-052_ses-02_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-052/ses-02/anat/sub-052_ses-02_run-01_T1w.json	sub-052/ses-02/anat/sub-052_ses-02_run-01_T1w.json	yes	OK	
sub-052	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-052/ses-02/anat/sub-052_ses-02_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-052/ses-02/anat/sub-052_ses-02_run-02_T1w.json	sub-052/ses-02/anat/sub-052_ses-02_run-02_T1w.json	yes	OK	
sub-052	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-052/ses-02/anat/sub-052_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-052/ses-02/anat/sub-052_ses-02_run-03_T1w.json	sub-052/ses-02/anat/sub-052_ses-02_run-03_T1w.json	yes	OK	
sub-053	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-053/ses-01/anat/sub-053_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-053/ses-01/anat/sub-053_ses-01_run-01_T1w.json	sub-053/ses-01/anat/sub-053_ses-01_run-01_T1w.json	yes	OK	
sub-053	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-053/ses-01/anat/sub-053_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-053/ses-01/anat/sub-053_ses-01_run-02_T1w.json	sub-053/ses-01/anat/sub-053_ses-01_run-02_T1w.json	yes	OK	
sub-053	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-053/ses-01/anat/sub-053_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-053/ses-01/anat/sub-053_ses-01_run-03_T1w.json	sub-053/ses-01/anat/sub-053_ses-01_run-03_T1w.json	yes	OK	
sub-054	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-054/ses-01/anat/sub-054_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-054/ses-01/anat/sub-054_ses-01_run-01_T1w.json	sub-054/ses-01/anat/sub-054_ses-01_run-01_T1w.json	yes	OK	
sub-054	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-054/ses-01/anat/sub-054_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-054/ses-01/anat/sub-054_ses-01_run-02_T1w.json	sub-054/ses-01/anat/sub-054_ses-01_run-02_T1w.json	yes	OK	
sub-054	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-054/ses-02/anat/sub-054_ses-02_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-054/ses-02/anat/sub-054_ses-02_run-01_T1w.json	sub-054/ses-02/anat/sub-054_ses-02_run-01_T1w.json	yes	OK	
sub-054	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-054/ses-02/anat/sub-054_ses-02_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-054/ses-02/anat/sub-054_ses-02_run-02_T1w.json	sub-054/ses-02/anat/sub-054_ses-02_run-02_T1w.json	yes	OK	
sub-054	ses-02	T1w	/lustre07/scratch/alexrees/bids/sub-054/ses-02/anat/sub-054_ses-02_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-054/ses-02/anat/sub-054_ses-02_run-03_T1w.json	sub-054/ses-02/anat/sub-054_ses-02_run-03_T1w.json	yes	OK	
sub-056	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-056/ses-01/anat/sub-056_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-056/ses-01/anat/sub-056_ses-01_run-01_T1w.json	sub-056/ses-01/anat/sub-056_ses-01_run-01_T1w.json	yes	OK	
sub-056	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-056/ses-01/anat/sub-056_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-056/ses-01/anat/sub-056_ses-01_run-02_T1w.json	sub-056/ses-01/anat/sub-056_ses-01_run-02_T1w.json	yes	OK	
sub-057	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-057/ses-01/anat/sub-057_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-057/ses-01/anat/sub-057_ses-01_run-01_T1w.json	sub-057/ses-01/anat/sub-057_ses-01_run-01_T1w.json	yes	OK	
sub-057	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-057/ses-01/anat/sub-057_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-057/ses-01/anat/sub-057_ses-01_run-02_T1w.json	sub-057/ses-01/anat/sub-057_ses-01_run-02_T1w.json	yes	OK	
sub-057	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-057/ses-01/anat/sub-057_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-057/ses-01/anat/sub-057_ses-01_run-03_T1w.json	sub-057/ses-01/anat/sub-057_ses-01_run-03_T1w.json	yes	OK	
sub-058	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-058/ses-01/anat/sub-058_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-058/ses-01/anat/sub-058_ses-01_run-01_T1w.json	sub-058/ses-01/anat/sub-058_ses-01_run-01_T1w.json	yes	OK	
sub-058	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-058/ses-01/anat/sub-058_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-058/ses-01/anat/sub-058_ses-01_run-02_T1w.json	sub-058/ses-01/anat/sub-058_ses-01_run-02_T1w.json	yes	OK	
sub-058	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-058/ses-01/anat/sub-058_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-058/ses-01/anat/sub-058_ses-01_run-03_T1w.json	sub-058/ses-01/anat/sub-058_ses-01_run-03_T1w.json	yes	OK	
sub-059	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-059/ses-01/anat/sub-059_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-059/ses-01/anat/sub-059_ses-01_run-01_T1w.json	sub-059/ses-01/anat/sub-059_ses-01_run-01_T1w.json	yes	OK	
sub-059	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-059/ses-01/anat/sub-059_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-059/ses-01/anat/sub-059_ses-01_run-02_T1w.json	sub-059/ses-01/anat/sub-059_ses-01_run-02_T1w.json	yes	OK	
sub-059	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-059/ses-01/anat/sub-059_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-059/ses-01/anat/sub-059_ses-01_run-03_T1w.json	sub-059/ses-01/anat/sub-059_ses-01_run-03_T1w.json	yes	OK	
sub-060	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-060/ses-01/anat/sub-060_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-060/ses-01/anat/sub-060_ses-01_run-01_T1w.json	sub-060/ses-01/anat/sub-060_ses-01_run-01_T1w.json	yes	OK	
sub-060	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-060/ses-01/anat/sub-060_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-060/ses-01/anat/sub-060_ses-01_run-02_T1w.json	sub-060/ses-01/anat/sub-060_ses-01_run-02_T1w.json	yes	OK	
sub-060	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-060/ses-01/anat/sub-060_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-060/ses-01/anat/sub-060_ses-01_run-03_T1w.json	sub-060/ses-01/anat/sub-060_ses-01_run-03_T1w.json	yes	OK	
sub-061	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-061/ses-01/anat/sub-061_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-061/ses-01/anat/sub-061_ses-01_run-01_T1w.json	sub-061/ses-01/anat/sub-061_ses-01_run-01_T1w.json	yes	OK	
sub-061	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-061/ses-01/anat/sub-061_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-061/ses-01/anat/sub-061_ses-01_run-02_T1w.json	sub-061/ses-01/anat/sub-061_ses-01_run-02_T1w.json	yes	OK	
sub-062	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-062/ses-01/anat/sub-062_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-062/ses-01/anat/sub-062_ses-01_run-01_T1w.json	sub-062/ses-01/anat/sub-062_ses-01_run-01_T1w.json	yes	OK	
sub-062	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-062/ses-01/anat/sub-062_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-062/ses-01/anat/sub-062_ses-01_run-02_T1w.json	sub-062/ses-01/anat/sub-062_ses-01_run-02_T1w.json	yes	OK	
sub-062	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-062/ses-01/anat/sub-062_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-062/ses-01/anat/sub-062_ses-01_run-03_T1w.json	sub-062/ses-01/anat/sub-062_ses-01_run-03_T1w.json	yes	OK	
sub-063	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-063/ses-01/anat/sub-063_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-063/ses-01/anat/sub-063_ses-01_run-01_T1w.json	sub-063/ses-01/anat/sub-063_ses-01_run-01_T1w.json	yes	OK	
sub-063	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-063/ses-01/anat/sub-063_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-063/ses-01/anat/sub-063_ses-01_run-02_T1w.json	sub-063/ses-01/anat/sub-063_ses-01_run-02_T1w.json	yes	OK	
sub-064	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-064/ses-01/anat/sub-064_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-064/ses-01/anat/sub-064_ses-01_run-01_T1w.json	sub-064/ses-01/anat/sub-064_ses-01_run-01_T1w.json	yes	OK	
sub-064	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-064/ses-01/anat/sub-064_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-064/ses-01/anat/sub-064_ses-01_run-02_T1w.json	sub-064/ses-01/anat/sub-064_ses-01_run-02_T1w.json	yes	OK	
sub-064	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-064/ses-01/anat/sub-064_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-064/ses-01/anat/sub-064_ses-01_run-03_T1w.json	sub-064/ses-01/anat/sub-064_ses-01_run-03_T1w.json	yes	OK	
sub-065	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-065/ses-01/anat/sub-065_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-065/ses-01/anat/sub-065_ses-01_run-01_T1w.json	sub-065/ses-01/anat/sub-065_ses-01_run-01_T1w.json	yes	OK	
sub-065	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-065/ses-01/anat/sub-065_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-065/ses-01/anat/sub-065_ses-01_run-02_T1w.json	sub-065/ses-01/anat/sub-065_ses-01_run-02_T1w.json	yes	OK	
sub-065	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-065/ses-01/anat/sub-065_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-065/ses-01/anat/sub-065_ses-01_run-03_T1w.json	sub-065/ses-01/anat/sub-065_ses-01_run-03_T1w.json	yes	OK	
sub-066	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-066/ses-01/anat/sub-066_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-066/ses-01/anat/sub-066_ses-01_run-01_T1w.json	sub-066/ses-01/anat/sub-066_ses-01_run-01_T1w.json	yes	OK	
sub-066	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-066/ses-01/anat/sub-066_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-066/ses-01/anat/sub-066_ses-01_run-02_T1w.json	sub-066/ses-01/anat/sub-066_ses-01_run-02_T1w.json	yes	OK	
sub-066	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-066/ses-01/anat/sub-066_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-066/ses-01/anat/sub-066_ses-01_run-03_T1w.json	sub-066/ses-01/anat/sub-066_ses-01_run-03_T1w.json	yes	OK	
sub-067	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-067/ses-01/anat/sub-067_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-067/ses-01/anat/sub-067_ses-01_run-01_T1w.json	sub-067/ses-01/anat/sub-067_ses-01_run-01_T1w.json	yes	OK	
sub-067	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-067/ses-01/anat/sub-067_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-067/ses-01/anat/sub-067_ses-01_run-02_T1w.json	sub-067/ses-01/anat/sub-067_ses-01_run-02_T1w.json	yes	OK	
sub-067	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-067/ses-01/anat/sub-067_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-067/ses-01/anat/sub-067_ses-01_run-03_T1w.json	sub-067/ses-01/anat/sub-067_ses-01_run-03_T1w.json	yes	OK	
sub-068	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-068/ses-01/anat/sub-068_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-068/ses-01/anat/sub-068_ses-01_run-01_T1w.json	sub-068/ses-01/anat/sub-068_ses-01_run-01_T1w.json	yes	OK	
sub-068	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-068/ses-01/anat/sub-068_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-068/ses-01/anat/sub-068_ses-01_run-02_T1w.json	sub-068/ses-01/anat/sub-068_ses-01_run-02_T1w.json	yes	OK	
sub-068	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-068/ses-01/anat/sub-068_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-068/ses-01/anat/sub-068_ses-01_run-03_T1w.json	sub-068/ses-01/anat/sub-068_ses-01_run-03_T1w.json	yes	OK	
sub-069	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-069/ses-01/anat/sub-069_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-069/ses-01/anat/sub-069_ses-01_run-01_T1w.json	sub-069/ses-01/anat/sub-069_ses-01_run-01_T1w.json	yes	OK	
sub-069	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-069/ses-01/anat/sub-069_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-069/ses-01/anat/sub-069_ses-01_run-02_T1w.json	sub-069/ses-01/anat/sub-069_ses-01_run-02_T1w.json	yes	OK	
sub-069	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-069/ses-01/anat/sub-069_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-069/ses-01/anat/sub-069_ses-01_run-03_T1w.json	sub-069/ses-01/anat/sub-069_ses-01_run-03_T1w.json	yes	OK	
sub-070	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-070/ses-01/anat/sub-070_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-070/ses-01/anat/sub-070_ses-01_run-01_T1w.json	sub-070/ses-01/anat/sub-070_ses-01_run-01_T1w.json	yes	OK	
sub-070	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-070/ses-01/anat/sub-070_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-070/ses-01/anat/sub-070_ses-01_run-02_T1w.json	sub-070/ses-01/anat/sub-070_ses-01_run-02_T1w.json	yes	OK	
sub-071	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-071/ses-01/anat/sub-071_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-071/ses-01/anat/sub-071_ses-01_run-01_T1w.json	sub-071/ses-01/anat/sub-071_ses-01_run-01_T1w.json	yes	OK	
sub-071	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-071/ses-01/anat/sub-071_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-071/ses-01/anat/sub-071_ses-01_run-02_T1w.json	sub-071/ses-01/anat/sub-071_ses-01_run-02_T1w.json	yes	OK	
sub-071	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-071/ses-01/anat/sub-071_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-071/ses-01/anat/sub-071_ses-01_run-03_T1w.json	sub-071/ses-01/anat/sub-071_ses-01_run-03_T1w.json	yes	OK	
sub-072	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-072/ses-01/anat/sub-072_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-072/ses-01/anat/sub-072_ses-01_run-01_T1w.json	sub-072/ses-01/anat/sub-072_ses-01_run-01_T1w.json	yes	OK	
sub-072	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-072/ses-01/anat/sub-072_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-072/ses-01/anat/sub-072_ses-01_run-02_T1w.json	sub-072/ses-01/anat/sub-072_ses-01_run-02_T1w.json	yes	OK	
sub-072	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-072/ses-01/anat/sub-072_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-072/ses-01/anat/sub-072_ses-01_run-03_T1w.json	sub-072/ses-01/anat/sub-072_ses-01_run-03_T1w.json	yes	OK	
sub-073	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-073/ses-01/anat/sub-073_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-073/ses-01/anat/sub-073_ses-01_run-01_T1w.json	sub-073/ses-01/anat/sub-073_ses-01_run-01_T1w.json	yes	OK	
sub-073	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-073/ses-01/anat/sub-073_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-073/ses-01/anat/sub-073_ses-01_run-02_T1w.json	sub-073/ses-01/anat/sub-073_ses-01_run-02_T1w.json	yes	OK	
sub-073	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-073/ses-01/anat/sub-073_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-073/ses-01/anat/sub-073_ses-01_run-03_T1w.json	sub-073/ses-01/anat/sub-073_ses-01_run-03_T1w.json	yes	OK	
sub-074	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-074/ses-01/anat/sub-074_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-074/ses-01/anat/sub-074_ses-01_run-01_T1w.json	sub-074/ses-01/anat/sub-074_ses-01_run-01_T1w.json	yes	OK	
sub-074	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-074/ses-01/anat/sub-074_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-074/ses-01/anat/sub-074_ses-01_run-02_T1w.json	sub-074/ses-01/anat/sub-074_ses-01_run-02_T1w.json	yes	OK	
sub-074	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-074/ses-01/anat/sub-074_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-074/ses-01/anat/sub-074_ses-01_run-03_T1w.json	sub-074/ses-01/anat/sub-074_ses-01_run-03_T1w.json	yes	OK	
sub-075	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-075/ses-01/anat/sub-075_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-075/ses-01/anat/sub-075_ses-01_run-01_T1w.json	sub-075/ses-01/anat/sub-075_ses-01_run-01_T1w.json	yes	OK	
sub-075	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-075/ses-01/anat/sub-075_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-075/ses-01/anat/sub-075_ses-01_run-02_T1w.json	sub-075/ses-01/anat/sub-075_ses-01_run-02_T1w.json	yes	OK	
sub-075	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-075/ses-01/anat/sub-075_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-075/ses-01/anat/sub-075_ses-01_run-03_T1w.json	sub-075/ses-01/anat/sub-075_ses-01_run-03_T1w.json	yes	OK	
sub-076	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-076/ses-01/anat/sub-076_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-076/ses-01/anat/sub-076_ses-01_run-01_T1w.json	sub-076/ses-01/anat/sub-076_ses-01_run-01_T1w.json	yes	OK	
sub-076	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-076/ses-01/anat/sub-076_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-076/ses-01/anat/sub-076_ses-01_run-02_T1w.json	sub-076/ses-01/anat/sub-076_ses-01_run-02_T1w.json	yes	OK	
sub-077	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-077/ses-01/anat/sub-077_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-077/ses-01/anat/sub-077_ses-01_run-01_T1w.json	sub-077/ses-01/anat/sub-077_ses-01_run-01_T1w.json	yes	OK	
sub-077	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-077/ses-01/anat/sub-077_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-077/ses-01/anat/sub-077_ses-01_run-02_T1w.json	sub-077/ses-01/anat/sub-077_ses-01_run-02_T1w.json	yes	OK	
sub-077	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-077/ses-01/anat/sub-077_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-077/ses-01/anat/sub-077_ses-01_run-03_T1w.json	sub-077/ses-01/anat/sub-077_ses-01_run-03_T1w.json	yes	OK	
sub-078	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-078/ses-01/anat/sub-078_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-078/ses-01/anat/sub-078_ses-01_run-01_T1w.json	sub-078/ses-01/anat/sub-078_ses-01_run-01_T1w.json	yes	OK	
sub-078	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-078/ses-01/anat/sub-078_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-078/ses-01/anat/sub-078_ses-01_run-02_T1w.json	sub-078/ses-01/anat/sub-078_ses-01_run-02_T1w.json	yes	OK	
sub-078	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-078/ses-01/anat/sub-078_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-078/ses-01/anat/sub-078_ses-01_run-03_T1w.json	sub-078/ses-01/anat/sub-078_ses-01_run-03_T1w.json	yes	OK	
sub-079	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-079/ses-01/anat/sub-079_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-079/ses-01/anat/sub-079_ses-01_run-01_T1w.json	sub-079/ses-01/anat/sub-079_ses-01_run-01_T1w.json	yes	OK	
sub-079	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-079/ses-01/anat/sub-079_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-079/ses-01/anat/sub-079_ses-01_run-02_T1w.json	sub-079/ses-01/anat/sub-079_ses-01_run-02_T1w.json	yes	OK	
sub-079	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-079/ses-01/anat/sub-079_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-079/ses-01/anat/sub-079_ses-01_run-03_T1w.json	sub-079/ses-01/anat/sub-079_ses-01_run-03_T1w.json	yes	OK	
sub-080	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-080/ses-01/anat/sub-080_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-080/ses-01/anat/sub-080_ses-01_run-01_T1w.json	sub-080/ses-01/anat/sub-080_ses-01_run-01_T1w.json	yes	OK	
sub-080	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-080/ses-01/anat/sub-080_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-080/ses-01/anat/sub-080_ses-01_run-02_T1w.json	sub-080/ses-01/anat/sub-080_ses-01_run-02_T1w.json	yes	OK	
sub-080	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-080/ses-01/anat/sub-080_ses-01_run-03_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-080/ses-01/anat/sub-080_ses-01_run-03_T1w.json	sub-080/ses-01/anat/sub-080_ses-01_run-03_T1w.json	yes	OK	
sub-081	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-081/ses-01/anat/sub-081_ses-01_run-01_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-081/ses-01/anat/sub-081_ses-01_run-01_T1w.json	sub-081/ses-01/anat/sub-081_ses-01_run-01_T1w.json	yes	OK	
sub-081	ses-01	T1w	/lustre07/scratch/alexrees/bids/sub-081/ses-01/anat/sub-081_ses-01_run-02_T1w.nii.gz	/lustre07/scratch/alexrees/bids/sub-081/ses-01/anat/sub-081_ses-01_run-02_T1w.json	sub-081/ses-01/anat/sub-081_ses-01_run-02_T1w.json	yes	OK	
