ext_id	bold_id	subject	session	task	run	bold_TR	bold_n_volumes	ext_n_transitions	ext_nr_trig_footer	ext_median_interval	trigger_count_abs_diff	score	decision_hint
ext_31d226910c15	sub-046_ses-02_task-fmri_run-01	sub-046	ses-02	fmri	01	0.937	226	2	2084	0.00250028	1858	0.0000	UNLIKELY
ext_31d226910c15	sub-046_ses-02_task-fmri_run-03	sub-046	ses-02	fmri	03	0.937	226	2	2084	0.00250028	1858	0.0000	UNLIKELY
ext_31d226910c15	sub-046_ses-02_task-fmri_run-05	sub-046	ses-02	fmri	05	0.937	226	2	2084	0.00250028	1858	0.0000	UNLIKELY
ext_31d226910c15	sub-046_ses-02_task-fmri_run-07	sub-046	ses-02	fmri	07	0.937	226	2	2084	0.00250028	1858	0.0000	UNLIKELY
ext_31d226910c15	sub-046_ses-02_task-movie_run-01	sub-046	ses-02	movie	01	0.937	210	2	2084	0.00250028	1874	0.0000	UNLIKELY
ext_31d226910c15	sub-046_ses-02_task-movie_run-03	sub-046	ses-02	movie	03	0.937	210	2	2084	0.00250028	1874	0.0000	UNLIKELY
ext_31d226910c15	sub-046_ses-02_task-movie_run-05	sub-046	ses-02	movie	05	0.937	210	2	2084	0.00250028	1874	0.0000	UNLIKELY
ext_31d226910c15	sub-046_ses-02_task-movie_run-07	sub-046	ses-02	movie	07	0.937	210	2	2084	0.00250028	1874	0.0000	UNLIKELY
ext_31d226910c15	sub-046_ses-02_task-rest_run-01	sub-046	ses-02	rest	01	0.937	320	2	2084	0.00250028	1764	0.0000	UNLIKELY
ext_091e8c19c215	sub-046_ses-01_task-control_run-01	sub-046	ses-01	control	01	0.937	20	4616	2304	0.0450043	2284	0.0000	UNLIKELY
ext_091e8c19c215	sub-046_ses-01_task-control_run-03	sub-046	ses-01	control	03	0.937	20	4616	2304	0.0450043	2284	0.0000	UNLIKELY
ext_091e8c19c215	sub-046_ses-01_task-control_run-05	sub-046	ses-01	control	05	0.937	20	4616	2304	0.0450043	2284	0.0000	UNLIKELY
ext_091e8c19c215	sub-046_ses-01_task-fmri_run-01	sub-046	ses-01	fmri	01	0.937	226	4616	2304	0.0450043	2078	0.0000	UNLIKELY
ext_091e8c19c215	sub-046_ses-01_task-fmri_run-03	sub-046	ses-01	fmri	03	0.937	226	4616	2304	0.0450043	2078	0.0000	UNLIKELY
ext_091e8c19c215	sub-046_ses-01_task-fmri_run-05	sub-046	ses-01	fmri	05	0.937	226	4616	2304	0.0450043	2078	0.0000	UNLIKELY
ext_091e8c19c215	sub-046_ses-01_task-fmri_run-07	sub-046	ses-01	fmri	07	0.937	219	4616	2304	0.0450043	2085	0.0000	UNLIKELY
ext_091e8c19c215	sub-046_ses-01_task-fmri_run-09	sub-046	ses-01	fmri	09	0.937	226	4616	2304	0.0450043	2078	0.0000	UNLIKELY
ext_091e8c19c215	sub-046_ses-01_task-movie_run-01	sub-046	ses-01	movie	01	0.937	210	4616	2304	0.0450043	2094	0.0000	UNLIKELY
ext_091e8c19c215	sub-046_ses-01_task-movie_run-03	sub-046	ses-01	movie	03	0.937	210	4616	2304	0.0450043	2094	0.0000	UNLIKELY
ext_091e8c19c215	sub-046_ses-01_task-movie_run-05	sub-046	ses-01	movie	05	0.937	210	4616	2304	0.0450043	2094	0.0000	UNLIKELY
ext_091e8c19c215	sub-046_ses-01_task-movie_run-07	sub-046	ses-01	movie	07	0.937	210	4616	2304	0.0450043	2094	0.0000	UNLIKELY
ext_091e8c19c215	sub-046_ses-01_task-rest_run-01	sub-046	ses-01	rest	01	0.937	320	4616	2304	0.0450043	1984	0.0000	UNLIKELY
ext_406ef1a372ad	sub-046_ses-01_task-control_run-01	sub-046	ses-01	control	01	0.937	20	2	2304	0.00250024	2284	0.0000	UNLIKELY
ext_406ef1a372ad	sub-046_ses-01_task-control_run-03	sub-046	ses-01	control	03	0.937	20	2	2304	0.00250024	2284	0.0000	UNLIKELY
ext_406ef1a372ad	sub-046_ses-01_task-control_run-05	sub-046	ses-01	control	05	0.937	20	2	2304	0.00250024	2284	0.0000	UNLIKELY
ext_406ef1a372ad	sub-046_ses-01_task-fmri_run-01	sub-046	ses-01	fmri	01	0.937	226	2	2304	0.00250024	2078	0.0000	UNLIKELY
ext_406ef1a372ad	sub-046_ses-01_task-fmri_run-03	sub-046	ses-01	fmri	03	0.937	226	2	2304	0.00250024	2078	0.0000	UNLIKELY
ext_406ef1a372ad	sub-046_ses-01_task-fmri_run-05	sub-046	ses-01	fmri	05	0.937	226	2	2304	0.00250024	2078	0.0000	UNLIKELY
ext_406ef1a372ad	sub-046_ses-01_task-fmri_run-07	sub-046	ses-01	fmri	07	0.937	219	2	2304	0.00250024	2085	0.0000	UNLIKELY
ext_406ef1a372ad	sub-046_ses-01_task-fmri_run-09	sub-046	ses-01	fmri	09	0.937	226	2	2304	0.00250024	2078	0.0000	UNLIKELY
ext_406ef1a372ad	sub-046_ses-01_task-movie_run-01	sub-046	ses-01	movie	01	0.937	210	2	2304	0.00250024	2094	0.0000	UNLIKELY
ext_406ef1a372ad	sub-046_ses-01_task-movie_run-03	sub-046	ses-01	movie	03	0.937	210	2	2304	0.00250024	2094	0.0000	UNLIKELY
ext_406ef1a372ad	sub-046_ses-01_task-movie_run-05	sub-046	ses-01	movie	05	0.937	210	2	2304	0.00250024	2094	0.0000	UNLIKELY
ext_406ef1a372ad	sub-046_ses-01_task-movie_run-07	sub-046	ses-01	movie	07	0.937	210	2	2304	0.00250024	2094	0.0000	UNLIKELY
ext_406ef1a372ad	sub-046_ses-01_task-rest_run-01	sub-046	ses-01	rest	01	0.937	320	2	2304	0.00250024	1984	0.0000	UNLIKELY
ext_a0e5a79239c9	sub-047_ses-01_task-control_run-01	sub-047	ses-01	control	01	0.937	20	4176	2084	0.0450104	2064	0.0000	UNLIKELY
ext_a0e5a79239c9	sub-047_ses-01_task-control_run-03	sub-047	ses-01	control	03	0.937	20	4176	2084	0.0450104	2064	0.0000	UNLIKELY
ext_a0e5a79239c9	sub-047_ses-01_task-control_run-05	sub-047	ses-01	control	05	0.937	20	4176	2084	0.0450104	2064	0.0000	UNLIKELY
ext_a0e5a79239c9	sub-047_ses-01_task-fmri_run-01	sub-047	ses-01	fmri	01	0.937	226	4176	2084	0.0450104	1858	0.0000	UNLIKELY
ext_a0e5a79239c9	sub-047_ses-01_task-fmri_run-03	sub-047	ses-01	fmri	03	0.937	226	4176	2084	0.0450104	1858	0.0000	UNLIKELY
ext_a0e5a79239c9	sub-047_ses-01_task-fmri_run-05	sub-047	ses-01	fmri	05	0.937	226	4176	2084	0.0450104	1858	0.0000	UNLIKELY
ext_a0e5a79239c9	sub-047_ses-01_task-fmri_run-07	sub-047	ses-01	fmri	07	0.937	226	4176	2084	0.0450104	1858	0.0000	UNLIKELY
ext_a0e5a79239c9	sub-047_ses-01_task-movie_run-01	sub-047	ses-01	movie	01	0.937	210	4176	2084	0.0450104	1874	0.0000	UNLIKELY
ext_a0e5a79239c9	sub-047_ses-01_task-movie_run-03	sub-047	ses-01	movie	03	0.937	210	4176	2084	0.0450104	1874	0.0000	UNLIKELY
ext_a0e5a79239c9	sub-047_ses-01_task-movie_run-05	sub-047	ses-01	movie	05	0.937	210	4176	2084	0.0450104	1874	0.0000	UNLIKELY
ext_a0e5a79239c9	sub-047_ses-01_task-movie_run-07	sub-047	ses-01	movie	07	0.937	210	4176	2084	0.0450104	1874	0.0000	UNLIKELY
ext_a0e5a79239c9	sub-047_ses-01_task-rest_run-01	sub-047	ses-01	rest	01	0.937	320	4176	2084	0.0450104	1764	0.0000	UNLIKELY
ext_f007932c60e1	sub-047_ses-01_task-control_run-01	sub-047	ses-01	control	01	0.937	20	2	2084	0.00250058	2064	0.0000	UNLIKELY
ext_f007932c60e1	sub-047_ses-01_task-control_run-03	sub-047	ses-01	control	03	0.937	20	2	2084	0.00250058	2064	0.0000	UNLIKELY
ext_f007932c60e1	sub-047_ses-01_task-control_run-05	sub-047	ses-01	control	05	0.937	20	2	2084	0.00250058	2064	0.0000	UNLIKELY
ext_f007932c60e1	sub-047_ses-01_task-fmri_run-01	sub-047	ses-01	fmri	01	0.937	226	2	2084	0.00250058	1858	0.0000	UNLIKELY
ext_f007932c60e1	sub-047_ses-01_task-fmri_run-03	sub-047	ses-01	fmri	03	0.937	226	2	2084	0.00250058	1858	0.0000	UNLIKELY
ext_f007932c60e1	sub-047_ses-01_task-fmri_run-05	sub-047	ses-01	fmri	05	0.937	226	2	2084	0.00250058	1858	0.0000	UNLIKELY
ext_f007932c60e1	sub-047_ses-01_task-fmri_run-07	sub-047	ses-01	fmri	07	0.937	226	2	2084	0.00250058	1858	0.0000	UNLIKELY
ext_f007932c60e1	sub-047_ses-01_task-movie_run-01	sub-047	ses-01	movie	01	0.937	210	2	2084	0.00250058	1874	0.0000	UNLIKELY
ext_f007932c60e1	sub-047_ses-01_task-movie_run-03	sub-047	ses-01	movie	03	0.937	210	2	2084	0.00250058	1874	0.0000	UNLIKELY
ext_f007932c60e1	sub-047_ses-01_task-movie_run-05	sub-047	ses-01	movie	05	0.937	210	2	2084	0.00250058	1874	0.0000	UNLIKELY
ext_f007932c60e1	sub-047_ses-01_task-movie_run-07	sub-047	ses-01	movie	07	0.937	210	2	2084	0.00250058	1874	0.0000	UNLIKELY
ext_f007932c60e1	sub-047_ses-01_task-rest_run-01	sub-047	ses-01	rest	01	0.937	320	2	2084	0.00250058	1764	0.0000	UNLIKELY
ext_18e4410c4eea	sub-048_ses-02_task-control_run-01	sub-048	ses-02	control	01	0.937	20	4242	2117	0.0425065	2097	0.0000	UNLIKELY
ext_18e4410c4eea	sub-048_ses-02_task-control_run-03	sub-048	ses-02	control	03	0.937	20	4242	2117	0.0425065	2097	0.0000	UNLIKELY
ext_18e4410c4eea	sub-048_ses-02_task-control_run-05	sub-048	ses-02	control	05	0.937	20	4242	2117	0.0425065	2097	0.0000	UNLIKELY
ext_18e4410c4eea	sub-048_ses-02_task-fmri_run-01	sub-048	ses-02	fmri	01	0.937	226	4242	2117	0.0425065	1891	0.0000	UNLIKELY
ext_18e4410c4eea	sub-048_ses-02_task-fmri_run-03	sub-048	ses-02	fmri	03	0.937	226	4242	2117	0.0425065	1891	0.0000	UNLIKELY
ext_18e4410c4eea	sub-048_ses-02_task-fmri_run-05	sub-048	ses-02	fmri	05	0.937	226	4242	2117	0.0425065	1891	0.0000	UNLIKELY
ext_18e4410c4eea	sub-048_ses-02_task-fmri_run-07	sub-048	ses-02	fmri	07	0.937	226	4242	2117	0.0425065	1891	0.0000	UNLIKELY
ext_18e4410c4eea	sub-048_ses-02_task-movie_run-01	sub-048	ses-02	movie	01	0.937	210	4242	2117	0.0425065	1907	0.0000	UNLIKELY
ext_18e4410c4eea	sub-048_ses-02_task-movie_run-03	sub-048	ses-02	movie	03	0.937	210	4242	2117	0.0425065	1907	0.0000	UNLIKELY
ext_18e4410c4eea	sub-048_ses-02_task-movie_run-05	sub-048	ses-02	movie	05	0.937	210	4242	2117	0.0425065	1907	0.0000	UNLIKELY
ext_18e4410c4eea	sub-048_ses-02_task-movie_run-07	sub-048	ses-02	movie	07	0.937	210	4242	2117	0.0425065	1907	0.0000	UNLIKELY
ext_18e4410c4eea	sub-048_ses-02_task-rest_run-01	sub-048	ses-02	rest	01	0.937	320	4242	2117	0.0425065	1797	0.0000	UNLIKELY
ext_00b1e43f0297	sub-048_ses-02_task-control_run-01	sub-048	ses-02	control	01	0.937	20	2	2117	0.00250038	2097	0.0000	UNLIKELY
ext_00b1e43f0297	sub-048_ses-02_task-control_run-03	sub-048	ses-02	control	03	0.937	20	2	2117	0.00250038	2097	0.0000	UNLIKELY
ext_00b1e43f0297	sub-048_ses-02_task-control_run-05	sub-048	ses-02	control	05	0.937	20	2	2117	0.00250038	2097	0.0000	UNLIKELY
ext_00b1e43f0297	sub-048_ses-02_task-fmri_run-01	sub-048	ses-02	fmri	01	0.937	226	2	2117	0.00250038	1891	0.0000	UNLIKELY
ext_00b1e43f0297	sub-048_ses-02_task-fmri_run-03	sub-048	ses-02	fmri	03	0.937	226	2	2117	0.00250038	1891	0.0000	UNLIKELY
ext_00b1e43f0297	sub-048_ses-02_task-fmri_run-05	sub-048	ses-02	fmri	05	0.937	226	2	2117	0.00250038	1891	0.0000	UNLIKELY
ext_00b1e43f0297	sub-048_ses-02_task-fmri_run-07	sub-048	ses-02	fmri	07	0.937	226	2	2117	0.00250038	1891	0.0000	UNLIKELY
ext_00b1e43f0297	sub-048_ses-02_task-movie_run-01	sub-048	ses-02	movie	01	0.937	210	2	2117	0.00250038	1907	0.0000	UNLIKELY
ext_00b1e43f0297	sub-048_ses-02_task-movie_run-03	sub-048	ses-02	movie	03	0.937	210	2	2117	0.00250038	1907	0.0000	UNLIKELY
ext_00b1e43f0297	sub-048_ses-02_task-movie_run-05	sub-048	ses-02	movie	05	0.937	210	2	2117	0.00250038	1907	0.0000	UNLIKELY
ext_00b1e43f0297	sub-048_ses-02_task-movie_run-07	sub-048	ses-02	movie	07	0.937	210	2	2117	0.00250038	1907	0.0000	UNLIKELY
ext_00b1e43f0297	sub-048_ses-02_task-rest_run-01	sub-048	ses-02	rest	01	0.937	320	2	2117	0.00250038	1797	0.0000	UNLIKELY
ext_187888b81786	sub-049_ses-01_task-control_run-01	sub-049	ses-01	control	01	0.937	20	396	198	0.0449709	178	0.0000	UNLIKELY
ext_187888b81786	sub-049_ses-01_task-control_run-03	sub-049	ses-01	control	03	0.937	20	396	198	0.0449709	178	0.0000	UNLIKELY
ext_187888b81786	sub-049_ses-01_task-control_run-05	sub-049	ses-01	control	05	0.937	20	396	198	0.0449709	178	0.0000	UNLIKELY
ext_187888b81786	sub-049_ses-01_task-fmri_run-01	sub-049	ses-01	fmri	01	0.937	226	396	198	0.0449709	28	0.4699	UNLIKELY
ext_187888b81786	sub-049_ses-01_task-fmri_run-03	sub-049	ses-01	fmri	03	0.937	226	396	198	0.0449709	28	0.4699	UNLIKELY
ext_187888b81786	sub-049_ses-01_task-fmri_run-05	sub-049	ses-01	fmri	05	0.937	226	396	198	0.0449709	28	0.4699	UNLIKELY
ext_187888b81786	sub-049_ses-01_task-fmri_run-07	sub-049	ses-01	fmri	07	0.937	226	396	198	0.0449709	28	0.4699	UNLIKELY
ext_187888b81786	sub-049_ses-01_task-movie_run-01	sub-049	ses-01	movie	01	0.937	210	396	198	0.0449709	12	0.4631	UNLIKELY
ext_187888b81786	sub-049_ses-01_task-movie_run-03	sub-049	ses-01	movie	03	0.937	210	396	198	0.0449709	12	0.4631	UNLIKELY
ext_187888b81786	sub-049_ses-01_task-movie_run-05	sub-049	ses-01	movie	05	0.937	210	396	198	0.0449709	12	0.4631	UNLIKELY
ext_187888b81786	sub-049_ses-01_task-movie_run-07	sub-049	ses-01	movie	07	0.937	210	396	198	0.0449709	12	0.4631	UNLIKELY
ext_187888b81786	sub-049_ses-01_task-rest_run-01	sub-049	ses-01	rest	01	0.937	320	396	198	0.0449709	122	0.4935	UNLIKELY
ext_88e71fba8b3a	sub-049_ses-01_task-control_run-01	sub-049	ses-01	control	01	0.937	20	2	199	0.00249838	179	0.0000	UNLIKELY
ext_88e71fba8b3a	sub-049_ses-01_task-control_run-03	sub-049	ses-01	control	03	0.937	20	2	199	0.00249838	179	0.0000	UNLIKELY
ext_88e71fba8b3a	sub-049_ses-01_task-control_run-05	sub-049	ses-01	control	05	0.937	20	2	199	0.00249838	179	0.0000	UNLIKELY
ext_88e71fba8b3a	sub-049_ses-01_task-fmri_run-01	sub-049	ses-01	fmri	01	0.937	226	2	199	0.00249838	27	0.4611	UNLIKELY
ext_88e71fba8b3a	sub-049_ses-01_task-fmri_run-03	sub-049	ses-01	fmri	03	0.937	226	2	199	0.00249838	27	0.4611	UNLIKELY
ext_88e71fba8b3a	sub-049_ses-01_task-fmri_run-05	sub-049	ses-01	fmri	05	0.937	226	2	199	0.00249838	27	0.4611	UNLIKELY
ext_88e71fba8b3a	sub-049_ses-01_task-fmri_run-07	sub-049	ses-01	fmri	07	0.937	226	2	199	0.00249838	27	0.4611	UNLIKELY
ext_88e71fba8b3a	sub-049_ses-01_task-movie_run-01	sub-049	ses-01	movie	01	0.937	210	2	199	0.00249838	11	0.4544	UNLIKELY
ext_88e71fba8b3a	sub-049_ses-01_task-movie_run-03	sub-049	ses-01	movie	03	0.937	210	2	199	0.00249838	11	0.4544	UNLIKELY
ext_88e71fba8b3a	sub-049_ses-01_task-movie_run-05	sub-049	ses-01	movie	05	0.937	210	2	199	0.00249838	11	0.4544	UNLIKELY
ext_88e71fba8b3a	sub-049_ses-01_task-movie_run-07	sub-049	ses-01	movie	07	0.937	210	2	199	0.00249838	11	0.4544	UNLIKELY
ext_88e71fba8b3a	sub-049_ses-01_task-rest_run-01	sub-049	ses-01	rest	01	0.937	320	2	199	0.00249838	121	0.4843	UNLIKELY
ext_88ea39d1625d	sub-049_ses-02_task-control_run-01	sub-049	ses-02	control	01	0.937	20	4186	2089	0.0425047	2069	0.0000	UNLIKELY
ext_88ea39d1625d	sub-049_ses-02_task-fmri_run-01	sub-049	ses-02	fmri	01	0.937	226	4186	2089	0.0425047	1863	0.0000	UNLIKELY
ext_88ea39d1625d	sub-049_ses-02_task-fmri_run-03	sub-049	ses-02	fmri	03	0.937	226	4186	2089	0.0425047	1863	0.0000	UNLIKELY
ext_88ea39d1625d	sub-049_ses-02_task-fmri_run-05	sub-049	ses-02	fmri	05	0.937	226	4186	2089	0.0425047	1863	0.0000	UNLIKELY
ext_88ea39d1625d	sub-049_ses-02_task-fmri_run-07	sub-049	ses-02	fmri	07	0.937	226	4186	2089	0.0425047	1863	0.0000	UNLIKELY
ext_88ea39d1625d	sub-049_ses-02_task-movie_run-01	sub-049	ses-02	movie	01	0.937	210	4186	2089	0.0425047	1879	0.0000	UNLIKELY
ext_88ea39d1625d	sub-049_ses-02_task-movie_run-03	sub-049	ses-02	movie	03	0.937	210	4186	2089	0.0425047	1879	0.0000	UNLIKELY
ext_88ea39d1625d	sub-049_ses-02_task-movie_run-05	sub-049	ses-02	movie	05	0.937	210	4186	2089	0.0425047	1879	0.0000	UNLIKELY
ext_9b18c57fd5ae	sub-049_ses-02_task-control_run-01	sub-049	ses-02	control	01	0.937	20	2	2089	0.00250028	2069	0.0000	UNLIKELY
ext_9b18c57fd5ae	sub-049_ses-02_task-fmri_run-01	sub-049	ses-02	fmri	01	0.937	226	2	2089	0.00250028	1863	0.0000	UNLIKELY
ext_9b18c57fd5ae	sub-049_ses-02_task-fmri_run-03	sub-049	ses-02	fmri	03	0.937	226	2	2089	0.00250028	1863	0.0000	UNLIKELY
ext_9b18c57fd5ae	sub-049_ses-02_task-fmri_run-05	sub-049	ses-02	fmri	05	0.937	226	2	2089	0.00250028	1863	0.0000	UNLIKELY
ext_9b18c57fd5ae	sub-049_ses-02_task-fmri_run-07	sub-049	ses-02	fmri	07	0.937	226	2	2089	0.00250028	1863	0.0000	UNLIKELY
ext_9b18c57fd5ae	sub-049_ses-02_task-movie_run-01	sub-049	ses-02	movie	01	0.937	210	2	2089	0.00250028	1879	0.0000	UNLIKELY
ext_9b18c57fd5ae	sub-049_ses-02_task-movie_run-03	sub-049	ses-02	movie	03	0.937	210	2	2089	0.00250028	1879	0.0000	UNLIKELY
ext_9b18c57fd5ae	sub-049_ses-02_task-movie_run-05	sub-049	ses-02	movie	05	0.937	210	2	2089	0.00250028	1879	0.0000	UNLIKELY
ext_00d2a4cbcd1c	sub-050_ses-01_task-control_run-01	sub-050	ses-01	control	01	0.937	20	4176	2084	0.0450115	2064	0.0000	UNLIKELY
ext_00d2a4cbcd1c	sub-050_ses-01_task-control_run-03	sub-050	ses-01	control	03	0.937	20	4176	2084	0.0450115	2064	0.0000	UNLIKELY
ext_00d2a4cbcd1c	sub-050_ses-01_task-control_run-05	sub-050	ses-01	control	05	0.937	20	4176	2084	0.0450115	2064	0.0000	UNLIKELY
ext_00d2a4cbcd1c	sub-050_ses-01_task-fmri_run-01	sub-050	ses-01	fmri	01	0.937	226	4176	2084	0.0450115	1858	0.0000	UNLIKELY
ext_00d2a4cbcd1c	sub-050_ses-01_task-fmri_run-03	sub-050	ses-01	fmri	03	0.937	226	4176	2084	0.0450115	1858	0.0000	UNLIKELY
ext_00d2a4cbcd1c	sub-050_ses-01_task-fmri_run-05	sub-050	ses-01	fmri	05	0.937	226	4176	2084	0.0450115	1858	0.0000	UNLIKELY
ext_00d2a4cbcd1c	sub-050_ses-01_task-fmri_run-07	sub-050	ses-01	fmri	07	0.937	226	4176	2084	0.0450115	1858	0.0000	UNLIKELY
ext_00d2a4cbcd1c	sub-050_ses-01_task-movie_run-01	sub-050	ses-01	movie	01	0.937	210	4176	2084	0.0450115	1874	0.0000	UNLIKELY
ext_00d2a4cbcd1c	sub-050_ses-01_task-movie_run-03	sub-050	ses-01	movie	03	0.937	210	4176	2084	0.0450115	1874	0.0000	UNLIKELY
ext_00d2a4cbcd1c	sub-050_ses-01_task-movie_run-05	sub-050	ses-01	movie	05	0.937	210	4176	2084	0.0450115	1874	0.0000	UNLIKELY
ext_00d2a4cbcd1c	sub-050_ses-01_task-movie_run-07	sub-050	ses-01	movie	07	0.937	210	4176	2084	0.0450115	1874	0.0000	UNLIKELY
ext_00d2a4cbcd1c	sub-050_ses-01_task-rest_run-01	sub-050	ses-01	rest	01	0.937	320	4176	2084	0.0450115	1764	0.0000	UNLIKELY
ext_e413440dbdbd	sub-050_ses-01_task-control_run-01	sub-050	ses-01	control	01	0.937	20	2	2084	0.00250064	2064	0.0000	UNLIKELY
ext_e413440dbdbd	sub-050_ses-01_task-control_run-03	sub-050	ses-01	control	03	0.937	20	2	2084	0.00250064	2064	0.0000	UNLIKELY
ext_e413440dbdbd	sub-050_ses-01_task-control_run-05	sub-050	ses-01	control	05	0.937	20	2	2084	0.00250064	2064	0.0000	UNLIKELY
ext_e413440dbdbd	sub-050_ses-01_task-fmri_run-01	sub-050	ses-01	fmri	01	0.937	226	2	2084	0.00250064	1858	0.0000	UNLIKELY
ext_e413440dbdbd	sub-050_ses-01_task-fmri_run-03	sub-050	ses-01	fmri	03	0.937	226	2	2084	0.00250064	1858	0.0000	UNLIKELY
ext_e413440dbdbd	sub-050_ses-01_task-fmri_run-05	sub-050	ses-01	fmri	05	0.937	226	2	2084	0.00250064	1858	0.0000	UNLIKELY
ext_e413440dbdbd	sub-050_ses-01_task-fmri_run-07	sub-050	ses-01	fmri	07	0.937	226	2	2084	0.00250064	1858	0.0000	UNLIKELY
ext_e413440dbdbd	sub-050_ses-01_task-movie_run-01	sub-050	ses-01	movie	01	0.937	210	2	2084	0.00250064	1874	0.0000	UNLIKELY
ext_e413440dbdbd	sub-050_ses-01_task-movie_run-03	sub-050	ses-01	movie	03	0.937	210	2	2084	0.00250064	1874	0.0000	UNLIKELY
ext_e413440dbdbd	sub-050_ses-01_task-movie_run-05	sub-050	ses-01	movie	05	0.937	210	2	2084	0.00250064	1874	0.0000	UNLIKELY
ext_e413440dbdbd	sub-050_ses-01_task-movie_run-07	sub-050	ses-01	movie	07	0.937	210	2	2084	0.00250064	1874	0.0000	UNLIKELY
ext_e413440dbdbd	sub-050_ses-01_task-rest_run-01	sub-050	ses-01	rest	01	0.937	320	2	2084	0.00250064	1764	0.0000	UNLIKELY
ext_c699d3de57c2	sub-051_ses-01_task-control_run-01	sub-051	ses-01	control	01	0.937	20	4176	2084	0.0449908	2064	0.0000	UNLIKELY
ext_c699d3de57c2	sub-051_ses-01_task-control_run-03	sub-051	ses-01	control	03	0.937	20	4176	2084	0.0449908	2064	0.0000	UNLIKELY
ext_c699d3de57c2	sub-051_ses-01_task-control_run-05	sub-051	ses-01	control	05	0.937	20	4176	2084	0.0449908	2064	0.0000	UNLIKELY
ext_c699d3de57c2	sub-051_ses-01_task-fmri_run-01	sub-051	ses-01	fmri	01	0.937	226	4176	2084	0.0449908	1858	0.0000	UNLIKELY
ext_c699d3de57c2	sub-051_ses-01_task-fmri_run-03	sub-051	ses-01	fmri	03	0.937	226	4176	2084	0.0449908	1858	0.0000	UNLIKELY
ext_c699d3de57c2	sub-051_ses-01_task-fmri_run-05	sub-051	ses-01	fmri	05	0.937	226	4176	2084	0.0449908	1858	0.0000	UNLIKELY
ext_c699d3de57c2	sub-051_ses-01_task-fmri_run-07	sub-051	ses-01	fmri	07	0.937	226	4176	2084	0.0449908	1858	0.0000	UNLIKELY
ext_c699d3de57c2	sub-051_ses-01_task-movie_run-01	sub-051	ses-01	movie	01	0.937	210	4176	2084	0.0449908	1874	0.0000	UNLIKELY
ext_c699d3de57c2	sub-051_ses-01_task-movie_run-03	sub-051	ses-01	movie	03	0.937	210	4176	2084	0.0449908	1874	0.0000	UNLIKELY
ext_c699d3de57c2	sub-051_ses-01_task-movie_run-05	sub-051	ses-01	movie	05	0.937	210	4176	2084	0.0449908	1874	0.0000	UNLIKELY
ext_c699d3de57c2	sub-051_ses-01_task-movie_run-07	sub-051	ses-01	movie	07	0.937	40	4176	2084	0.0449908	2044	0.0000	UNLIKELY
ext_c699d3de57c2	sub-051_ses-01_task-rest_run-01	sub-051	ses-01	rest	01	0.937	320	4176	2084	0.0449908	1764	0.0000	UNLIKELY
ext_aba8f840b28a	sub-051_ses-01_task-control_run-01	sub-051	ses-01	control	01	0.937	20	2	2084	0.00249949	2064	0.0000	UNLIKELY
ext_aba8f840b28a	sub-051_ses-01_task-control_run-03	sub-051	ses-01	control	03	0.937	20	2	2084	0.00249949	2064	0.0000	UNLIKELY
ext_aba8f840b28a	sub-051_ses-01_task-control_run-05	sub-051	ses-01	control	05	0.937	20	2	2084	0.00249949	2064	0.0000	UNLIKELY
ext_aba8f840b28a	sub-051_ses-01_task-fmri_run-01	sub-051	ses-01	fmri	01	0.937	226	2	2084	0.00249949	1858	0.0000	UNLIKELY
ext_aba8f840b28a	sub-051_ses-01_task-fmri_run-03	sub-051	ses-01	fmri	03	0.937	226	2	2084	0.00249949	1858	0.0000	UNLIKELY
ext_aba8f840b28a	sub-051_ses-01_task-fmri_run-05	sub-051	ses-01	fmri	05	0.937	226	2	2084	0.00249949	1858	0.0000	UNLIKELY
ext_aba8f840b28a	sub-051_ses-01_task-fmri_run-07	sub-051	ses-01	fmri	07	0.937	226	2	2084	0.00249949	1858	0.0000	UNLIKELY
ext_aba8f840b28a	sub-051_ses-01_task-movie_run-01	sub-051	ses-01	movie	01	0.937	210	2	2084	0.00249949	1874	0.0000	UNLIKELY
ext_aba8f840b28a	sub-051_ses-01_task-movie_run-03	sub-051	ses-01	movie	03	0.937	210	2	2084	0.00249949	1874	0.0000	UNLIKELY
ext_aba8f840b28a	sub-051_ses-01_task-movie_run-05	sub-051	ses-01	movie	05	0.937	210	2	2084	0.00249949	1874	0.0000	UNLIKELY
ext_aba8f840b28a	sub-051_ses-01_task-movie_run-07	sub-051	ses-01	movie	07	0.937	40	2	2084	0.00249949	2044	0.0000	UNLIKELY
ext_aba8f840b28a	sub-051_ses-01_task-rest_run-01	sub-051	ses-01	rest	01	0.937	320	2	2084	0.00249949	1764	0.0000	UNLIKELY
ext_f2fe75d050a2	sub-051_ses-01_task-control_run-01	sub-051	ses-01	control	01	0.937	20	4176	2084	0.0449908	2064	0.0000	UNLIKELY
ext_f2fe75d050a2	sub-051_ses-01_task-control_run-03	sub-051	ses-01	control	03	0.937	20	4176	2084	0.0449908	2064	0.0000	UNLIKELY
ext_f2fe75d050a2	sub-051_ses-01_task-control_run-05	sub-051	ses-01	control	05	0.937	20	4176	2084	0.0449908	2064	0.0000	UNLIKELY
ext_f2fe75d050a2	sub-051_ses-01_task-fmri_run-01	sub-051	ses-01	fmri	01	0.937	226	4176	2084	0.0449908	1858	0.0000	UNLIKELY
