subject	session	protocol	series_number	series_time	has_EXT	sampling_frequency	start_time	n_samples	trigger_count	first_trigger	last_trigger	trigger_interval_mean	trigger_interval_std	unique_values	usable_for_sync	usable_for_stimulus_onset	comments	filepath
sub-027	ses-01	Movie4_AP	41	120739.553000	no	125.000000	17384943	0	0						FALSE	FALSE		<RAW>/Control/SUBC028_Session01_2023DEC09/SUBC28_SESSION01_2023DEC09_NII/MOVIE4_AP_PHYSIOLOG_0041/SUBC028-SESSION1-2023DEC09.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2024.02.05.18.27.59.726983.2567249.IMA
sub-027	ses-01	Movie2_AP	29	115840.512000	no	125.000000	17169090	0	0						FALSE	FALSE		<RAW>/Control/SUBC028_Session01_2023DEC09/SUBC28_SESSION01_2023DEC09_NII/MOVIE2_AP_PHYSIOLOG_0029/SUBC028-SESSION1-2023DEC09.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2024.02.05.18.27.59.726983.2463817.IMA
sub-027	ses-01	Movie3_AP	37	120345.524000	no	125.000000	17291235	0	0						FALSE	FALSE		<RAW>/Control/SUBC028_Session01_2023DEC09/SUBC28_SESSION01_2023DEC09_NII/MOVIE3_AP_PHYSIOLOG_0037/SUBC028-SESSION1-2023DEC09.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2024.02.05.18.27.59.726983.2517077.IMA
sub-027	ses-01	Movie1_AP	25	115435.713000	no	125.000000	17071361	0	0						FALSE	FALSE		<RAW>/Control/SUBC028_Session01_2023DEC09/SUBC28_SESSION01_2023DEC09_NII/MOVIE1_AP_PHYSIOLOG_0025/SUBC028-SESSION1-2023DEC09.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2024.02.05.18.27.59.726983.2413639.IMA
sub-028	ses-01	Movie1_AP	25	122928.382000	no	125.000000	17908475	0	0						FALSE	FALSE		<RAW>/Control/SUBC029_Session01_2023DEC16/SUBC029_session01_2023DEC16_data/ON01_2023DEC16_23_12_16-11_16_49-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20231216_111829_538000/MOVIE1_AP_PHYSIOLOG_0025/SUBC029_SESSION01_2023DEC16.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.12.16.13.47.11.921404.6329415.IMA
sub-002	ses-01	Movie3_AP	37	152807.935000	yes	125.000000	22196284	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_NII/MOVIE3_AP_PHYSIOLOG_0037/SUBC02_CONTROL_SESSION01_2023MAY11.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2023.05.16.13.09.02.852597.124946537.IMA
sub-002	ses-01	Movie1_AP	29	151858.532000	yes	125.000000	21976235	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_NII/MOVIE1_AP_PHYSIOLOG_0029/SUBC02_CONTROL_SESSION01_2023MAY11.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.05.16.13.09.02.852597.124847199.IMA
sub-001	ses-01	Movie4_AP	37	151615.272000	yes	125.000000	21910919	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_Sessoin01_2023MAY05_NII/MOVIE4_AP_PHYSIOLOG_0037/SUB050_CONTROLSUBJECT_2023MAY05.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2023.05.08.12.17.15.267862.121821267.IMA
sub-002	ses-01	Movie4_AP	41	153313.723000	yes	125.000000	22318292	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_NII/MOVIE4_AP_PHYSIOLOG_0041/SUBC02_CONTROL_SESSION01_2023MAY11.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2023.05.16.13.09.02.852597.124996709.IMA
sub-002	ses-01	Movie2_AP	33	152306.858000	yes	125.000000	22075548	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC02-Session1-2023MAY11/SUBC02_2023MAY11_session01_NII/MOVIE2_AP_PHYSIOLOG_0033/SUBC02_CONTROL_SESSION01_2023MAY11.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0033.0001.2023.05.16.13.09.02.852597.124897377.IMA
sub-001	ses-01	Movie2_AP	29	150820.641000	yes	125.000000	21721113	453	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_Sessoin01_2023MAY05_NII/MOVIE2_AP_PHYSIOLOG_0029/SUB050_CONTROLSUBJECT_2023MAY05.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.05.08.12.17.15.267862.121722953.IMA
sub-001	ses-01	Movie1_AP	25	150418.773000	yes	125.000000	21624413	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_Sessoin01_2023MAY05_NII/MOVIE1_AP_PHYSIOLOG_0025/SUB050_CONTROLSUBJECT_2023MAY05.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.05.08.12.17.15.267862.121671751.IMA
sub-001	ses-01	Movie3_AP	33	151218.136000	yes	125.000000	21816388	458	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC01-Session1-2023MAY5/SUBC01_Sessoin01_2023MAY05_NII/MOVIE3_AP_PHYSIOLOG_0033/SUB050_CONTROLSUBJECT_2023MAY05.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0033.0001.2023.05.08.12.17.15.267862.121771083.IMA
sub-003	ses-01	Movie2_AP	29	134127.023000	yes	125.000000	19635738	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC03-Session01-2023MAY19/SUBC03_Session01_2023MAY19_NII/MOVIE2_AP_PHYSIOLOG_0029/SUBC03_SESSION01_2023MAY19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.05.19.15.04.32.124295.128374857.IMA
sub-034	ses-02	Movie1_AP	26	182244.070000	no	125.000000	NA	0	0						FALSE	FALSE		<RAW>/Control/SUBC035_Session02_2024AUG27/SUBC035_SESSION02_2024AUG27_SUBC035_SESSION02_2024AUG27/DR_SHMUEL_FINAL_PROTOCOL_20240827_173923_635000/MOVIE1_AP_PHYSIOLOG_0026/SUBC035_SESSION02_2024AUG27.MR.DR_SHMUEL_FINAL_PROTOCOL.0026.0001.2024.08.30.09.35.12.306753.149893426.IMA
sub-028	ses-01	Movie2_AP	29	123347.272000	no	125.000000	18012040	0	0						FALSE	FALSE		<RAW>/Control/SUBC029_Session01_2023DEC16/SUBC029_session01_2023DEC16_data/ON01_2023DEC16_23_12_16-11_16_49-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20231216_111829_538000/MOVIE2_AP_PHYSIOLOG_0029/SUBC029_SESSION01_2023DEC16.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.12.16.13.47.11.921404.6379593.IMA
sub-003	ses-01	Movie1_AP	25	133725.290000	yes	125.000000	19539206	461	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC03-Session01-2023MAY19/SUBC03_Session01_2023MAY19_NII/MOVIE1_AP_PHYSIOLOG_0025/SUBC03_SESSION01_2023MAY19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.05.19.15.04.32.124295.128323655.IMA
sub-028	ses-01	Movie3_AP	37	123907.786000	no	125.000000	18139895	0	0						FALSE	FALSE		<RAW>/Control/SUBC029_Session01_2023DEC16/SUBC029_session01_2023DEC16_data/ON01_2023DEC16_23_12_16-11_16_49-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20231216_111829_538000/MOVIE3_AP_PHYSIOLOG_0037/SUBC029_SESSION01_2023DEC16.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2023.12.16.13.47.11.921404.6432847.IMA
sub-003	ses-01	Movie3_AP	33	134527.745000	yes	125.000000	19732024	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC03-Session01-2023MAY19/SUBC03_Session01_2023MAY19_NII/MOVIE3_AP_PHYSIOLOG_0033/SUBC03_SESSION01_2023MAY19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0033.0001.2023.05.19.15.04.32.124295.128423788.IMA
sub-001	ses-02	Movie1_AP	25	094253.671000	yes	125.000000	13910294	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC01-Session2-2023NOV08/SUBC01-Session2-2023NOV08-dicom/MOVIE1_AP_PHYSIOLOG_0025/SUB-C01-SCAN2-08-11-2023.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.11.08.10.44.50.626527.65033287.IMA
sub-003	ses-01	Movie4_AP	37	134927.780000	yes	125.000000	19827878	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC03-Session01-2023MAY19/SUBC03_Session01_2023MAY19_NII/MOVIE4_AP_PHYSIOLOG_0037/SUBC03_SESSION01_2023MAY19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2023.05.19.15.04.32.124295.128476231.IMA
sub-002	ses-02	Movie2_AP	29	151700.046000	yes	125.000000	21929170	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC02_SESSION02_20NOV2023/SUBC02_Session2_2023NOV20_Data/MOVIE2_AP_PHYSIOLOG_0029/SUBC02_SESSION02_20NOV2023.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.11.20.15.48.50.527321.70633607.IMA
sub-001	ses-02	Movie3_AP	37	095226.447000	yes	125.000000	14139492	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC01-Session2-2023NOV08/SUBC01-Session2-2023NOV08-dicom/MOVIE3_AP_PHYSIOLOG_0037/SUB-C01-SCAN2-08-11-2023.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2023.11.08.10.44.50.626527.65137749.IMA
sub-001	ses-02	Movie2_AP	29	094654.970000	yes	125.000000	14006738	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC01-Session2-2023NOV08/SUBC01-Session2-2023NOV08-dicom/MOVIE2_AP_PHYSIOLOG_0029/SUB-C01-SCAN2-08-11-2023.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.11.08.10.44.50.626527.65083465.IMA
sub-028	ses-01	Movie4_AP	41	124315.657000	no	125.000000	18239254	0	0						FALSE	FALSE		<RAW>/Control/SUBC029_Session01_2023DEC16/SUBC029_session01_2023DEC16_data/ON01_2023DEC16_23_12_16-11_16_49-STD-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20231216_111829_538000/MOVIE4_AP_PHYSIOLOG_0041/SUBC029_SESSION01_2023DEC16.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2023.12.16.13.47.11.921404.6483025.IMA
sub-002	ses-02	Movie4_AP	41	152749.768000	yes	125.000000	22188773	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC02_SESSION02_20NOV2023/SUBC02_Session2_2023NOV20_Data/MOVIE4_AP_PHYSIOLOG_0041/SUBC02_SESSION02_20NOV2023.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2023.11.20.15.48.50.527321.70737039.IMA
sub-002	ses-02	Movie1_AP	25	151219.962000	yes	125.000000	21816972	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC02_SESSION02_20NOV2023/SUBC02_Session2_2023NOV20_Data/MOVIE1_AP_PHYSIOLOG_0025/SUBC02_SESSION02_20NOV2023.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.11.20.15.48.50.527321.70583429.IMA
sub-001	ses-02	Movie4_AP	41	095620.139000	yes	125.000000	14232985	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC01-Session2-2023NOV08/SUBC01-Session2-2023NOV08-dicom/MOVIE4_AP_PHYSIOLOG_0041/SUB-C01-SCAN2-08-11-2023.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2023.11.08.10.44.50.626527.65188945.IMA
sub-034	ses-02	Movie3_AP	38	183440.862000	yes	125.000000	26673253	473	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC035_Session02_2024AUG27/SUBC035_SESSION02_2024AUG27_SUBC035_SESSION02_2024AUG27/DR_SHMUEL_FINAL_PROTOCOL_20240827_173923_635000/MOVIE3_AP_PHYSIOLOG_0038/SUBC035_SESSION02_2024AUG27.MR.DR_SHMUEL_FINAL_PROTOCOL.0038.0001.2024.08.30.09.35.12.306753.150040875.IMA
sub-034	ses-02	Movie2_AP	34	183049.027000	yes	125.000000	26580507	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC035_Session02_2024AUG27/SUBC035_SESSION02_2024AUG27_SUBC035_SESSION02_2024AUG27/DR_SHMUEL_FINAL_PROTOCOL_20240827_173923_635000/MOVIE2_AP_PHYSIOLOG_0034/SUBC035_SESSION02_2024AUG27.MR.DR_SHMUEL_FINAL_PROTOCOL.0034.0001.2024.08.30.09.35.12.306753.149991715.IMA
sub-003	ses-02	Movie4_AP	41	155451.344000	yes	125.000000	22837448	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03-SESSION2-2023NOV10_Data/MOVIE4_AP_PHYSIOLOG_0041/SUBC03-SESSION2-2023NOV10.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2023.11.10.16.32.28.211714.66600033.IMA
sub-003	ses-02	Movie1_AP	25	154218.762000	yes	125.000000	22536573	456	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03-SESSION2-2023NOV10_Data/MOVIE1_AP_PHYSIOLOG_0025/SUBC03-SESSION2-2023NOV10.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.11.10.16.32.28.211714.66446423.IMA
sub-034	ses-02	Movie4_AP	42	183833.488000	yes	125.000000	26766347	472	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC035_Session02_2024AUG27/SUBC035_SESSION02_2024AUG27_SUBC035_SESSION02_2024AUG27/DR_SHMUEL_FINAL_PROTOCOL_20240827_173923_635000/MOVIE4_AP_PHYSIOLOG_0042/SUBC035_SESSION02_2024AUG27.MR.DR_SHMUEL_FINAL_PROTOCOL.0042.0001.2024.08.30.09.35.12.306753.150091047.IMA
sub-004	ses-01	Movie1_AP	25	145922.804000	yes	125.000000	21506048	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC04-SESSION01-2023MAY22/SUBC04-Session2-2023MAY22_NII/MOVIE1_AP_PHYSIOLOG_0025/SUBC04_SESSION01_CONTROL_2023MAY22.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.05.24.10.54.17.462668.129011783.IMA
sub-034	ses-02	Movie1_AP	30	182643.890000	yes	125.000000	26482607	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC035_Session02_2024AUG27/SUBC035_SESSION02_2024AUG27_SUBC035_SESSION02_2024AUG27/DR_SHMUEL_FINAL_PROTOCOL_20240827_173923_635000/MOVIE1_AP_PHYSIOLOG_0030/SUBC035_SESSION02_2024AUG27.MR.DR_SHMUEL_FINAL_PROTOCOL.0030.0001.2024.08.30.09.35.12.306753.149942561.IMA
sub-003	ses-02	Movie2_AP	29	154605.798000	yes	125.000000	22627349	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03-SESSION2-2023NOV10_Data/MOVIE2_AP_PHYSIOLOG_0029/SUBC03-SESSION2-2023NOV10.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.11.10.16.32.28.211714.66496601.IMA
sub-002	ses-02	Movie3_AP	37	152255.883000	yes	125.000000	22071526	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC02_SESSION02_20NOV2023/SUBC02_Session2_2023NOV20_Data/MOVIE3_AP_PHYSIOLOG_0037/SUBC02_SESSION02_20NOV2023.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2023.11.20.15.48.50.527321.70686867.IMA
sub-003	ses-02	Movie3_AP	37	155108.113000	yes	125.000000	22748240	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC03_Session2_2023NOV10/SUBC03-SESSION2-2023NOV10_Data/MOVIE3_AP_PHYSIOLOG_0037/SUBC03-SESSION2-2023NOV10.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2023.11.10.16.32.28.211714.66549855.IMA
sub-030	ses-02	Movie2_AP	33	095721.737000	yes	125.000000	14257710	460	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC031_Session2_2024JUL30/ION2-2024JUL30_24_07_30-08_28_04-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240730_083009_167000/MOVIE2_AP_PHYSIOLOG_0033/SUBC31-SESSION2-2024JUL30.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0033.0001.2024.07.30.10.42.57.689802.127686733.IMA
sub-004	ses-01	Movie3_AP	33	150750.281000	yes	125.000000	21708941	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC04-SESSION01-2023MAY22/SUBC04-Session2-2023MAY22_NII/MOVIE3_AP_PHYSIOLOG_0033/SUBC04_SESSION01_CONTROL_2023MAY22.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0033.0001.2023.05.24.10.54.17.462668.129111115.IMA
sub-004	ses-01	Movie2_AP	29	150331.124000	yes	125.000000	21605543	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC04-SESSION01-2023MAY22/SUBC04-Session2-2023MAY22_NII/MOVIE2_AP_PHYSIOLOG_0029/SUBC04_SESSION01_CONTROL_2023MAY22.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.05.24.10.54.17.462668.129061961.IMA
sub-030	ses-02	Movie1_AP	29	095332.742000	yes	125.000000	14166212	471	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC031_Session2_2024JUL30/ION2-2024JUL30_24_07_30-08_28_04-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240730_083009_167000/MOVIE1_AP_PHYSIOLOG_0029/SUBC31-SESSION2-2024JUL30.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2024.07.30.10.42.57.689802.127636555.IMA
sub-036	ses-02	Movie3_AP	37	100137.823000	yes	125.000000	14360050	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC037_Session02_2024AUG30/SUBC037_SESSION2_2024AUG30_SUBC037_SESSION2_2024AUG30/DR_SHMUEL_FINAL_PROTOCOL_20240830_090113_062000/MOVIE3_AP_PHYSIOLOG_0037/SUBC037_SESSION2_2024AUG30.MR.DR_SHMUEL_FINAL_PROTOCOL.0037.0001.2024.08.30.10.56.06.912421.152783951.IMA
sub-004	ses-01	Movie4_AP	37	151148.215000	yes	125.000000	21804195	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC04-SESSION01-2023MAY22/SUBC04-Session2-2023MAY22_NII/MOVIE4_AP_PHYSIOLOG_0037/SUBC04_SESSION01_CONTROL_2023MAY22.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2023.05.24.10.54.17.462668.129161293.IMA
sub-030	ses-02	Movie4_AP	41	100454.243000	yes	125.000000	14438744	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC031_Session2_2024JUL30/ION2-2024JUL30_24_07_30-08_28_04-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240730_083009_167000/MOVIE4_AP_PHYSIOLOG_0041/SUBC31-SESSION2-2024JUL30.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0041.0001.2024.07.30.10.42.57.689802.127784017.IMA
sub-030	ses-02	Movie3_AP	37	100107.592000	yes	125.000000	14348024	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC031_Session2_2024JUL30/ION2-2024JUL30_24_07_30-08_28_04-DST-1_3_12_2_1107_5_2_43_166092/DR_SHMUEL_COMPLETE_PROTOCOL_20240730_083009_167000/MOVIE3_AP_PHYSIOLOG_0037/SUBC31-SESSION2-2024JUL30.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2024.07.30.10.42.57.689802.127734863.IMA
sub-036	ses-02	Movie1_AP	29	095404.217000	yes	125.000000	14178611	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC037_Session02_2024AUG30/SUBC037_SESSION2_2024AUG30_SUBC037_SESSION2_2024AUG30/DR_SHMUEL_FINAL_PROTOCOL_20240830_090113_062000/MOVIE1_AP_PHYSIOLOG_0029/SUBC037_SESSION2_2024AUG30.MR.DR_SHMUEL_FINAL_PROTOCOL.0029.0001.2024.08.30.10.56.06.912421.152684619.IMA
sub-036	ses-02	Movie2_AP	33	095752.877000	yes	125.000000	14269956	463	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC037_Session02_2024AUG30/SUBC037_SESSION2_2024AUG30_SUBC037_SESSION2_2024AUG30/DR_SHMUEL_FINAL_PROTOCOL_20240830_090113_062000/MOVIE2_AP_PHYSIOLOG_0033/SUBC037_SESSION2_2024AUG30.MR.DR_SHMUEL_FINAL_PROTOCOL.0033.0001.2024.08.30.10.56.06.912421.152734803.IMA
sub-005	ses-01	Movie1_AP	25	105807.690000	yes	125.000000	15716095	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC05-Session1-2023MAY24/SUBC05_Session01_2023MAY24_NII/MOVIE1_AP_PHYSIOLOG_0025/SUBC05_SESSION01_2023MAY24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.05.24.12.55.41.295279.130208859.IMA
sub-005	ses-01	Movie2_AP	29	110205.982000	yes	125.000000	15811316	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC05-Session1-2023MAY24/SUBC05_Session01_2023MAY24_NII/MOVIE2_AP_PHYSIOLOG_0029/SUBC05_SESSION01_2023MAY24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.05.24.12.55.41.295279.130259037.IMA
sub-006	ses-01	Movie1_AP	25	094400.106000	yes	125.000000	13937148	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC06-Session1-2023MAY25/SUBC06_Session01_2023MAY25_NII/MOVIE1_AP_PHYSIOLOG_0025/SUBC06_SESSION01_2023MAY25.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.05.25.11.49.35.58983.131305543.IMA
sub-005	ses-01	Movie4_AP	37	111002.294000	yes	125.000000	16001840	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC05-Session1-2023MAY24/SUBC05_Session01_2023MAY24_NII/MOVIE4_AP_PHYSIOLOG_0037/SUBC05_SESSION01_2023MAY24.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0037.0001.2023.05.24.12.55.41.295279.130361441.IMA
sub-036	ses-02	Movie4_AP	41	100526.586000	yes	125.000000	14451456	462	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC037_Session02_2024AUG30/SUBC037_SESSION2_2024AUG30_SUBC037_SESSION2_2024AUG30/DR_SHMUEL_FINAL_PROTOCOL_20240830_090113_062000/MOVIE4_AP_PHYSIOLOG_0041/SUBC037_SESSION2_2024AUG30.MR.DR_SHMUEL_FINAL_PROTOCOL.0041.0001.2024.08.30.10.56.06.912421.152835153.IMA
sub-006	ses-01	Movie3_AP	33	095239.586000	yes	125.000000	14144630	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC06-Session1-2023MAY25/SUBC06_Session01_2023MAY25_NII/MOVIE3_AP_PHYSIOLOG_0033/SUBC06_SESSION01_2023MAY25.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0033.0001.2023.05.25.11.49.35.58983.131403857.IMA
sub-006	ses-01	Movie2_AP	29	094801.836000	yes	125.000000	14033914	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC06-Session1-2023MAY25/SUBC06_Session01_2023MAY25_NII/MOVIE2_AP_PHYSIOLOG_0029/SUBC06_SESSION01_2023MAY25.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0029.0001.2023.05.25.11.49.35.58983.131355721.IMA
sub-004	ses-02	Movie1_AP	25	125507.107000	yes	125.000000	18523886	452	1	0.000000	0.000000			1,8	FALSE	FALSE	EXT_sparse_digital_marker_not_volume_train	<RAW>/Control/SUBC04-SESSION2-2023NOV19/SUBC04_Session02_2023NOV19-dicom/MOVIE1_AP_PHYSIOLOG_0025/SUBC04-SESSION2-203NOV19.MR.DR_SHMUEL_COMPLETE_PROTOCOL.0025.0001.2023.11.19.13.50.17.416614.69864583.IMA
